Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
23/10/2021_22:01:57,203,Apagado,Prendido,52.69,50.06,Apagado
23/10/2021_22:02:03,171,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:02:09,146,Apagado,Prendido,52.69,50.13,Apagado
23/10/2021_22:02:14,134,Apagado,Prendido,52.69,50.06,Apagado
23/10/2021_22:02:20,115,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:02:25,112,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:02:31,106,Apagado,Prendido,52.69,49.94,Prendido
23/10/2021_22:02:37,100,Apagado,Prendido,52.69,50.06,Apagado
23/10/2021_22:02:42,91,Apagado,Prendido,52.69,50.13,Apagado
23/10/2021_22:02:48,85,Apagado,Prendido,52.75,50.00,Prendido
23/10/2021_22:02:54,84,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:02:59,82,Apagado,Prendido,52.69,50.06,Apagado
23/10/2021_22:03:05,78,Apagado,Prendido,52.69,50.06,Apagado
23/10/2021_22:03:10,76,Apagado,Prendido,52.69,50.06,Apagado
23/10/2021_22:03:16,73,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:03:22,72,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:03:27,70,Apagado,Prendido,52.69,49.94,Prendido
23/10/2021_22:03:33,67,Apagado,Prendido,52.69,50.06,Apagado
23/10/2021_22:03:39,66,Apagado,Prendido,52.69,50.13,Apagado
23/10/2021_22:03:44,64,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:03:50,58,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:03:55,55,Apagado,Prendido,52.69,50.06,Apagado
23/10/2021_22:04:01,53,Apagado,Prendido,52.69,50.06,Apagado
23/10/2021_22:04:07,50,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:04:12,47,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:04:18,44,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:04:23,42,Apagado,Prendido,52.69,50.06,Apagado
23/10/2021_22:04:29,42,Apagado,Prendido,52.69,50.19,Apagado
23/10/2021_22:04:35,40,Apagado,Prendido,52.69,50.13,Apagado
23/10/2021_22:04:40,38,Apagado,Prendido,52.69,50.06,Apagado
23/10/2021_22:04:46,37,Apagado,Prendido,52.69,49.88,Prendido
23/10/2021_22:04:52,36,Apagado,Prendido,52.69,49.81,Prendido
23/10/2021_22:04:57,35,Apagado,Prendido,52.75,49.81,Prendido
23/10/2021_22:05:03,36,Apagado,Prendido,52.75,49.94,Prendido
23/10/2021_22:05:08,34,Apagado,Prendido,52.75,50.06,Apagado
23/10/2021_22:05:14,33,Apagado,Prendido,52.69,50.13,Apagado
23/10/2021_22:05:20,30,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:05:25,28,Apagado,Prendido,52.75,50.06,Apagado
23/10/2021_22:05:31,30,Apagado,Prendido,52.63,50.00,Prendido
23/10/2021_22:05:37,30,Apagado,Prendido,52.75,50.00,Prendido
23/10/2021_22:05:42,28,Apagado,Prendido,52.75,50.00,Prendido
23/10/2021_22:05:48,30,Apagado,Prendido,52.75,50.19,Apagado
23/10/2021_22:05:53,31,Apagado,Prendido,52.69,50.25,Apagado
23/10/2021_22:05:59,28,Apagado,Prendido,52.69,50.19,Apagado
23/10/2021_22:06:05,28,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:06:10,27,Apagado,Prendido,52.69,50.06,Apagado
23/10/2021_22:06:16,28,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:06:22,27,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:06:27,28,Apagado,Prendido,52.75,50.06,Apagado
23/10/2021_22:06:33,28,Apagado,Prendido,52.69,50.06,Apagado
23/10/2021_22:06:38,28,Apagado,Prendido,52.69,50.00,Prendido
23/10/2021_22:06:44,27,Apagado,Prendido,52.75,50.06,Apagado
23/10/2021_22:06:50,26,Apagado,Prendido,52.69,49.94,Prendido
23/10/2021_22:06:55,25,Apagado,Prendido,52.75,49.94,Prendido
23/10/2021_22:07:01,25,Apagado,Prendido,52.75,50.00,Prendido
23/10/2021_22:07:06,25,Apagado,Prendido,52.75,50.06,Apagado
23/10/2021_22:07:12,25,Apagado,Prendido,52.69,50.19,Apagado
23/10/2021_22:07:18,24,Apagado,Prendido,52.69,50.13,Apagado
23/10/2021_22:07:23,25,Apagado,Prendido,52.69,49.94,Prendido
23/10/2021_22:07:29,24,Apagado,Prendido,52.75,50.00,Prendido
23/10/2021_22:07:35,24,Apagado,Prendido,52.75,50.00,Prendido
23/10/2021_22:07:40,25,Apagado,Prendido,52.75,50.13,Apagado
23/10/2021_22:07:46,25,Apagado,Prendido,52.69,50.13,Apagado
23/10/2021_22:07:51,25,Apagado,Prendido,52.69,50.13,Apagado
23/10/2021_22:07:57,26,Apagado,Prendido,52.69,50.00,Prendido
