Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_07:33:13,0,Apagado,Prendido,52.38,49.94,Prendido
24/10/2021_07:33:19,0,Apagado,Prendido,52.38,49.94,Prendido
24/10/2021_07:33:24,0,Apagado,Prendido,52.38,50.13,Apagado
24/10/2021_07:33:30,0,Apagado,Prendido,52.38,50.25,Apagado
24/10/2021_07:33:35,0,Apagado,Prendido,52.31,50.25,Apagado
24/10/2021_07:33:41,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_07:33:47,0,Apagado,Prendido,52.31,49.94,Prendido
24/10/2021_07:33:52,0,Apagado,Prendido,52.31,50.00,Prendido
24/10/2021_07:33:58,0,Apagado,Prendido,52.38,49.88,Prendido
24/10/2021_07:34:04,0,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_07:34:09,0,Apagado,Prendido,52.44,50.25,Apagado
24/10/2021_07:34:15,0,Apagado,Prendido,52.31,50.25,Apagado
24/10/2021_07:34:20,0,Apagado,Prendido,52.38,50.13,Apagado
24/10/2021_07:34:26,0,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_07:34:32,0,Apagado,Prendido,52.38,49.94,Prendido
24/10/2021_07:34:37,0,Apagado,Prendido,52.31,49.88,Prendido
24/10/2021_07:34:43,0,Apagado,Prendido,52.38,49.88,Prendido
24/10/2021_07:34:49,0,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_07:34:54,0,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_07:35:00,0,Apagado,Prendido,52.38,50.13,Apagado
24/10/2021_07:35:05,0,Apagado,Prendido,52.31,50.19,Apagado
24/10/2021_07:35:11,0,Apagado,Prendido,52.38,50.13,Apagado
24/10/2021_07:35:17,0,Apagado,Prendido,52.31,49.94,Prendido
24/10/2021_07:35:22,0,Apagado,Prendido,52.38,49.81,Prendido
24/10/2021_07:35:28,0,Apagado,Prendido,52.38,49.81,Prendido
24/10/2021_07:35:33,0,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_07:35:39,0,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_07:35:45,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_07:35:50,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_07:35:56,0,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_07:36:02,0,Apagado,Prendido,52.31,49.88,Prendido
24/10/2021_07:36:07,0,Apagado,Prendido,52.31,49.81,Prendido
24/10/2021_07:36:13,0,Apagado,Prendido,52.31,49.88,Prendido
24/10/2021_07:36:18,0,Apagado,Prendido,52.38,49.88,Prendido
24/10/2021_07:36:24,0,Apagado,Prendido,52.31,50.06,Apagado
24/10/2021_07:36:30,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_07:36:35,0,Apagado,Prendido,52.31,50.13,Apagado
24/10/2021_07:36:41,0,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_07:36:47,0,Apagado,Prendido,52.38,49.88,Prendido
