Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_02:05:29,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:05:35,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:05:41,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:05:46,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_02:05:52,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_02:05:58,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_02:06:03,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:06:09,0,Apagado,Prendido,52.69,50.06,Apagado
24/10/2021_02:06:14,0,Apagado,Prendido,52.69,50.13,Apagado
24/10/2021_02:06:20,0,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_02:06:26,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_02:06:31,0,Apagado,Prendido,52.75,49.94,Prendido
24/10/2021_02:06:37,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:06:43,0,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_02:06:48,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:06:54,0,Apagado,Prendido,52.69,50.19,Apagado
24/10/2021_02:06:59,0,Apagado,Prendido,52.69,50.06,Apagado
24/10/2021_02:07:05,0,Apagado,Prendido,52.69,49.94,Prendido
24/10/2021_02:07:11,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_02:07:16,0,Apagado,Prendido,52.75,49.88,Prendido
24/10/2021_02:07:22,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_02:07:27,0,Apagado,Prendido,52.75,50.06,Apagado
24/10/2021_02:07:33,0,Apagado,Prendido,52.69,50.13,Apagado
24/10/2021_02:07:39,0,Apagado,Prendido,52.69,50.13,Apagado
24/10/2021_02:07:44,0,Apagado,Prendido,52.69,50.06,Apagado
24/10/2021_02:07:50,0,Apagado,Prendido,52.69,49.88,Prendido
24/10/2021_02:07:56,0,Apagado,Prendido,52.75,49.81,Prendido
24/10/2021_02:08:01,0,Apagado,Prendido,52.75,49.81,Prendido
24/10/2021_02:08:07,0,Apagado,Prendido,52.75,50.00,Prendido
24/10/2021_02:08:12,0,Apagado,Prendido,52.75,50.13,Apagado
24/10/2021_02:08:18,0,Apagado,Prendido,52.69,50.13,Apagado
24/10/2021_02:08:24,0,Apagado,Prendido,52.75,50.06,Apagado
