Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_08:29:25,2,Prendido,Apagado,52.25,49.88,Prendido
24/10/2021_08:29:31,2,Prendido,Apagado,52.25,49.94,Prendido
24/10/2021_08:29:36,1,Prendido,Apagado,52.25,50.00,Prendido
24/10/2021_08:29:42,0,Prendido,Apagado,52.25,50.13,Apagado
24/10/2021_08:29:48,1,Prendido,Apagado,52.25,50.25,Apagado
24/10/2021_08:29:53,2,Prendido,Apagado,52.25,50.25,Apagado
24/10/2021_08:29:59,0,Prendido,Apagado,52.25,50.13,Apagado
24/10/2021_08:30:04,0,Prendido,Apagado,52.25,50.06,Apagado
24/10/2021_08:30:10,0,Prendido,Apagado,52.25,49.88,Prendido
24/10/2021_08:30:16,0,Prendido,Apagado,52.25,49.75,Prendido
24/10/2021_08:30:21,0,Prendido,Apagado,52.25,49.88,Prendido
24/10/2021_08:30:27,0,Prendido,Apagado,52.31,49.94,Prendido
24/10/2021_08:30:33,0,Prendido,Apagado,52.25,50.06,Apagado
24/10/2021_08:30:38,0,Prendido,Apagado,52.25,50.13,Apagado
24/10/2021_08:30:44,0,Prendido,Apagado,52.25,50.00,Prendido
24/10/2021_08:30:49,0,Prendido,Apagado,52.25,49.94,Prendido
24/10/2021_08:30:55,0,Prendido,Apagado,52.25,50.13,Apagado
24/10/2021_08:31:01,0,Prendido,Apagado,52.25,50.19,Apagado
24/10/2021_08:31:06,0,Prendido,Apagado,52.25,50.06,Apagado
24/10/2021_08:31:12,0,Prendido,Apagado,52.25,49.94,Prendido
24/10/2021_08:31:18,1,Prendido,Apagado,52.25,49.94,Prendido
24/10/2021_08:31:23,2,Prendido,Apagado,52.31,49.94,Prendido
24/10/2021_08:31:29,1,Prendido,Apagado,52.25,50.06,Apagado
24/10/2021_08:31:34,3,Prendido,Apagado,52.25,50.06,Apagado
24/10/2021_08:31:40,2,Prendido,Apagado,52.25,50.06,Apagado
24/10/2021_08:31:46,2,Prendido,Apagado,52.25,49.94,Prendido
24/10/2021_08:31:51,1130,Apagado,Prendido,52.25,49.75,Prendido
24/10/2021_08:31:57,1827,Apagado,Prendido,52.25,49.88,Prendido
24/10/2021_08:32:02,2118,Apagado,Prendido,52.25,49.88,Prendido
24/10/2021_08:32:08,426,Apagado,Prendido,52.25,50.13,Apagado
24/10/2021_08:32:14,336,Apagado,Prendido,52.19,50.19,Apagado
24/10/2021_08:32:19,291,Apagado,Prendido,52.25,50.00,Prendido
24/10/2021_08:32:25,251,Apagado,Prendido,52.25,50.06,Apagado
24/10/2021_08:32:31,203,Apagado,Prendido,52.25,50.13,Apagado
24/10/2021_08:32:36,147,Apagado,Prendido,52.25,50.06,Apagado
24/10/2021_08:32:42,120,Apagado,Prendido,52.25,49.94,Prendido
24/10/2021_08:32:47,115,Apagado,Prendido,52.25,49.81,Prendido
24/10/2021_08:32:53,102,Apagado,Prendido,52.25,49.88,Prendido
24/10/2021_08:32:59,92,Apagado,Prendido,52.25,49.88,Prendido
24/10/2021_08:33:04,75,Apagado,Prendido,52.25,50.00,Prendido
24/10/2021_08:33:10,56,Apagado,Prendido,52.25,50.06,Apagado
24/10/2021_08:33:16,44,Apagado,Prendido,52.19,50.19,Apagado
24/10/2021_08:33:21,40,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_08:33:27,28,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_08:33:32,22,Apagado,Prendido,52.25,49.94,Prendido
24/10/2021_08:33:38,0,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_08:33:44,0,Apagado,Prendido,52.25,49.94,Prendido
24/10/2021_08:33:49,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_08:33:55,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_08:34:01,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_08:34:06,0,Apagado,Prendido,52.19,49.88,Prendido
24/10/2021_08:34:12,0,Apagado,Prendido,52.25,49.81,Prendido
24/10/2021_08:34:17,0,Apagado,Prendido,52.25,49.94,Prendido
24/10/2021_08:34:23,0,Apagado,Prendido,52.25,49.88,Prendido
24/10/2021_08:34:29,0,Apagado,Prendido,52.25,50.06,Apagado
24/10/2021_08:34:34,0,Apagado,Prendido,52.25,50.19,Apagado
24/10/2021_08:34:40,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_08:34:45,0,Apagado,Prendido,52.25,50.06,Apagado
24/10/2021_08:34:51,0,Apagado,Prendido,52.25,49.81,Prendido
24/10/2021_08:34:57,0,Apagado,Prendido,52.25,49.75,Prendido
24/10/2021_08:35:02,0,Apagado,Prendido,52.25,49.88,Prendido
24/10/2021_08:35:08,0,Apagado,Prendido,52.25,49.94,Prendido
24/10/2021_08:35:14,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_08:35:19,0,Apagado,Prendido,52.25,50.06,Apagado
24/10/2021_08:35:25,0,Apagado,Prendido,52.19,50.00,Prendido
24/10/2021_08:35:30,0,Apagado,Prendido,52.25,50.00,Prendido
24/10/2021_08:35:36,0,Apagado,Prendido,52.25,50.00,Prendido
24/10/2021_08:35:42,0,Apagado,Prendido,52.25,50.13,Apagado
24/10/2021_08:35:47,0,Apagado,Prendido,52.25,50.31,Apagado
24/10/2021_08:35:53,0,Apagado,Prendido,52.19,50.25,Apagado
24/10/2021_08:35:59,0,Apagado,Prendido,52.25,50.13,Apagado
24/10/2021_08:36:04,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_08:36:10,0,Apagado,Prendido,52.25,49.81,Prendido
24/10/2021_08:36:15,0,Apagado,Prendido,52.25,49.75,Prendido
24/10/2021_08:36:21,0,Apagado,Prendido,52.25,49.75,Prendido
24/10/2021_08:36:27,0,Apagado,Prendido,52.25,49.75,Prendido
24/10/2021_08:36:32,0,Apagado,Prendido,52.25,49.94,Prendido
24/10/2021_08:36:38,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_08:36:43,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_08:36:49,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_08:36:55,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_08:37:00,0,Apagado,Prendido,52.19,50.00,Prendido
24/10/2021_08:37:06,0,Apagado,Prendido,52.19,49.94,Prendido
24/10/2021_08:37:12,0,Apagado,Prendido,52.25,49.94,Prendido
24/10/2021_08:37:17,0,Apagado,Prendido,52.19,50.00,Prendido
24/10/2021_08:37:23,0,Apagado,Prendido,52.25,50.13,Apagado
24/10/2021_08:37:28,0,Apagado,Prendido,52.19,50.19,Apagado
24/10/2021_08:37:34,0,Apagado,Prendido,52.19,50.13,Apagado
24/10/2021_08:37:40,0,Apagado,Prendido,52.25,50.00,Prendido
24/10/2021_08:37:45,0,Apagado,Prendido,52.25,49.94,Prendido
24/10/2021_08:37:51,0,Apagado,Prendido,52.25,50.00,Prendido
24/10/2021_08:37:57,0,Apagado,Prendido,52.25,50.13,Apagado
24/10/2021_08:38:02,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_08:38:08,0,Apagado,Prendido,52.19,50.06,Apagado
24/10/2021_08:38:13,0,Apagado,Prendido,52.25,49.94,Prendido
24/10/2021_08:38:19,0,Apagado,Prendido,52.25,49.94,Prendido
24/10/2021_08:38:25,0,Apagado,Prendido,52.25,49.94,Prendido
24/10/2021_08:38:30,0,Apagado,Prendido,52.25,50.00,Prendido
24/10/2021_08:38:36,0,Apagado,Prendido,52.25,50.19,Apagado
24/10/2021_08:38:42,0,Apagado,Prendido,52.19,50.19,Apagado
