Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_11:46:07,0,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_11:46:13,0,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_11:46:19,0,Apagado,Prendido,52.38,49.88,Prendido
24/10/2021_11:46:24,0,Apagado,Prendido,52.44,49.81,Prendido
24/10/2021_11:46:30,0,Apagado,Prendido,52.44,49.81,Prendido
24/10/2021_11:46:35,0,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_11:46:41,0,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_11:46:47,0,Apagado,Prendido,52.44,50.25,Apagado
24/10/2021_11:46:52,0,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_11:46:58,0,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_11:47:04,0,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_11:47:09,0,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_11:47:15,0,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_11:47:20,0,Apagado,Prendido,52.44,50.25,Apagado
24/10/2021_11:47:26,0,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_11:47:32,0,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_11:47:37,0,Apagado,Prendido,52.38,49.88,Prendido
24/10/2021_11:47:43,0,Apagado,Prendido,52.44,49.75,Prendido
24/10/2021_11:47:49,0,Apagado,Prendido,52.44,49.81,Prendido
24/10/2021_11:47:54,0,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_11:48:00,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_11:48:05,0,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_11:48:11,0,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_11:48:17,0,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_11:48:22,0,Apagado,Prendido,52.50,49.81,Prendido
24/10/2021_11:48:28,0,Apagado,Prendido,52.44,49.88,Prendido
