Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_12:23:35,7,Apagado,Prendido,52.50,49.88,Prendido
24/10/2021_12:23:41,8,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_12:23:47,7,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_12:23:52,6,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_12:23:58,7,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_12:24:04,8,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_12:24:09,6,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_12:24:15,5,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_12:24:20,5,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_12:24:26,4,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_12:24:32,4,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_12:24:37,4,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_12:24:43,5,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_12:24:48,6,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_12:24:54,7,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_12:25:00,10,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_12:25:05,12,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_12:25:11,12,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_12:25:17,13,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_12:25:22,11,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_12:25:28,10,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_12:25:33,11,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_12:25:39,11,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_12:25:45,12,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_12:25:50,12,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_12:25:56,10,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_12:26:02,8,Apagado,Prendido,52.50,50.19,Apagado
24/10/2021_12:26:07,8,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_12:26:13,7,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_12:26:18,10,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_12:26:24,11,Apagado,Prendido,52.50,49.81,Prendido
24/10/2021_12:26:30,10,Apagado,Prendido,52.50,49.88,Prendido
24/10/2021_12:26:35,7,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_12:26:41,10,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_12:26:46,10,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_12:26:52,10,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_12:26:58,10,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_12:27:03,11,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_12:27:09,11,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_12:27:15,10,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_12:27:20,8,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_12:27:26,8,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_12:27:31,10,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_12:27:37,11,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_12:27:43,7,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_12:27:48,8,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_12:27:54,6,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_12:28:00,5,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_12:28:05,6,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_12:28:11,6,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_12:28:16,4,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_12:28:22,3,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_12:28:28,2,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_12:28:33,0,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_12:28:39,0,Apagado,Prendido,52.44,50.19,Apagado
24/10/2021_12:28:45,0,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_12:28:50,0,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_12:28:56,1,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_12:29:01,2,Apagado,Prendido,52.50,49.69,Prendido
24/10/2021_12:29:07,1,Apagado,Prendido,52.44,49.75,Prendido
24/10/2021_12:29:13,0,Apagado,Prendido,52.50,49.81,Prendido
24/10/2021_12:29:18,0,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_12:29:24,1,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_12:29:29,0,Apagado,Prendido,52.44,50.25,Apagado
24/10/2021_12:29:35,0,Apagado,Prendido,52.44,50.25,Apagado
24/10/2021_12:29:41,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_12:29:46,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_12:29:52,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_12:29:58,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_12:30:03,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_12:30:09,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_12:30:14,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_12:30:20,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_12:30:26,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_12:30:31,0,Apagado,Prendido,52.50,49.88,Prendido
24/10/2021_12:30:37,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_12:30:43,0,Apagado,Prendido,52.50,50.19,Apagado
24/10/2021_12:30:48,0,Apagado,Prendido,52.50,50.25,Apagado
24/10/2021_12:30:54,0,Apagado,Prendido,52.50,50.31,Apagado
24/10/2021_12:30:59,0,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_12:31:05,0,Apagado,Prendido,52.56,50.00,Prendido
24/10/2021_12:31:11,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_12:31:16,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_12:31:22,0,Apagado,Prendido,52.50,50.06,Apagado
24/10/2021_12:31:28,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_12:31:33,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_12:31:39,1,Apagado,Prendido,52.56,50.13,Apagado
24/10/2021_12:31:44,1,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_12:31:50,0,Apagado,Prendido,52.56,50.13,Apagado
24/10/2021_12:31:56,0,Apagado,Prendido,52.50,50.00,Prendido
24/10/2021_12:32:01,0,Apagado,Prendido,52.56,50.00,Prendido
24/10/2021_12:32:07,0,Apagado,Prendido,52.56,50.06,Apagado
24/10/2021_12:32:12,0,Apagado,Prendido,52.50,50.13,Apagado
24/10/2021_12:32:18,0,Apagado,Prendido,52.56,50.06,Apagado
24/10/2021_12:32:24,0,Apagado,Prendido,52.50,49.94,Prendido
24/10/2021_12:32:29,0,Apagado,Prendido,52.56,49.94,Prendido
24/10/2021_12:32:35,0,Apagado,Prendido,52.56,49.88,Prendido
24/10/2021_12:32:41,0,Apagado,Prendido,52.56,50.00,Prendido
24/10/2021_12:32:46,0,Apagado,Prendido,52.56,50.13,Apagado
24/10/2021_12:32:52,0,Apagado,Prendido,52.50,50.06,Apagado
