Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_14:15:54,30,Prendido,Apagado,52.38,49.88,Prendido
24/10/2021_14:16:00,30,Prendido,Apagado,52.38,49.94,Prendido
24/10/2021_14:16:05,32,Prendido,Apagado,52.44,50.00,Prendido
24/10/2021_14:16:11,33,Prendido,Apagado,52.38,50.19,Apagado
24/10/2021_14:16:17,34,Prendido,Apagado,52.38,50.25,Apagado
24/10/2021_14:16:22,33,Prendido,Apagado,52.38,50.25,Apagado
24/10/2021_14:16:28,34,Prendido,Apagado,52.38,50.19,Apagado
24/10/2021_14:16:33,34,Prendido,Apagado,52.38,50.06,Apagado
24/10/2021_14:16:39,33,Prendido,Apagado,52.38,49.88,Prendido
24/10/2021_14:16:45,34,Prendido,Apagado,52.38,49.75,Prendido
24/10/2021_14:16:50,35,Prendido,Apagado,52.44,49.88,Prendido
24/10/2021_14:16:56,36,Prendido,Apagado,52.44,49.81,Prendido
24/10/2021_14:17:01,37,Prendido,Apagado,52.44,49.94,Prendido
24/10/2021_14:17:07,38,Prendido,Apagado,52.38,50.06,Apagado
24/10/2021_14:17:13,38,Prendido,Apagado,52.38,50.25,Apagado
24/10/2021_14:17:18,38,Prendido,Apagado,52.38,50.25,Apagado
24/10/2021_14:17:24,38,Prendido,Apagado,52.38,50.06,Apagado
24/10/2021_14:17:30,38,Prendido,Apagado,52.38,50.00,Prendido
24/10/2021_14:17:35,40,Prendido,Apagado,52.44,49.94,Prendido
24/10/2021_14:17:41,38,Prendido,Apagado,52.44,49.94,Prendido
24/10/2021_14:17:46,37,Prendido,Apagado,52.38,50.00,Prendido
24/10/2021_14:17:52,37,Prendido,Apagado,52.44,50.19,Apagado
24/10/2021_14:17:58,36,Prendido,Apagado,52.38,50.31,Apagado
24/10/2021_14:18:03,36,Prendido,Apagado,52.38,50.31,Apagado
24/10/2021_14:18:09,36,Prendido,Apagado,52.38,50.25,Apagado
24/10/2021_14:18:15,37,Prendido,Apagado,52.38,50.06,Apagado
24/10/2021_14:18:20,37,Prendido,Apagado,52.38,49.94,Prendido
24/10/2021_14:18:26,37,Prendido,Apagado,52.38,49.88,Prendido
24/10/2021_14:18:31,38,Prendido,Apagado,52.44,49.81,Prendido
24/10/2021_14:18:37,40,Prendido,Apagado,52.44,49.88,Prendido
24/10/2021_14:18:43,38,Prendido,Apagado,52.44,50.06,Apagado
24/10/2021_14:18:48,38,Prendido,Apagado,52.38,50.19,Apagado
24/10/2021_14:18:54,40,Prendido,Apagado,52.38,50.13,Apagado
24/10/2021_14:18:59,41,Prendido,Apagado,52.38,50.00,Prendido
24/10/2021_14:19:05,41,Prendido,Apagado,52.38,50.00,Prendido
24/10/2021_14:19:11,40,Prendido,Apagado,52.44,50.06,Apagado
24/10/2021_14:19:16,40,Prendido,Apagado,52.38,50.06,Apagado
24/10/2021_14:19:22,40,Prendido,Apagado,52.38,50.00,Prendido
24/10/2021_14:19:28,40,Prendido,Apagado,52.44,50.00,Prendido
24/10/2021_14:19:33,40,Prendido,Apagado,52.38,49.94,Prendido
24/10/2021_14:19:39,40,Prendido,Apagado,52.38,50.06,Apagado
24/10/2021_14:19:44,40,Prendido,Apagado,52.38,50.13,Apagado
24/10/2021_14:19:50,40,Prendido,Apagado,52.38,50.13,Apagado
24/10/2021_14:19:56,40,Prendido,Apagado,52.38,50.06,Apagado
24/10/2021_14:20:01,40,Prendido,Apagado,52.38,50.00,Prendido
24/10/2021_14:20:07,40,Prendido,Apagado,52.38,49.94,Prendido
24/10/2021_14:20:13,40,Prendido,Apagado,52.44,49.88,Prendido
24/10/2021_14:20:18,38,Prendido,Apagado,52.44,50.00,Prendido
24/10/2021_14:20:24,40,Prendido,Apagado,52.38,50.13,Apagado
24/10/2021_14:20:29,40,Prendido,Apagado,52.38,50.25,Apagado
24/10/2021_14:20:35,41,Prendido,Apagado,52.44,50.25,Apagado
24/10/2021_14:20:41,40,Prendido,Apagado,52.38,50.13,Apagado
24/10/2021_14:20:46,41,Prendido,Apagado,52.38,50.00,Prendido
24/10/2021_14:20:52,40,Prendido,Apagado,52.38,49.94,Prendido
24/10/2021_14:20:58,40,Prendido,Apagado,52.38,49.88,Prendido
24/10/2021_14:21:03,37,Prendido,Apagado,52.44,50.06,Apagado
24/10/2021_14:21:09,36,Prendido,Apagado,52.38,50.00,Prendido
24/10/2021_14:21:14,36,Prendido,Apagado,52.38,50.13,Apagado
24/10/2021_14:21:20,36,Prendido,Apagado,52.44,50.13,Apagado
24/10/2021_14:21:26,36,Prendido,Apagado,52.38,50.06,Apagado
24/10/2021_14:21:31,36,Prendido,Apagado,52.44,49.94,Prendido
24/10/2021_14:21:37,35,Prendido,Apagado,52.38,49.88,Prendido
24/10/2021_14:21:42,34,Prendido,Apagado,52.44,49.94,Prendido
24/10/2021_14:21:48,33,Prendido,Apagado,52.44,50.00,Prendido
24/10/2021_14:21:54,33,Prendido,Apagado,52.38,50.06,Apagado
24/10/2021_14:21:59,33,Prendido,Apagado,52.38,50.13,Apagado
24/10/2021_14:22:05,33,Prendido,Apagado,52.38,50.13,Apagado
24/10/2021_14:22:11,1517,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_14:22:16,1697,Apagado,Prendido,52.38,49.88,Prendido
24/10/2021_14:22:22,2096,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_14:22:27,1675,Apagado,Prendido,52.44,49.81,Prendido
24/10/2021_14:22:33,355,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_14:22:39,293,Apagado,Prendido,52.38,50.19,Apagado
24/10/2021_14:22:44,268,Apagado,Prendido,52.38,50.25,Apagado
24/10/2021_14:22:50,221,Apagado,Prendido,52.38,50.13,Apagado
24/10/2021_14:22:56,196,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_14:23:01,167,Apagado,Prendido,52.44,50.13,Apagado
24/10/2021_14:23:07,126,Apagado,Prendido,52.38,49.94,Prendido
24/10/2021_14:23:12,118,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_14:23:18,106,Apagado,Prendido,52.38,49.94,Prendido
24/10/2021_14:23:24,83,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_14:23:29,65,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_14:23:35,47,Apagado,Prendido,52.38,50.13,Apagado
24/10/2021_14:23:40,44,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_14:23:46,32,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_14:23:52,27,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_14:23:57,22,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_14:24:03,17,Apagado,Prendido,52.44,50.06,Apagado
24/10/2021_14:24:09,8,Apagado,Prendido,52.38,50.13,Apagado
24/10/2021_14:24:14,1,Apagado,Prendido,52.38,50.00,Prendido
24/10/2021_14:24:20,0,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_14:24:25,0,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_14:24:31,0,Apagado,Prendido,52.44,50.00,Prendido
24/10/2021_14:24:37,0,Apagado,Prendido,52.38,50.06,Apagado
24/10/2021_14:24:42,0,Apagado,Prendido,52.38,50.19,Apagado
24/10/2021_14:24:48,0,Apagado,Prendido,52.38,50.13,Apagado
24/10/2021_14:24:54,0,Apagado,Prendido,52.38,49.94,Prendido
24/10/2021_14:24:59,0,Apagado,Prendido,52.44,49.94,Prendido
24/10/2021_14:25:05,0,Apagado,Prendido,52.38,49.94,Prendido
24/10/2021_14:25:10,0,Apagado,Prendido,52.38,50.06,Apagado
