Date_Time,CO2,Estado_Valvula_CO2,Estado_Valvula_Compost,Temp_Compost,Temp_Suncho,Estado_Suncho
24/10/2021_03:49:04,6,Prendido,Apagado,52.63,50.19,Apagado
24/10/2021_03:49:04,6,Prendido,Apagado,52.69,50.19,Apagado
24/10/2021_03:49:04,5,Prendido,Apagado,52.63,50.00,Prendido
24/10/2021_03:49:04,5,Prendido,Apagado,52.69,49.88,Prendido
24/10/2021_03:49:04,5,Prendido,Apagado,52.69,50.00,Prendido
24/10/2021_03:49:04,5,Prendido,Apagado,52.69,50.06,Apagado
24/10/2021_03:49:05,5,Prendido,Apagado,52.63,50.13,Apagado
24/10/2021_03:49:11,4,Prendido,Apagado,52.63,50.13,Apagado
24/10/2021_03:49:16,5,Prendido,Apagado,52.69,50.00,Prendido
24/10/2021_03:49:22,4,Prendido,Apagado,52.69,50.06,Apagado
24/10/2021_03:49:27,3,Prendido,Apagado,52.63,50.00,Prendido
24/10/2021_03:49:33,3,Prendido,Apagado,52.63,49.94,Prendido
24/10/2021_03:49:39,3,Prendido,Apagado,52.63,50.00,Prendido
24/10/2021_03:49:44,5,Prendido,Apagado,52.69,50.06,Apagado
24/10/2021_03:49:50,5,Prendido,Apagado,52.63,50.19,Apagado
24/10/2021_03:49:56,5,Prendido,Apagado,52.63,50.19,Apagado
24/10/2021_03:50:01,5,Prendido,Apagado,52.63,50.06,Apagado
24/10/2021_03:50:07,5,Prendido,Apagado,52.63,49.94,Prendido
24/10/2021_03:50:12,5,Prendido,Apagado,52.69,49.81,Prendido
24/10/2021_03:50:18,5,Prendido,Apagado,52.63,49.81,Prendido
24/10/2021_03:50:24,3,Prendido,Apagado,52.69,49.94,Prendido
24/10/2021_03:50:29,2,Prendido,Apagado,52.69,50.13,Apagado
24/10/2021_03:50:35,3,Prendido,Apagado,52.63,50.13,Apagado
24/10/2021_03:50:40,3,Prendido,Apagado,52.63,50.19,Apagado
24/10/2021_03:50:46,2,Prendido,Apagado,52.69,50.00,Prendido
24/10/2021_03:50:52,1,Prendido,Apagado,52.69,50.00,Prendido
24/10/2021_03:50:57,1,Prendido,Apagado,52.69,50.06,Apagado
24/10/2021_03:51:03,1,Prendido,Apagado,52.69,50.06,Apagado
24/10/2021_03:51:09,2,Prendido,Apagado,52.63,49.88,Prendido
24/10/2021_03:51:14,0,Prendido,Apagado,52.69,50.00,Prendido
24/10/2021_03:51:20,1,Prendido,Apagado,52.63,50.00,Prendido
24/10/2021_03:51:25,2,Prendido,Apagado,52.63,50.06,Apagado
24/10/2021_03:51:31,2,Prendido,Apagado,52.63,50.13,Apagado
24/10/2021_03:51:36,11,Apagado,Prendido,52.63,50.13,Apagado
24/10/2021_03:51:42,761,Apagado,Prendido,52.63,50.06,Apagado
24/10/2021_03:51:47,854,Apagado,Prendido,52.63,49.88,Prendido
24/10/2021_03:51:53,855,Apagado,Prendido,52.63,49.81,Prendido
24/10/2021_03:51:59,814,Apagado,Prendido,52.69,49.81,Prendido
24/10/2021_03:52:04,157,Apagado,Prendido,52.69,50.00,Prendido
24/10/2021_03:52:10,125,Apagado,Prendido,52.69,50.06,Apagado
24/10/2021_03:52:16,115,Apagado,Prendido,52.69,50.19,Apagado
24/10/2021_03:52:21,108,Apagado,Prendido,52.63,50.19,Apagado
24/10/2021_03:52:27,82,Apagado,Prendido,52.63,50.13,Apagado
24/10/2021_03:52:32,77,Apagado,Prendido,52.63,49.94,Prendido
24/10/2021_03:52:38,73,Apagado,Prendido,52.69,49.75,Prendido
24/10/2021_03:52:44,66,Apagado,Prendido,52.63,49.81,Prendido
