Date_Time,CO2
13/10/2021_10:04:06,0
13/10/2021_10:06:06,0
13/10/2021_10:08:06,0
13/10/2021_10:10:06,0
13/10/2021_10:12:06,0
13/10/2021_10:14:06,0
13/10/2021_10:16:06,0
13/10/2021_10:18:06,0
13/10/2021_10:20:06,0
13/10/2021_10:22:06,0
13/10/2021_10:24:06,0
13/10/2021_10:26:06,0
13/10/2021_10:28:06,0
13/10/2021_10:30:06,0
13/10/2021_10:32:06,0
13/10/2021_10:34:06,0
13/10/2021_10:36:06,0
13/10/2021_10:38:06,0
13/10/2021_10:40:06,0
13/10/2021_10:42:06,0
13/10/2021_10:44:06,0
13/10/2021_10:46:06,0
13/10/2021_10:48:06,0
13/10/2021_10:50:06,0
13/10/2021_10:52:06,0
13/10/2021_10:54:06,0
13/10/2021_10:56:06,0
13/10/2021_10:58:06,0
13/10/2021_11:00:06,0
13/10/2021_11:02:06,0
13/10/2021_11:04:06,0
13/10/2021_11:06:06,0
13/10/2021_11:08:06,0
13/10/2021_11:10:06,0
13/10/2021_11:12:06,0
13/10/2021_11:14:06,0
13/10/2021_11:16:06,0
13/10/2021_11:18:06,0
13/10/2021_11:20:06,0
13/10/2021_11:22:06,0
13/10/2021_11:24:06,0
13/10/2021_11:26:06,0
13/10/2021_11:28:06,0
13/10/2021_11:30:06,0
13/10/2021_11:32:06,0
13/10/2021_11:34:06,0
13/10/2021_11:36:06,0
13/10/2021_11:38:06,0
13/10/2021_11:40:06,0
13/10/2021_11:42:06,0
13/10/2021_11:44:06,0
13/10/2021_11:46:06,0
13/10/2021_11:48:06,0
13/10/2021_11:50:06,0
13/10/2021_11:52:06,0
13/10/2021_11:54:06,0
13/10/2021_11:56:06,0
13/10/2021_11:58:06,0
13/10/2021_12:00:06,0
13/10/2021_12:02:06,0
13/10/2021_12:04:06,0
13/10/2021_12:06:06,0
13/10/2021_12:08:06,0
13/10/2021_12:10:06,0
13/10/2021_12:12:06,0
13/10/2021_12:14:06,0
13/10/2021_12:16:06,0
13/10/2021_12:18:06,0
13/10/2021_12:20:06,0
13/10/2021_12:22:06,0
13/10/2021_12:24:06,0
13/10/2021_12:26:06,0
13/10/2021_12:28:06,0
13/10/2021_12:30:06,0
13/10/2021_12:32:06,0
13/10/2021_12:34:06,0
13/10/2021_12:36:06,0
13/10/2021_12:38:06,0
13/10/2021_12:40:06,0
13/10/2021_12:42:06,0
13/10/2021_12:44:06,0
13/10/2021_12:46:06,0
13/10/2021_12:48:06,0
13/10/2021_12:50:06,0
13/10/2021_12:52:06,0
13/10/2021_12:54:06,0
13/10/2021_12:56:06,0
13/10/2021_12:58:06,0
13/10/2021_13:00:06,0
13/10/2021_13:02:06,0
13/10/2021_13:04:06,0
13/10/2021_13:06:06,0
13/10/2021_13:08:06,0
13/10/2021_13:10:06,0
13/10/2021_13:12:06,0
13/10/2021_13:14:06,0
13/10/2021_13:16:06,0
13/10/2021_13:18:06,0
13/10/2021_13:20:06,0
13/10/2021_13:22:06,0
