# nro,promedio_std1,promedio_std2,promedio_std3,promedio_std4
1.000000000000000000e+00, 7.507406997684201500e+00, 1.985877955896678060e+01, 1.212537562534172153e+01, 3.430606022266973554e+01
2.000000000000000000e+00, 4.504211888046179446e+00, 1.144710334497663062e+01, 1.566950583467726510e+01, 0.000000000000000000e+00
