# nro,promedio1,promedio2,promedio3,promedio4
1.000000000000000000e+00, 5.246356275303643315e+02, 5.470971659919027843e+02, 7.463360323886639662e+02, 8.397206477732793246e+02
2.000000000000000000e+00, 4.146032388663967367e+02, 4.492469635627530238e+02, 5.518542510121457099e+02, 0.000000000000000000e+00
