# nro,Area1,Area2,Area3,Area4
1.000000000000000000e+00, 1.874370000000000000e+06, 7.156745000000000000e+05, 1.596390500000000000e+06, 5.855700000000000000e+05
2.000000000000000000e+00, 1.255871500000000000e+06, 6.197510000000000000e+05, 1.067530000000000000e+06, 5.826895000000000000e+05
3.000000000000000000e+00, 9.004225000000000000e+05, 5.858970000000000000e+05, 8.160620000000000000e+05, 5.783225000000000000e+05
4.000000000000000000e+00, 6.901690000000000000e+05, 5.504100000000000000e+05, 6.379130000000000000e+05, 5.719305000000000000e+05
