Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_10:40:35,817,Apagado,Apagado,Apagado,Apagado,42.56,48.00,47.38,45.38,45.75,Prendido
23/03/2022_10:40:41,817,Apagado,Apagado,Apagado,Apagado,42.56,47.94,47.31,45.44,45.69,Prendido
23/03/2022_10:40:47,817,Apagado,Apagado,Apagado,Apagado,42.56,47.94,47.31,45.44,45.69,Prendido
23/03/2022_10:40:52,817,Apagado,Apagado,Apagado,Apagado,42.56,47.94,47.38,45.69,45.69,Prendido
23/03/2022_10:40:58,815,Apagado,Apagado,Apagado,Apagado,42.50,47.88,47.31,45.69,45.63,Prendido
23/03/2022_10:41:04,815,Apagado,Apagado,Apagado,Apagado,42.50,47.88,47.25,45.75,45.63,Prendido
23/03/2022_10:41:10,818,Apagado,Apagado,Apagado,Apagado,42.50,47.81,47.25,45.81,45.63,Prendido
23/03/2022_10:41:16,818,Apagado,Apagado,Apagado,Apagado,42.50,47.88,47.25,45.88,45.63,Prendido
23/03/2022_10:41:22,818,Apagado,Apagado,Apagado,Apagado,42.44,47.81,47.25,45.94,45.56,Prendido
23/03/2022_10:41:28,817,Apagado,Apagado,Apagado,Apagado,42.44,47.81,47.31,46.06,45.63,Prendido
23/03/2022_10:41:33,839,Prendido,Apagado,Apagado,Apagado,42.44,47.75,47.25,46.13,45.50,Prendido
23/03/2022_10:41:39,932,Prendido,Apagado,Apagado,Apagado,42.44,47.75,47.25,46.19,45.56,Prendido
23/03/2022_10:41:45,1060,Prendido,Apagado,Apagado,Apagado,42.44,47.75,47.25,46.19,45.56,Prendido
23/03/2022_10:41:51,1153,Prendido,Apagado,Apagado,Apagado,42.38,47.75,47.25,46.38,45.56,Prendido
23/03/2022_10:41:57,1253,Prendido,Apagado,Apagado,Apagado,42.38,47.75,47.25,46.44,45.63,Prendido
23/03/2022_10:42:03,1371,Prendido,Apagado,Apagado,Apagado,42.38,47.69,47.25,46.50,45.63,Prendido
23/03/2022_10:42:09,1413,Prendido,Apagado,Apagado,Apagado,42.38,47.69,47.25,46.44,45.63,Prendido
23/03/2022_10:42:15,1454,Prendido,Apagado,Apagado,Apagado,42.38,47.69,47.25,46.56,45.63,Prendido
23/03/2022_10:42:20,1471,Prendido,Apagado,Apagado,Apagado,42.31,47.69,47.25,46.63,45.63,Prendido
23/03/2022_10:42:26,1488,Prendido,Apagado,Apagado,Apagado,42.31,47.63,47.19,46.81,45.63,Prendido
23/03/2022_10:42:32,1492,Prendido,Apagado,Apagado,Apagado,42.31,47.63,47.25,46.88,45.56,Prendido
23/03/2022_10:42:38,1492,Prendido,Apagado,Apagado,Apagado,42.25,47.63,47.19,46.88,45.63,Prendido
23/03/2022_10:42:44,1492,Prendido,Apagado,Apagado,Apagado,42.25,47.56,47.19,47.06,45.56,Prendido
23/03/2022_10:42:50,1492,Prendido,Apagado,Apagado,Apagado,42.25,47.56,47.13,47.00,45.56,Prendido
23/03/2022_10:42:56,1492,Prendido,Apagado,Apagado,Apagado,42.25,47.56,47.19,47.19,45.56,Prendido
23/03/2022_10:43:01,1492,Prendido,Apagado,Apagado,Apagado,42.25,47.56,47.19,47.19,45.63,Prendido
23/03/2022_10:43:07,1402,Prendido,Apagado,Apagado,Apagado,42.25,47.56,47.19,47.25,45.63,Prendido
23/03/2022_10:43:13,1303,Prendido,Apagado,Apagado,Apagado,42.19,47.50,47.13,47.19,45.56,Prendido
23/03/2022_10:43:19,1218,Prendido,Apagado,Apagado,Apagado,42.19,47.50,47.13,47.25,45.56,Prendido
23/03/2022_10:43:25,1151,Prendido,Apagado,Apagado,Apagado,42.19,47.50,47.13,47.38,45.56,Prendido
23/03/2022_10:43:31,1061,Prendido,Apagado,Apagado,Apagado,42.19,47.50,47.13,47.38,45.63,Prendido
23/03/2022_10:43:37,1016,Prendido,Apagado,Apagado,Apagado,42.19,47.44,47.13,47.50,45.56,Prendido
23/03/2022_10:43:42,980,Prendido,Apagado,Apagado,Apagado,42.13,47.44,47.13,47.50,45.56,Prendido
23/03/2022_10:43:48,952,Prendido,Apagado,Apagado,Apagado,42.13,47.44,47.13,47.56,45.56,Prendido
23/03/2022_10:43:54,933,Prendido,Apagado,Apagado,Apagado,42.13,47.44,47.13,47.56,45.56,Prendido
23/03/2022_10:44:00,922,Prendido,Apagado,Apagado,Apagado,42.13,47.44,47.13,47.56,45.56,Prendido
23/03/2022_10:44:06,911,Prendido,Apagado,Apagado,Apagado,42.13,47.44,47.13,47.63,45.56,Prendido
23/03/2022_10:44:12,897,Prendido,Apagado,Apagado,Apagado,42.06,47.38,47.13,47.75,45.63,Prendido
23/03/2022_10:44:18,868,Prendido,Apagado,Apagado,Apagado,42.13,47.38,47.13,47.75,45.56,Prendido
23/03/2022_10:44:23,847,Prendido,Apagado,Apagado,Apagado,42.06,47.38,47.06,47.81,45.56,Prendido
23/03/2022_10:44:29,829,Prendido,Apagado,Apagado,Apagado,42.06,47.38,47.13,47.88,45.63,Prendido
23/03/2022_10:44:35,815,Prendido,Apagado,Apagado,Apagado,42.00,47.31,47.06,47.94,45.56,Prendido
23/03/2022_10:44:41,802,Prendido,Apagado,Apagado,Apagado,42.00,47.31,47.13,47.88,45.63,Prendido
23/03/2022_10:44:47,788,Prendido,Apagado,Apagado,Apagado,42.00,47.38,47.13,48.00,45.63,Prendido
23/03/2022_10:44:53,770,Prendido,Apagado,Apagado,Apagado,42.00,47.31,47.13,48.00,45.63,Prendido
23/03/2022_10:44:59,763,Prendido,Apagado,Apagado,Apagado,42.00,47.31,47.19,48.00,45.63,Prendido
23/03/2022_10:45:04,751,Prendido,Apagado,Apagado,Apagado,42.00,47.31,47.13,48.00,45.56,Prendido
23/03/2022_10:45:10,749,Prendido,Apagado,Apagado,Apagado,42.00,47.25,47.13,48.13,45.56,Prendido
23/03/2022_10:45:16,746,Prendido,Apagado,Apagado,Apagado,41.94,47.25,47.13,48.19,45.63,Prendido
23/03/2022_10:45:22,741,Prendido,Apagado,Apagado,Apagado,41.94,47.25,47.13,48.13,45.63,Prendido
23/03/2022_10:45:28,739,Prendido,Apagado,Apagado,Apagado,41.94,47.25,47.13,48.19,45.63,Prendido
23/03/2022_10:45:34,733,Prendido,Apagado,Apagado,Apagado,41.94,47.25,47.13,48.25,45.63,Prendido
23/03/2022_10:45:40,730,Prendido,Apagado,Apagado,Apagado,41.94,47.19,47.13,48.31,45.56,Prendido
23/03/2022_10:45:45,728,Prendido,Apagado,Apagado,Apagado,41.94,47.19,47.13,48.38,45.63,Prendido
23/03/2022_10:45:51,725,Prendido,Apagado,Apagado,Apagado,41.88,47.19,47.19,48.38,45.63,Prendido
