Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_11:58:43,1732,Apagado,Apagado,Prendido,Apagado,49.06,61.25,64.06,58.69,59.75,Prendido
23/03/2022_11:58:48,1725,Apagado,Apagado,Prendido,Apagado,49.06,61.25,64.06,58.69,59.75,Prendido
23/03/2022_11:58:54,1721,Apagado,Apagado,Prendido,Apagado,49.06,61.31,64.06,58.75,59.81,Prendido
23/03/2022_11:59:00,1718,Apagado,Apagado,Prendido,Apagado,49.06,61.31,64.12,58.69,59.81,Prendido
23/03/2022_11:59:06,1717,Apagado,Apagado,Prendido,Apagado,49.06,61.31,64.06,58.75,59.81,Prendido
23/03/2022_11:59:12,1715,Apagado,Apagado,Prendido,Apagado,49.13,61.38,64.12,58.69,59.88,Prendido
23/03/2022_11:59:18,1713,Apagado,Apagado,Prendido,Apagado,49.13,61.31,64.12,58.75,59.88,Prendido
23/03/2022_11:59:24,1707,Apagado,Apagado,Prendido,Apagado,49.13,61.38,64.12,58.81,59.94,Prendido
23/03/2022_11:59:29,1705,Apagado,Apagado,Prendido,Apagado,49.19,61.44,64.12,58.81,59.94,Prendido
23/03/2022_11:59:35,1701,Apagado,Apagado,Prendido,Apagado,49.25,61.44,64.19,58.81,59.94,Prendido
23/03/2022_11:59:41,1698,Apagado,Apagado,Prendido,Apagado,49.19,61.44,64.19,58.88,60.00,Prendido
23/03/2022_11:59:47,1695,Apagado,Apagado,Prendido,Apagado,49.25,61.44,64.19,59.00,59.94,Prendido
23/03/2022_11:59:53,1693,Apagado,Apagado,Prendido,Apagado,49.19,61.50,64.19,58.88,60.06,Prendido
23/03/2022_11:59:59,1693,Apagado,Apagado,Prendido,Apagado,49.25,61.56,64.25,58.94,60.00,Prendido
23/03/2022_12:00:05,1691,Apagado,Apagado,Prendido,Apagado,49.25,61.50,64.25,58.81,60.06,Prendido
23/03/2022_12:00:10,1686,Apagado,Apagado,Prendido,Apagado,49.31,61.50,64.25,58.81,60.06,Prendido
23/03/2022_12:00:16,1683,Apagado,Apagado,Prendido,Apagado,49.31,61.63,64.25,58.69,60.13,Prendido
23/03/2022_12:00:22,1683,Apagado,Apagado,Prendido,Apagado,49.31,61.63,64.31,58.69,60.13,Prendido
23/03/2022_12:00:28,1679,Apagado,Apagado,Prendido,Apagado,49.31,61.56,64.31,58.75,60.19,Prendido
23/03/2022_12:00:34,1676,Apagado,Apagado,Prendido,Apagado,49.38,61.63,64.31,58.69,60.13,Prendido
23/03/2022_12:00:40,1674,Apagado,Apagado,Prendido,Apagado,49.38,61.63,64.31,58.81,60.19,Prendido
23/03/2022_12:00:46,1671,Apagado,Apagado,Prendido,Apagado,49.38,61.63,64.37,58.69,60.19,Prendido
23/03/2022_12:00:51,1669,Apagado,Apagado,Prendido,Apagado,49.38,61.69,64.37,58.81,60.19,Prendido
23/03/2022_12:00:57,1668,Apagado,Apagado,Prendido,Apagado,49.44,61.69,64.37,58.81,60.19,Prendido
23/03/2022_12:01:03,1662,Apagado,Apagado,Prendido,Apagado,49.44,61.75,64.37,58.88,60.25,Prendido
23/03/2022_12:01:09,1658,Apagado,Apagado,Prendido,Apagado,49.44,61.69,64.37,58.88,60.25,Prendido
23/03/2022_12:01:15,1657,Apagado,Apagado,Prendido,Apagado,49.50,61.69,64.37,59.00,60.31,Prendido
23/03/2022_12:01:21,1653,Apagado,Apagado,Prendido,Apagado,49.50,61.75,64.44,58.88,60.31,Prendido
23/03/2022_12:01:27,1646,Apagado,Apagado,Prendido,Apagado,49.50,61.81,64.44,58.94,60.38,Prendido
23/03/2022_12:01:33,1643,Apagado,Apagado,Prendido,Apagado,49.50,61.75,64.44,58.94,60.38,Prendido
23/03/2022_12:01:38,1636,Apagado,Apagado,Prendido,Apagado,49.50,61.81,64.44,59.00,60.38,Prendido
23/03/2022_12:01:44,1631,Apagado,Apagado,Prendido,Apagado,49.56,61.81,64.44,59.00,60.38,Prendido
23/03/2022_12:01:50,1627,Apagado,Apagado,Prendido,Apagado,49.56,61.88,64.50,59.00,60.44,Prendido
23/03/2022_12:01:56,1624,Apagado,Apagado,Prendido,Apagado,49.56,61.88,64.50,59.06,60.44,Prendido
23/03/2022_12:02:02,1623,Apagado,Apagado,Prendido,Apagado,49.56,61.88,64.50,59.00,60.50,Prendido
23/03/2022_12:02:08,1622,Apagado,Apagado,Prendido,Apagado,49.63,61.94,64.56,59.13,60.50,Prendido
23/03/2022_12:02:14,1621,Apagado,Apagado,Prendido,Apagado,49.56,61.88,64.56,59.13,60.50,Prendido
23/03/2022_12:02:19,1621,Apagado,Apagado,Prendido,Apagado,49.63,61.94,64.56,59.13,60.50,Prendido
23/03/2022_12:02:25,1619,Apagado,Apagado,Prendido,Apagado,49.69,61.94,64.56,59.19,60.56,Prendido
23/03/2022_12:02:31,1618,Apagado,Apagado,Prendido,Apagado,49.69,61.94,64.56,59.31,60.56,Prendido
23/03/2022_12:02:37,1615,Apagado,Apagado,Prendido,Apagado,49.63,61.94,64.56,59.25,60.63,Prendido
23/03/2022_12:02:43,1604,Apagado,Apagado,Prendido,Apagado,49.69,62.00,64.62,59.31,60.56,Prendido
23/03/2022_12:02:49,1596,Apagado,Apagado,Prendido,Apagado,49.69,62.00,64.62,59.31,60.63,Prendido
23/03/2022_12:02:55,1589,Apagado,Apagado,Prendido,Apagado,49.69,62.00,64.62,59.31,60.63,Prendido
23/03/2022_12:03:00,1585,Apagado,Apagado,Prendido,Apagado,49.75,62.06,64.62,59.38,60.63,Prendido
23/03/2022_12:03:06,1583,Apagado,Apagado,Prendido,Apagado,49.75,62.06,64.69,59.31,60.63,Prendido
23/03/2022_12:03:12,1575,Apagado,Apagado,Prendido,Apagado,49.75,62.06,64.62,59.31,60.63,Prendido
23/03/2022_12:03:18,1564,Apagado,Apagado,Prendido,Apagado,49.81,62.06,64.69,59.31,60.63,Prendido
23/03/2022_12:03:24,1561,Apagado,Apagado,Prendido,Apagado,49.81,62.13,64.69,59.31,60.69,Prendido
23/03/2022_12:03:30,1560,Apagado,Apagado,Prendido,Apagado,49.81,62.06,64.69,59.38,60.69,Prendido
23/03/2022_12:03:36,1559,Apagado,Apagado,Prendido,Apagado,49.81,62.13,64.69,59.38,60.69,Prendido
23/03/2022_12:03:42,1557,Apagado,Apagado,Prendido,Apagado,49.88,62.13,64.69,59.38,60.75,Prendido
23/03/2022_12:03:47,1555,Apagado,Apagado,Prendido,Apagado,49.88,62.13,64.75,59.44,60.75,Prendido
23/03/2022_12:03:53,1547,Apagado,Apagado,Prendido,Apagado,49.88,62.19,64.75,59.50,60.75,Prendido
23/03/2022_12:03:59,1544,Apagado,Apagado,Prendido,Apagado,49.88,62.19,64.75,59.44,60.81,Prendido
23/03/2022_12:04:05,1537,Apagado,Apagado,Prendido,Apagado,49.94,62.19,64.75,59.44,60.81,Prendido
23/03/2022_12:04:11,1528,Apagado,Apagado,Prendido,Apagado,49.94,62.19,64.81,59.44,60.81,Prendido
23/03/2022_12:04:17,1520,Apagado,Apagado,Prendido,Apagado,49.94,62.19,64.75,59.44,60.81,Prendido
23/03/2022_12:04:23,1515,Apagado,Apagado,Prendido,Apagado,49.94,62.25,64.81,59.50,60.88,Prendido
23/03/2022_12:04:28,1514,Apagado,Apagado,Prendido,Apagado,49.94,62.25,64.81,59.56,60.88,Prendido
23/03/2022_12:04:34,1514,Apagado,Apagado,Prendido,Apagado,50.00,62.25,64.87,59.50,60.88,Prendido
23/03/2022_12:04:40,1512,Apagado,Apagado,Prendido,Apagado,50.00,62.25,64.87,59.50,60.94,Prendido
23/03/2022_12:04:46,1508,Apagado,Apagado,Prendido,Apagado,50.06,62.31,64.87,59.56,60.94,Prendido
23/03/2022_12:04:52,1498,Apagado,Apagado,Prendido,Apagado,50.06,62.31,64.87,59.50,61.00,Prendido
23/03/2022_12:04:58,1479,Apagado,Apagado,Prendido,Apagado,50.06,62.31,64.87,59.63,61.00,Prendido
23/03/2022_12:05:04,1477,Apagado,Apagado,Prendido,Apagado,50.13,62.31,64.87,59.63,61.00,Prendido
23/03/2022_12:05:09,1471,Apagado,Apagado,Prendido,Apagado,50.06,62.31,64.87,59.56,61.00,Prendido
23/03/2022_12:05:15,1466,Apagado,Apagado,Prendido,Apagado,50.13,62.31,64.87,59.63,61.06,Prendido
23/03/2022_12:05:21,1461,Apagado,Apagado,Prendido,Apagado,50.19,62.38,64.94,59.56,61.06,Prendido
