Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
23/03/2022_11:00:07,548,Prendido,Apagado,Apagado,Apagado,41.88,47.56,50.06,50.75,48.25,Prendido
23/03/2022_11:00:13,547,Prendido,Apagado,Apagado,Apagado,41.88,47.56,50.06,50.81,48.38,Prendido
23/03/2022_11:00:18,547,Prendido,Apagado,Apagado,Apagado,41.94,47.63,50.13,50.81,48.38,Prendido
23/03/2022_11:00:24,547,Prendido,Apagado,Apagado,Apagado,41.94,47.63,50.19,50.81,48.38,Prendido
23/03/2022_11:00:30,547,Prendido,Apagado,Apagado,Apagado,41.94,47.63,50.19,50.81,48.38,Prendido
23/03/2022_11:00:36,548,Prendido,Apagado,Apagado,Apagado,41.94,47.63,50.19,50.81,48.44,Prendido
23/03/2022_11:00:42,549,Prendido,Apagado,Apagado,Apagado,41.94,47.63,50.25,50.69,48.44,Prendido
23/03/2022_11:00:48,549,Prendido,Apagado,Apagado,Apagado,41.94,47.69,50.31,50.81,48.44,Prendido
23/03/2022_11:00:54,548,Prendido,Apagado,Apagado,Apagado,41.94,47.63,50.31,50.75,48.50,Prendido
23/03/2022_11:00:59,548,Prendido,Apagado,Apagado,Apagado,42.00,47.69,50.31,50.81,48.50,Prendido
23/03/2022_11:01:05,547,Prendido,Apagado,Apagado,Apagado,42.00,47.69,50.38,50.81,48.56,Prendido
23/03/2022_11:01:11,547,Prendido,Apagado,Apagado,Apagado,42.00,47.69,50.38,50.81,48.56,Prendido
23/03/2022_11:01:17,547,Prendido,Apagado,Apagado,Apagado,42.00,47.75,50.44,50.75,48.63,Prendido
23/03/2022_11:01:23,547,Prendido,Apagado,Apagado,Apagado,42.00,47.75,50.44,50.81,48.63,Prendido
23/03/2022_11:01:29,549,Prendido,Apagado,Apagado,Apagado,42.00,47.81,50.50,50.81,48.63,Prendido
23/03/2022_11:01:35,549,Prendido,Apagado,Apagado,Apagado,42.00,47.75,50.50,50.88,48.63,Prendido
23/03/2022_11:01:40,550,Prendido,Apagado,Apagado,Apagado,42.06,47.75,50.56,50.81,48.63,Prendido
23/03/2022_11:01:46,550,Prendido,Apagado,Apagado,Apagado,42.06,47.81,50.56,50.81,48.69,Prendido
23/03/2022_11:01:52,549,Prendido,Apagado,Apagado,Apagado,42.06,47.81,50.56,50.94,48.69,Prendido
23/03/2022_11:01:58,549,Prendido,Apagado,Apagado,Apagado,42.06,47.81,50.56,50.94,48.69,Prendido
23/03/2022_11:02:04,549,Prendido,Apagado,Apagado,Apagado,42.00,47.88,50.69,50.88,48.69,Prendido
23/03/2022_11:02:10,549,Prendido,Apagado,Apagado,Apagado,42.06,47.88,50.69,50.88,48.75,Prendido
23/03/2022_11:02:16,547,Prendido,Apagado,Apagado,Apagado,42.13,47.88,50.69,50.94,48.75,Prendido
23/03/2022_11:02:21,547,Prendido,Apagado,Apagado,Apagado,42.13,47.88,50.69,51.00,48.81,Prendido
23/03/2022_11:02:27,548,Prendido,Apagado,Apagado,Apagado,42.13,47.88,50.81,50.88,48.81,Prendido
23/03/2022_11:02:33,548,Prendido,Apagado,Apagado,Apagado,42.06,47.88,50.81,50.88,48.88,Prendido
23/03/2022_11:02:39,548,Prendido,Apagado,Apagado,Apagado,42.06,47.88,50.81,50.88,48.88,Prendido
23/03/2022_11:02:45,545,Prendido,Apagado,Apagado,Apagado,42.13,47.94,50.88,50.94,48.88,Prendido
23/03/2022_11:02:51,545,Prendido,Apagado,Apagado,Apagado,42.13,47.94,50.88,51.00,48.94,Prendido
23/03/2022_11:02:57,545,Prendido,Apagado,Apagado,Apagado,42.13,47.94,50.94,51.00,48.94,Prendido
23/03/2022_11:03:02,545,Prendido,Apagado,Apagado,Apagado,42.13,48.00,50.94,50.94,48.94,Prendido
23/03/2022_11:03:08,545,Prendido,Apagado,Apagado,Apagado,42.13,48.00,51.00,50.94,49.00,Prendido
23/03/2022_11:03:14,546,Prendido,Apagado,Apagado,Apagado,42.13,48.00,51.00,51.00,49.00,Prendido
23/03/2022_11:03:20,546,Prendido,Apagado,Apagado,Apagado,42.19,48.00,51.06,51.00,49.00,Prendido
23/03/2022_11:03:26,546,Prendido,Apagado,Apagado,Apagado,42.19,48.06,51.06,51.00,49.00,Prendido
23/03/2022_11:03:32,547,Prendido,Apagado,Apagado,Apagado,42.13,48.06,51.06,51.06,49.06,Prendido
23/03/2022_11:03:38,547,Prendido,Apagado,Apagado,Apagado,42.25,48.06,51.13,51.00,49.06,Prendido
23/03/2022_11:03:44,547,Prendido,Apagado,Apagado,Apagado,42.25,48.13,51.19,50.94,49.13,Prendido
23/03/2022_11:03:49,547,Prendido,Apagado,Apagado,Apagado,42.19,48.13,51.19,51.06,49.13,Prendido
23/03/2022_11:03:55,547,Prendido,Apagado,Apagado,Apagado,42.19,48.13,51.25,51.06,49.13,Prendido
23/03/2022_11:04:01,545,Prendido,Apagado,Apagado,Apagado,42.19,48.13,51.25,50.94,49.19,Prendido
23/03/2022_11:04:07,545,Prendido,Apagado,Apagado,Apagado,42.25,48.19,51.25,51.06,49.19,Prendido
23/03/2022_11:04:13,544,Prendido,Apagado,Apagado,Apagado,42.25,48.19,51.31,51.00,49.19,Prendido
23/03/2022_11:04:19,543,Prendido,Apagado,Apagado,Apagado,42.25,48.19,51.31,51.00,49.25,Prendido
23/03/2022_11:04:25,543,Prendido,Apagado,Apagado,Apagado,42.25,48.19,51.38,51.06,49.25,Prendido
23/03/2022_11:04:30,542,Prendido,Apagado,Apagado,Apagado,42.25,48.25,51.38,50.94,49.25,Prendido
23/03/2022_11:04:36,542,Prendido,Apagado,Apagado,Apagado,42.31,48.25,51.38,50.81,49.31,Prendido
23/03/2022_11:04:42,542,Prendido,Apagado,Apagado,Apagado,42.25,48.25,51.44,50.88,49.31,Prendido
23/03/2022_11:04:48,543,Prendido,Apagado,Apagado,Apagado,42.31,48.25,51.44,50.81,49.31,Prendido
23/03/2022_11:04:54,543,Prendido,Apagado,Apagado,Apagado,42.31,48.31,51.50,50.81,49.31,Prendido
23/03/2022_11:05:00,545,Prendido,Apagado,Apagado,Apagado,42.31,48.31,51.56,50.75,49.38,Prendido
23/03/2022_11:05:05,545,Prendido,Apagado,Apagado,Apagado,42.38,48.31,51.56,50.69,49.38,Prendido
