Date_Time,CO2
10/03/2022_18:11:15,\x
10/03/2022_18:11:17,!Error: Timed out waiting for response
10/03/2022_18:11:17,!ERROR: Failed to verify connection(1) to sensor.
10/03/2022_18:11:17,!ERROR: Initial communication errorCode recieved
10/03/2022_18:11:18,!Error: Timed out waiting for response
10/03/2022_18:11:18,!Error: Timed out waiting for response
10/03/2022_18:11:18,0
10/03/2022_18:11:24,!Error: Timed out waiting for response
10/03/2022_18:11:24,0
10/03/2022_18:11:30,!Error: Timed out waiting for response
10/03/2022_18:11:30,0
10/03/2022_18:11:35,!Error: Timed out waiting for response
10/03/2022_18:11:35,0
10/03/2022_18:11:41,!Error: Timed out waiting for response
10/03/2022_18:11:41,0
10/03/2022_18:11:46,!Error: Timed out waiting for response
10/03/2022_18:11:46,0
10/03/2022_18:11:52,!Error: Timed out waiting for response
10/03/2022_18:11:52,0
10/03/2022_18:11:57,!Error: Timed out waiting for response
10/03/2022_18:11:57,0
10/03/2022_18:12:03,!Error: Timed out waiting for response
10/03/2022_18:12:03,0
10/03/2022_18:12:08,!Error: Timed out waiting for response
10/03/2022_18:12:08,0
10/03/2022_18:12:14,!Error: Timed out waiting for response
10/03/2022_18:12:14,0
10/03/2022_18:12:19,!Error: Timed out waiting for response
10/03/2022_18:12:19,0
10/03/2022_18:12:25,!Error: Timed out waiting for response
10/03/2022_18:12:25,0
10/03/2022_18:12:30,!Error: Timed out waiting for response
10/03/2022_18:12:30,0
10/03/2022_18:12:36,!Error: Timed out waiting for response
10/03/2022_18:12:36,0
10/03/2022_18:12:41,!Error: Timed out waiting for response
10/03/2022_18:12:41,0
10/03/2022_18:12:47,!Error: Timed out waiting for response
10/03/2022_18:12:47,0
10/03/2022_18:12:52,!Error: Timed out waiting for response
10/03/2022_18:12:52,0
10/03/2022_18:12:58,!Error: Timed out waiting for response
10/03/2022_18:12:58,0
10/03/2022_18:13:03,!Error: Timed out waiting for response
10/03/2022_18:13:03,0
10/03/2022_18:13:09,!Error: Timed out waiting for response
10/03/2022_18:13:09,0
10/03/2022_18:13:14,!Error: Timed out waiting for response
10/03/2022_18:13:14,0
10/03/2022_18:13:20,!Error: Timed out waiting for response
10/03/2022_18:13:20,0
10/03/2022_18:13:25,!Error: Timed out waiting for response
10/03/2022_18:13:25,0
