# nro,promedio_std1,promedio_std2,promedio_std3,promedio_std4
1.000000000000000000e+00, 2.200806141688564033e+00, 7.538594170787114024e+00, 8.527469153914216449e+00, 1.584961038392525268e+01
2.000000000000000000e+00, 1.252448895236215520e+01, 1.257815313306828564e+01, 2.088928140760799579e+01, 4.841451487961577271e+01
3.000000000000000000e+00, 5.799676748689258865e+00, 3.706216257191919272e+00, 5.022805275293515059e+00, 2.898160258735186190e+01
4.000000000000000000e+00, 1.525890467915075277e+01, 4.164671674596920781e+00, 1.876604472859232686e+01, 3.071962067093983961e+01
5.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
