Date_Time,CO2
22/09/2021_12:36:09,57
22/09/2021_12:36:11,58
22/09/2021_12:36:13,58
22/09/2021_12:36:15,58
22/09/2021_12:36:17,60
22/09/2021_12:36:19,60
22/09/2021_12:36:21,63
22/09/2021_12:36:23,63
22/09/2021_12:36:25,63
22/09/2021_12:36:27,64
22/09/2021_12:36:29,64
22/09/2021_12:36:31,64
22/09/2021_12:36:33,64
22/09/2021_12:36:35,64
22/09/2021_12:36:37,66
22/09/2021_12:36:39,66
22/09/2021_12:36:42,67
22/09/2021_12:36:44,67
22/09/2021_12:36:46,67
22/09/2021_12:36:48,68
22/09/2021_12:36:50,68
22/09/2021_12:36:52,71
22/09/2021_12:36:54,71
22/09/2021_12:36:56,71
22/09/2021_12:36:58,71
22/09/2021_12:37:00,71
22/09/2021_12:37:02,73
22/09/2021_12:37:04,73
22/09/2021_12:37:06,73
22/09/2021_12:37:08,75
22/09/2021_12:37:10,75
22/09/2021_12:37:12,76
22/09/2021_12:37:14,76
22/09/2021_12:37:16,76
22/09/2021_12:37:18,76
22/09/2021_12:37:20,76
22/09/2021_12:37:22,76
22/09/2021_12:37:24,76
22/09/2021_12:37:26,77
22/09/2021_12:37:28,77
22/09/2021_12:37:30,77
22/09/2021_12:37:32,77
22/09/2021_12:37:34,77
22/09/2021_12:37:36,80
22/09/2021_12:37:38,80
22/09/2021_12:37:40,80
22/09/2021_12:37:42,82
22/09/2021_12:37:44,82
22/09/2021_12:37:46,83
22/09/2021_12:37:48,83
22/09/2021_12:37:50,83
22/09/2021_12:37:52,83
22/09/2021_12:37:54,83
22/09/2021_12:37:56,85
22/09/2021_12:37:58,85
22/09/2021_12:38:00,85
22/09/2021_12:38:02,84
22/09/2021_12:38:04,84
22/09/2021_12:38:06,84
22/09/2021_12:38:08,84
22/09/2021_12:38:10,84
22/09/2021_12:38:13,84
22/09/2021_12:38:15,84
22/09/2021_12:38:17,84
22/09/2021_12:38:19,84
22/09/2021_12:38:21,84
22/09/2021_12:38:23,85
22/09/2021_12:38:25,85
22/09/2021_12:38:27,85
22/09/2021_12:38:29,85
22/09/2021_12:38:31,86
22/09/2021_12:38:33,86
22/09/2021_12:38:35,86
22/09/2021_12:38:37,86
22/09/2021_12:38:39,86
22/09/2021_12:38:41,87
22/09/2021_12:38:43,87
22/09/2021_12:38:45,87
22/09/2021_12:38:47,88
22/09/2021_12:38:49,88
22/09/2021_12:38:51,90
22/09/2021_12:38:53,90
22/09/2021_12:38:55,90
22/09/2021_12:38:57,90
22/09/2021_12:38:59,90
22/09/2021_12:39:01,90
22/09/2021_12:39:03,90
22/09/2021_12:39:05,90
22/09/2021_12:39:07,91
22/09/2021_12:39:09,91
22/09/2021_12:39:11,91
22/09/2021_12:39:13,91
22/09/2021_12:39:15,91
22/09/2021_12:39:17,92
22/09/2021_12:39:19,92
22/09/2021_12:39:21,91
22/09/2021_12:39:33,91
22/09/2021_12:39:33,91
22/09/2021_12:39:33,87
22/09/2021_12:39:33,87
