Date_Time,CO2
22/09/2021_12:26:02,563
22/09/2021_12:26:04,563
22/09/2021_12:26:06,563
22/09/2021_12:26:08,565
22/09/2021_12:26:11,565
22/09/2021_12:26:13,567
22/09/2021_12:26:15,567
22/09/2021_12:26:17,567
22/09/2021_12:26:19,568
22/09/2021_12:26:21,568
22/09/2021_12:26:23,568
22/09/2021_12:26:25,568
22/09/2021_12:26:27,568
22/09/2021_12:26:29,569
22/09/2021_12:26:31,569
22/09/2021_12:26:33,569
22/09/2021_12:26:35,569
22/09/2021_12:26:37,569
22/09/2021_12:26:39,570
22/09/2021_12:26:41,570
22/09/2021_12:26:43,570
22/09/2021_12:26:45,570
22/09/2021_12:26:47,571
22/09/2021_12:26:49,571
22/09/2021_12:26:51,571
22/09/2021_12:26:53,570
22/09/2021_12:26:55,570
22/09/2021_12:26:57,570
22/09/2021_12:26:59,570
22/09/2021_12:27:01,570
22/09/2021_12:27:03,570
22/09/2021_12:27:05,570
22/09/2021_12:27:07,569
22/09/2021_12:27:09,569
22/09/2021_12:27:11,569
22/09/2021_12:27:13,571
22/09/2021_12:27:15,571
22/09/2021_12:27:17,571
22/09/2021_12:27:19,571
22/09/2021_12:27:21,571
22/09/2021_12:27:23,570
22/09/2021_12:27:25,570
22/09/2021_12:27:27,569
22/09/2021_12:27:29,569
22/09/2021_12:27:31,569
22/09/2021_12:27:33,569
22/09/2021_12:27:35,569
22/09/2021_12:27:37,572
22/09/2021_12:27:39,572
22/09/2021_12:27:42,572
22/09/2021_12:27:44,571
22/09/2021_12:27:46,571
22/09/2021_12:27:48,571
22/09/2021_12:27:50,571
22/09/2021_12:27:52,571
22/09/2021_12:27:54,571
22/09/2021_12:27:56,571
22/09/2021_12:27:58,572
22/09/2021_12:28:00,572
22/09/2021_12:28:02,572
22/09/2021_12:28:04,572
22/09/2021_12:28:06,572
22/09/2021_12:28:08,572
22/09/2021_12:28:10,572
22/09/2021_12:28:12,595
22/09/2021_12:28:14,595
22/09/2021_12:28:16,595
22/09/2021_12:28:18,706
22/09/2021_12:28:20,706
22/09/2021_12:28:22,770
22/09/2021_12:28:24,770
22/09/2021_12:28:26,770
22/09/2021_12:28:28,777
22/09/2021_12:28:30,777
22/09/2021_12:28:32,776
22/09/2021_12:28:34,776
22/09/2021_12:28:36,776
22/09/2021_12:28:38,777
22/09/2021_12:28:40,777
22/09/2021_12:28:42,768
22/09/2021_12:28:44,768
22/09/2021_12:28:46,768
22/09/2021_12:28:48,754
22/09/2021_12:28:50,754
22/09/2021_12:28:52,702
22/09/2021_12:28:54,702
22/09/2021_12:28:56,702
22/09/2021_12:28:58,492
22/09/2021_12:29:00,492
22/09/2021_12:29:02,390
22/09/2021_12:29:04,390
22/09/2021_12:29:06,390
22/09/2021_12:29:08,343
22/09/2021_12:29:11,343
22/09/2021_12:29:13,316
22/09/2021_12:29:15,316
22/09/2021_12:29:17,316
22/09/2021_12:29:19,295
22/09/2021_12:29:21,295
22/09/2021_12:29:23,270
