Date_Time,CO2
22/09/2021_12:29:25,270
22/09/2021_12:29:27,247
22/09/2021_12:29:29,247
22/09/2021_12:29:31,247
22/09/2021_12:29:33,237
22/09/2021_12:29:35,237
22/09/2021_12:29:37,224
22/09/2021_12:29:39,224
22/09/2021_12:29:41,224
22/09/2021_12:29:43,211
22/09/2021_12:29:45,211
22/09/2021_12:29:47,197
22/09/2021_12:29:49,197
22/09/2021_12:29:51,197
22/09/2021_12:29:53,186
22/09/2021_12:29:55,186
22/09/2021_12:29:57,171
22/09/2021_12:29:59,171
22/09/2021_12:30:01,171
22/09/2021_12:30:03,160
22/09/2021_12:30:05,160
22/09/2021_12:30:07,153
22/09/2021_12:30:09,153
22/09/2021_12:30:11,153
22/09/2021_12:30:13,148
22/09/2021_12:30:15,148
22/09/2021_12:30:17,140
22/09/2021_12:30:19,140
22/09/2021_12:30:21,140
22/09/2021_12:30:23,127
22/09/2021_12:30:25,127
22/09/2021_12:30:27,122
22/09/2021_12:30:29,122
22/09/2021_12:30:31,122
22/09/2021_12:30:33,114
22/09/2021_12:30:35,114
22/09/2021_12:30:37,110
22/09/2021_12:30:40,110
22/09/2021_12:30:42,107
22/09/2021_12:30:44,107
22/09/2021_12:30:46,107
22/09/2021_12:30:48,104
22/09/2021_12:30:50,104
22/09/2021_12:30:52,101
22/09/2021_12:30:54,101
22/09/2021_12:30:56,101
22/09/2021_12:30:58,97
22/09/2021_12:31:00,97
22/09/2021_12:31:02,96
22/09/2021_12:31:04,96
22/09/2021_12:31:06,96
22/09/2021_12:31:08,95
22/09/2021_12:31:10,95
22/09/2021_12:31:12,94
22/09/2021_12:31:14,94
22/09/2021_12:31:16,94
22/09/2021_12:31:18,93
22/09/2021_12:31:20,93
22/09/2021_12:31:22,92
22/09/2021_12:31:24,92
22/09/2021_12:31:26,92
22/09/2021_12:31:28,90
22/09/2021_12:31:30,90
22/09/2021_12:31:32,90
22/09/2021_12:31:34,90
22/09/2021_12:31:36,90
22/09/2021_12:31:38,87
22/09/2021_12:31:40,87
22/09/2021_12:31:42,86
22/09/2021_12:31:44,86
22/09/2021_12:31:46,86
22/09/2021_12:31:48,84
22/09/2021_12:31:50,84
22/09/2021_12:31:52,82
22/09/2021_12:31:54,82
22/09/2021_12:31:56,82
22/09/2021_12:31:58,82
22/09/2021_12:32:00,82
22/09/2021_12:32:02,83
22/09/2021_12:32:04,83
22/09/2021_12:32:06,83
22/09/2021_12:32:08,83
22/09/2021_12:32:11,83
22/09/2021_12:32:13,81
22/09/2021_12:32:15,81
22/09/2021_12:32:17,81
22/09/2021_12:32:19,81
22/09/2021_12:32:21,81
22/09/2021_12:32:23,81
22/09/2021_12:32:25,81
22/09/2021_12:32:27,82
22/09/2021_12:32:29,82
22/09/2021_12:32:31,82
22/09/2021_12:32:33,82
22/09/2021_12:32:35,82
22/09/2021_12:32:37,81
22/09/2021_12:32:39,81
22/09/2021_12:32:41,81
22/09/2021_12:32:43,80
22/09/2021_12:32:45,80
