Date_Time,CO2
13/10/2021_20:01:17,0
13/10/2021_20:01:22,0
13/10/2021_20:01:27,0
13/10/2021_20:01:33,0
13/10/2021_20:01:38,0
13/10/2021_20:01:43,0
13/10/2021_20:01:48,0
13/10/2021_20:01:53,0
13/10/2021_20:01:58,0
13/10/2021_20:02:03,0
13/10/2021_20:02:08,0
13/10/2021_20:02:13,0
13/10/2021_20:02:18,0
13/10/2021_20:02:23,0
13/10/2021_20:02:28,0
13/10/2021_20:02:33,0
13/10/2021_20:02:38,0
13/10/2021_20:02:43,0
13/10/2021_20:02:48,0
13/10/2021_20:02:53,0
13/10/2021_20:02:58,0
13/10/2021_20:03:03,0
13/10/2021_20:03:08,0
13/10/2021_20:03:13,0
13/10/2021_20:03:18,0
13/10/2021_20:03:23,0
13/10/2021_20:03:28,0
13/10/2021_20:03:33,0
13/10/2021_20:03:38,0
13/10/2021_20:03:43,0
13/10/2021_20:03:48,0
13/10/2021_20:03:53,0
13/10/2021_20:03:58,0
13/10/2021_20:04:03,0
13/10/2021_20:04:08,0
13/10/2021_20:04:13,0
13/10/2021_20:04:18,0
13/10/2021_20:04:23,0
13/10/2021_20:04:28,0
13/10/2021_20:04:33,0
13/10/2021_20:04:38,0
13/10/2021_20:04:43,0
13/10/2021_20:04:48,0
13/10/2021_20:04:53,0
13/10/2021_20:04:58,0
13/10/2021_20:05:03,0
13/10/2021_20:05:08,0
13/10/2021_20:05:13,0
13/10/2021_20:05:18,0
13/10/2021_20:05:24,0
13/10/2021_20:05:29,0
13/10/2021_20:05:34,0
13/10/2021_20:05:39,0
13/10/2021_20:05:44,0
13/10/2021_20:05:49,0
13/10/2021_20:05:54,0
13/10/2021_20:05:59,0
13/10/2021_20:06:04,0
13/10/2021_20:06:09,0
13/10/2021_20:06:14,0
13/10/2021_20:06:19,0
13/10/2021_20:06:24,0
13/10/2021_20:06:29,0
13/10/2021_20:06:34,0
13/10/2021_20:06:39,0
13/10/2021_20:06:44,0
13/10/2021_20:06:49,0
13/10/2021_20:06:54,0
13/10/2021_20:06:59,0
13/10/2021_20:07:04,0
13/10/2021_20:07:09,0
13/10/2021_20:07:14,0
13/10/2021_20:07:19,0
13/10/2021_20:07:24,0
13/10/2021_20:07:29,0
13/10/2021_20:07:34,0
13/10/2021_20:07:39,0
13/10/2021_20:07:44,0
13/10/2021_20:07:49,0
13/10/2021_20:07:54,0
13/10/2021_20:07:59,0
13/10/2021_20:08:04,0
13/10/2021_20:08:09,0
13/10/2021_20:08:14,0
13/10/2021_20:08:19,0
13/10/2021_20:08:24,0
13/10/2021_20:08:29,0
13/10/2021_20:08:34,0
13/10/2021_20:08:39,0
13/10/2021_20:08:44,0
13/10/2021_20:08:49,0
13/10/2021_20:08:54,0
13/10/2021_20:08:59,0
13/10/2021_20:09:04,0
13/10/2021_20:09:09,0
13/10/2021_20:09:14,0
13/10/2021_20:09:20,0
13/10/2021_20:09:25,0
13/10/2021_20:09:30,0
13/10/2021_20:09:35,0
