Date_Time,CO2
13/10/2021_20:59:53,0
13/10/2021_20:59:58,0
13/10/2021_21:00:03,0
13/10/2021_21:00:08,0
13/10/2021_21:00:13,0
13/10/2021_21:00:18,0
13/10/2021_21:00:23,0
13/10/2021_21:00:28,0
13/10/2021_21:00:33,0
13/10/2021_21:00:38,0
13/10/2021_21:00:43,0
13/10/2021_21:00:48,0
13/10/2021_21:00:53,0
13/10/2021_21:00:58,0
13/10/2021_21:01:03,0
13/10/2021_21:01:08,0
13/10/2021_21:01:13,0
13/10/2021_21:01:18,0
13/10/2021_21:01:23,0
13/10/2021_21:01:28,0
13/10/2021_21:01:33,0
13/10/2021_21:01:38,0
13/10/2021_21:01:43,0
13/10/2021_21:01:48,0
13/10/2021_21:01:53,0
13/10/2021_21:01:58,0
13/10/2021_21:02:03,0
13/10/2021_21:02:08,0
13/10/2021_21:02:13,0
13/10/2021_21:02:18,0
13/10/2021_21:02:23,0
13/10/2021_21:02:28,0
13/10/2021_21:02:33,0
13/10/2021_21:02:38,0
13/10/2021_21:02:43,0
13/10/2021_21:02:48,0
13/10/2021_21:02:53,0
13/10/2021_21:02:59,0
13/10/2021_21:03:04,0
13/10/2021_21:03:09,0
13/10/2021_21:03:14,0
13/10/2021_21:03:19,0
13/10/2021_21:03:24,0
13/10/2021_21:03:29,0
13/10/2021_21:03:34,0
13/10/2021_21:03:39,0
13/10/2021_21:03:44,0
13/10/2021_21:03:49,0
13/10/2021_21:03:54,0
13/10/2021_21:03:59,0
13/10/2021_21:04:04,0
13/10/2021_21:04:09,0
13/10/2021_21:04:14,0
13/10/2021_21:04:19,0
13/10/2021_21:04:24,0
13/10/2021_21:04:29,0
13/10/2021_21:04:34,0
13/10/2021_21:04:39,0
13/10/2021_21:04:44,0
13/10/2021_21:04:49,0
13/10/2021_21:04:54,0
13/10/2021_21:04:59,0
13/10/2021_21:05:04,0
13/10/2021_21:05:09,0
13/10/2021_21:05:14,0
13/10/2021_21:05:19,0
13/10/2021_21:05:24,0
13/10/2021_21:05:29,0
13/10/2021_21:05:34,0
13/10/2021_21:05:39,0
13/10/2021_21:05:44,0
13/10/2021_21:05:49,0
13/10/2021_21:05:54,0
13/10/2021_21:05:59,0
13/10/2021_21:06:04,0
13/10/2021_21:06:09,0
13/10/2021_21:06:14,0
13/10/2021_21:06:19,0
13/10/2021_21:06:24,0
13/10/2021_21:06:29,0
13/10/2021_21:06:34,0
13/10/2021_21:06:39,0
13/10/2021_21:06:44,0
13/10/2021_21:06:50,0
13/10/2021_21:06:55,0
13/10/2021_21:07:00,0
13/10/2021_21:07:05,0
13/10/2021_21:07:10,0
13/10/2021_21:07:15,0
13/10/2021_21:07:20,0
13/10/2021_21:07:25,0
13/10/2021_21:07:30,0
13/10/2021_21:07:35,0
13/10/2021_21:07:40,0
13/10/2021_21:07:45,0
13/10/2021_21:07:50,0
13/10/2021_21:07:55,0
13/10/2021_21:08:00,0
13/10/2021_21:08:05,0
13/10/2021_21:08:10,0
