Date_Time,CO2
13/10/2021_19:52:55,0
13/10/2021_19:53:00,0
13/10/2021_19:53:05,0
13/10/2021_19:53:10,0
13/10/2021_19:53:15,0
13/10/2021_19:53:20,0
13/10/2021_19:53:25,0
13/10/2021_19:53:30,0
13/10/2021_19:53:35,0
13/10/2021_19:53:40,0
13/10/2021_19:53:45,0
13/10/2021_19:53:50,0
13/10/2021_19:53:56,0
13/10/2021_19:54:01,0
13/10/2021_19:54:06,0
13/10/2021_19:54:11,0
13/10/2021_19:54:16,0
13/10/2021_19:54:21,0
13/10/2021_19:54:26,0
13/10/2021_19:54:31,0
13/10/2021_19:54:36,0
13/10/2021_19:54:41,0
13/10/2021_19:54:46,0
13/10/2021_19:54:51,0
13/10/2021_19:54:56,0
13/10/2021_19:55:01,0
13/10/2021_19:55:06,0
13/10/2021_19:55:11,0
13/10/2021_19:55:16,0
13/10/2021_19:55:21,0
13/10/2021_19:55:26,0
13/10/2021_19:55:31,0
13/10/2021_19:55:36,0
13/10/2021_19:55:41,0
13/10/2021_19:55:46,0
13/10/2021_19:55:51,0
13/10/2021_19:55:56,0
13/10/2021_19:56:01,0
13/10/2021_19:56:06,0
13/10/2021_19:56:11,0
13/10/2021_19:56:16,0
13/10/2021_19:56:21,0
13/10/2021_19:56:26,0
13/10/2021_19:56:31,0
13/10/2021_19:56:36,0
13/10/2021_19:56:41,0
13/10/2021_19:56:46,0
13/10/2021_19:56:51,0
13/10/2021_19:56:56,0
13/10/2021_19:57:01,0
13/10/2021_19:57:06,0
13/10/2021_19:57:11,0
13/10/2021_19:57:16,0
13/10/2021_19:57:21,0
13/10/2021_19:57:26,0
13/10/2021_19:57:31,0
13/10/2021_19:57:36,0
13/10/2021_19:57:42,0
13/10/2021_19:57:47,0
13/10/2021_19:57:52,0
13/10/2021_19:57:57,0
13/10/2021_19:58:02,0
13/10/2021_19:58:07,0
13/10/2021_19:58:12,0
13/10/2021_19:58:17,0
13/10/2021_19:58:22,0
13/10/2021_19:58:27,0
13/10/2021_19:58:32,0
13/10/2021_19:58:37,0
13/10/2021_19:58:42,0
13/10/2021_19:58:47,0
13/10/2021_19:58:52,0
13/10/2021_19:58:57,0
13/10/2021_19:59:02,0
13/10/2021_19:59:07,0
13/10/2021_19:59:12,0
13/10/2021_19:59:17,0
13/10/2021_19:59:22,0
13/10/2021_19:59:27,0
13/10/2021_19:59:32,0
13/10/2021_19:59:37,0
13/10/2021_19:59:42,0
13/10/2021_19:59:47,0
13/10/2021_19:59:52,0
13/10/2021_19:59:57,0
13/10/2021_20:00:02,0
13/10/2021_20:00:07,0
13/10/2021_20:00:12,0
13/10/2021_20:00:17,0
13/10/2021_20:00:22,0
13/10/2021_20:00:27,0
13/10/2021_20:00:32,0
13/10/2021_20:00:37,0
13/10/2021_20:00:42,0
13/10/2021_20:00:47,0
13/10/2021_20:00:52,0
13/10/2021_20:00:57,0
13/10/2021_20:01:02,0
13/10/2021_20:01:07,0
13/10/2021_20:01:12,0
