Date_Time,CO2
14/10/2021_00:37:29,0
14/10/2021_00:37:34,0
14/10/2021_00:37:39,0
14/10/2021_00:37:44,0
14/10/2021_00:37:49,0
14/10/2021_00:37:54,0
14/10/2021_00:37:59,0
14/10/2021_00:38:04,0
14/10/2021_00:38:10,0
14/10/2021_00:38:15,0
14/10/2021_00:38:20,0
14/10/2021_00:38:25,0
14/10/2021_00:38:30,0
14/10/2021_00:38:35,0
14/10/2021_00:38:40,0
14/10/2021_00:38:45,0
14/10/2021_00:38:50,0
14/10/2021_00:38:55,0
14/10/2021_00:39:00,0
14/10/2021_00:39:05,0
14/10/2021_00:39:10,0
14/10/2021_00:39:15,0
14/10/2021_00:39:20,0
14/10/2021_00:39:25,0
14/10/2021_00:39:30,0
14/10/2021_00:39:35,0
14/10/2021_00:39:40,0
14/10/2021_00:39:45,0
14/10/2021_00:39:50,0
14/10/2021_00:39:55,0
14/10/2021_00:40:00,0
14/10/2021_00:40:05,0
14/10/2021_00:40:10,0
14/10/2021_00:40:15,0
14/10/2021_00:40:20,0
14/10/2021_00:40:25,0
14/10/2021_00:40:30,0
14/10/2021_00:40:35,0
14/10/2021_00:40:40,0
14/10/2021_00:40:45,0
14/10/2021_00:40:50,0
14/10/2021_00:40:55,0
14/10/2021_00:41:00,0
14/10/2021_00:41:05,0
14/10/2021_00:41:10,0
14/10/2021_00:41:15,0
14/10/2021_00:41:20,0
14/10/2021_00:41:25,0
14/10/2021_00:41:30,0
14/10/2021_00:41:35,0
14/10/2021_00:41:40,0
14/10/2021_00:41:45,0
14/10/2021_00:41:50,0
14/10/2021_00:41:56,0
14/10/2021_00:42:01,0
14/10/2021_00:42:06,0
14/10/2021_00:42:11,0
14/10/2021_00:42:16,0
14/10/2021_00:42:21,0
14/10/2021_00:42:26,0
14/10/2021_00:42:31,0
14/10/2021_00:42:36,0
14/10/2021_00:42:41,0
14/10/2021_00:42:46,0
14/10/2021_00:42:51,0
14/10/2021_00:42:56,0
14/10/2021_00:43:01,0
14/10/2021_00:43:06,0
14/10/2021_00:43:11,0
14/10/2021_00:43:16,0
14/10/2021_00:43:21,0
14/10/2021_00:43:26,0
14/10/2021_00:43:31,0
14/10/2021_00:43:36,0
14/10/2021_00:43:41,0
14/10/2021_00:43:46,0
14/10/2021_00:43:51,0
14/10/2021_00:43:56,0
14/10/2021_00:44:01,0
14/10/2021_00:44:06,0
14/10/2021_00:44:11,0
14/10/2021_00:44:16,0
14/10/2021_00:44:21,0
14/10/2021_00:44:26,0
14/10/2021_00:44:31,0
14/10/2021_00:44:36,0
14/10/2021_00:44:41,0
14/10/2021_00:44:46,0
14/10/2021_00:44:51,0
14/10/2021_00:44:56,0
14/10/2021_00:45:01,0
14/10/2021_00:45:06,0
14/10/2021_00:45:11,0
14/10/2021_00:45:16,0
14/10/2021_00:45:21,0
14/10/2021_00:45:26,0
14/10/2021_00:45:31,0
14/10/2021_00:45:36,0
14/10/2021_00:45:41,0
14/10/2021_00:45:47,0
