Date_Time,CO2
13/10/2021_18:54:20,106
13/10/2021_18:54:25,105
13/10/2021_18:54:30,103
13/10/2021_18:54:35,102
13/10/2021_18:54:40,102
13/10/2021_18:54:45,102
13/10/2021_18:54:50,103
13/10/2021_18:54:55,103
13/10/2021_18:55:00,104
13/10/2021_18:55:05,108
13/10/2021_18:55:10,113
13/10/2021_18:55:15,116
13/10/2021_18:55:20,118
13/10/2021_18:55:25,120
13/10/2021_18:55:30,123
13/10/2021_18:55:35,124
13/10/2021_18:55:40,125
13/10/2021_18:55:45,125
13/10/2021_18:55:50,126
13/10/2021_18:55:55,130
13/10/2021_18:56:00,132
13/10/2021_18:56:05,133
13/10/2021_18:56:10,135
13/10/2021_18:56:15,135
13/10/2021_18:56:20,136
13/10/2021_18:56:26,136
13/10/2021_18:56:31,136
13/10/2021_18:56:36,136
13/10/2021_18:56:41,136
13/10/2021_18:56:46,136
13/10/2021_18:56:51,136
13/10/2021_18:56:56,138
13/10/2021_18:57:01,141
13/10/2021_18:57:06,140
13/10/2021_18:57:11,140
13/10/2021_18:57:16,140
13/10/2021_18:57:21,142
13/10/2021_18:57:26,143
13/10/2021_18:57:31,144
13/10/2021_18:57:36,144
13/10/2021_18:57:41,145
13/10/2021_18:57:46,146
13/10/2021_18:57:51,147
13/10/2021_18:57:56,148
13/10/2021_18:58:01,150
13/10/2021_18:58:06,150
13/10/2021_18:58:11,151
13/10/2021_18:58:16,151
13/10/2021_18:58:21,152
13/10/2021_18:58:26,153
13/10/2021_18:58:31,154
13/10/2021_18:58:36,154
13/10/2021_18:58:41,161
13/10/2021_18:58:46,163
13/10/2021_18:58:51,164
13/10/2021_18:58:56,163
13/10/2021_18:59:01,161
13/10/2021_18:59:06,158
13/10/2021_18:59:11,157
13/10/2021_18:59:16,156
13/10/2021_18:59:21,156
13/10/2021_18:59:26,158
13/10/2021_18:59:31,157
13/10/2021_18:59:36,156
13/10/2021_18:59:41,154
13/10/2021_18:59:46,152
13/10/2021_18:59:51,152
13/10/2021_18:59:56,150
13/10/2021_19:00:01,151
13/10/2021_19:00:06,151
13/10/2021_19:00:12,150
13/10/2021_19:00:17,147
13/10/2021_19:00:22,146
13/10/2021_19:00:27,145
13/10/2021_19:00:32,145
13/10/2021_19:00:37,145
13/10/2021_19:00:42,145
13/10/2021_19:00:47,146
13/10/2021_19:00:52,144
13/10/2021_19:00:57,143
13/10/2021_19:01:02,143
13/10/2021_19:01:07,142
13/10/2021_19:01:12,142
13/10/2021_19:01:17,140
13/10/2021_19:01:22,140
13/10/2021_19:01:27,140
13/10/2021_19:01:32,140
13/10/2021_19:01:37,143
13/10/2021_19:01:42,145
13/10/2021_19:01:47,144
13/10/2021_19:01:52,145
13/10/2021_19:01:57,145
13/10/2021_19:02:02,145
13/10/2021_19:02:07,145
13/10/2021_19:02:12,144
13/10/2021_19:02:17,142
13/10/2021_19:02:22,141
13/10/2021_19:02:27,140
13/10/2021_19:02:32,138
13/10/2021_19:02:37,138
