Date_Time,CO2
13/10/2021_20:09:40,0
13/10/2021_20:09:45,0
13/10/2021_20:09:50,0
13/10/2021_20:09:55,0
13/10/2021_20:10:00,0
13/10/2021_20:10:05,0
13/10/2021_20:10:10,0
13/10/2021_20:10:15,0
13/10/2021_20:10:20,0
13/10/2021_20:10:25,0
13/10/2021_20:10:30,0
13/10/2021_20:10:35,0
13/10/2021_20:10:40,0
13/10/2021_20:10:45,0
13/10/2021_20:10:50,0
13/10/2021_20:10:55,0
13/10/2021_20:11:00,0
13/10/2021_20:11:05,0
13/10/2021_20:11:10,0
13/10/2021_20:11:15,0
13/10/2021_20:11:20,0
13/10/2021_20:11:25,0
13/10/2021_20:11:30,0
13/10/2021_20:11:35,0
13/10/2021_20:11:40,0
13/10/2021_20:11:45,0
13/10/2021_20:11:50,0
13/10/2021_20:11:55,0
13/10/2021_20:12:00,0
13/10/2021_20:12:05,0
13/10/2021_20:12:10,0
13/10/2021_20:12:15,0
13/10/2021_20:12:20,0
13/10/2021_20:12:25,0
13/10/2021_20:12:30,0
13/10/2021_20:12:35,0
13/10/2021_20:12:40,0
13/10/2021_20:12:45,0
13/10/2021_20:12:50,0
13/10/2021_20:12:55,0
13/10/2021_20:13:00,0
13/10/2021_20:13:06,0
13/10/2021_20:13:11,0
13/10/2021_20:13:16,0
13/10/2021_20:13:21,0
13/10/2021_20:13:26,0
13/10/2021_20:13:31,0
13/10/2021_20:13:36,0
13/10/2021_20:13:41,0
13/10/2021_20:13:46,0
13/10/2021_20:13:51,0
13/10/2021_20:13:56,0
13/10/2021_20:14:01,0
13/10/2021_20:14:06,0
13/10/2021_20:14:11,0
13/10/2021_20:14:16,0
13/10/2021_20:14:21,0
13/10/2021_20:14:26,0
13/10/2021_20:14:31,0
13/10/2021_20:14:36,0
13/10/2021_20:14:41,0
13/10/2021_20:14:46,0
13/10/2021_20:14:51,0
13/10/2021_20:14:56,0
13/10/2021_20:15:01,0
13/10/2021_20:15:06,0
13/10/2021_20:15:11,0
13/10/2021_20:15:16,0
13/10/2021_20:15:21,0
13/10/2021_20:15:26,0
13/10/2021_20:15:31,0
13/10/2021_20:15:36,0
13/10/2021_20:15:41,0
13/10/2021_20:15:46,0
13/10/2021_20:15:51,0
13/10/2021_20:15:56,0
13/10/2021_20:16:01,0
13/10/2021_20:16:06,0
13/10/2021_20:16:11,0
13/10/2021_20:16:16,0
13/10/2021_20:16:21,0
13/10/2021_20:16:26,0
13/10/2021_20:16:31,0
13/10/2021_20:16:36,0
13/10/2021_20:16:41,0
13/10/2021_20:16:46,0
13/10/2021_20:16:51,0
13/10/2021_20:16:57,0
13/10/2021_20:17:02,0
13/10/2021_20:17:07,0
13/10/2021_20:17:12,0
13/10/2021_20:17:17,0
13/10/2021_20:17:22,0
13/10/2021_20:17:27,0
13/10/2021_20:17:32,0
13/10/2021_20:17:37,0
13/10/2021_20:17:42,0
13/10/2021_20:17:47,0
13/10/2021_20:17:52,0
13/10/2021_20:17:57,0
