Date_Time,CO2
13/10/2021_19:36:11,0
13/10/2021_19:36:16,0
13/10/2021_19:36:21,0
13/10/2021_19:36:26,0
13/10/2021_19:36:31,0
13/10/2021_19:36:36,0
13/10/2021_19:36:41,0
13/10/2021_19:36:46,0
13/10/2021_19:36:51,0
13/10/2021_19:36:56,0
13/10/2021_19:37:01,0
13/10/2021_19:37:06,0
13/10/2021_19:37:11,0
13/10/2021_19:37:16,0
13/10/2021_19:37:21,0
13/10/2021_19:37:26,0
13/10/2021_19:37:31,0
13/10/2021_19:37:36,0
13/10/2021_19:37:41,0
13/10/2021_19:37:46,0
13/10/2021_19:37:51,0
13/10/2021_19:37:56,0
13/10/2021_19:38:01,0
13/10/2021_19:38:06,0
13/10/2021_19:38:11,0
13/10/2021_19:38:16,0
13/10/2021_19:38:21,0
13/10/2021_19:38:26,0
13/10/2021_19:38:32,0
13/10/2021_19:38:37,0
13/10/2021_19:38:42,0
13/10/2021_19:38:47,0
13/10/2021_19:38:52,0
13/10/2021_19:38:57,0
13/10/2021_19:39:02,0
13/10/2021_19:39:07,0
13/10/2021_19:39:12,0
13/10/2021_19:39:17,0
13/10/2021_19:39:22,0
13/10/2021_19:39:27,0
13/10/2021_19:39:32,0
13/10/2021_19:39:37,0
13/10/2021_19:39:42,0
13/10/2021_19:39:47,0
13/10/2021_19:39:52,0
13/10/2021_19:39:57,0
13/10/2021_19:40:02,0
13/10/2021_19:40:07,0
13/10/2021_19:40:12,0
13/10/2021_19:40:17,0
13/10/2021_19:40:22,0
13/10/2021_19:40:27,0
13/10/2021_19:40:32,0
13/10/2021_19:40:37,0
13/10/2021_19:40:42,0
13/10/2021_19:40:47,0
13/10/2021_19:40:52,0
13/10/2021_19:40:57,0
13/10/2021_19:41:02,0
13/10/2021_19:41:07,0
13/10/2021_19:41:12,0
13/10/2021_19:41:17,0
13/10/2021_19:41:22,0
13/10/2021_19:41:27,0
13/10/2021_19:41:32,0
13/10/2021_19:41:37,0
13/10/2021_19:41:42,0
13/10/2021_19:41:47,0
13/10/2021_19:41:52,0
13/10/2021_19:41:57,0
13/10/2021_19:42:02,0
13/10/2021_19:42:07,0
13/10/2021_19:42:12,0
13/10/2021_19:42:18,0
13/10/2021_19:42:23,0
13/10/2021_19:42:28,0
13/10/2021_19:42:33,0
13/10/2021_19:42:38,0
13/10/2021_19:42:43,0
13/10/2021_19:42:48,0
13/10/2021_19:42:53,0
13/10/2021_19:42:58,0
13/10/2021_19:43:03,0
13/10/2021_19:43:08,0
13/10/2021_19:43:13,0
13/10/2021_19:43:18,0
13/10/2021_19:43:23,0
13/10/2021_19:43:28,0
13/10/2021_19:43:33,0
13/10/2021_19:43:38,0
13/10/2021_19:43:43,0
13/10/2021_19:43:48,0
13/10/2021_19:43:53,0
13/10/2021_19:43:58,0
13/10/2021_19:44:03,0
13/10/2021_19:44:08,0
13/10/2021_19:44:13,0
13/10/2021_19:44:18,0
13/10/2021_19:44:23,0
13/10/2021_19:44:28,0
