Date_Time,CO2
14/10/2021_07:19:14,0
14/10/2021_07:19:19,0
14/10/2021_07:19:24,0
14/10/2021_07:19:29,0
14/10/2021_07:19:34,0
14/10/2021_07:19:39,0
14/10/2021_07:19:44,0
14/10/2021_07:19:49,0
14/10/2021_07:19:54,0
14/10/2021_07:19:59,0
14/10/2021_07:20:04,0
14/10/2021_07:20:09,0
14/10/2021_07:20:14,0
14/10/2021_07:20:19,0
14/10/2021_07:20:24,0
14/10/2021_07:20:29,0
14/10/2021_07:20:34,0
14/10/2021_07:20:39,0
14/10/2021_07:20:44,0
14/10/2021_07:20:49,0
14/10/2021_07:20:54,0
14/10/2021_07:20:59,0
14/10/2021_07:21:04,0
14/10/2021_07:21:09,0
14/10/2021_07:21:14,0
14/10/2021_07:21:19,0
14/10/2021_07:21:24,0
14/10/2021_07:21:30,0
14/10/2021_07:21:35,0
14/10/2021_07:21:40,0
14/10/2021_07:21:45,0
14/10/2021_07:21:50,0
14/10/2021_07:21:55,0
14/10/2021_07:22:00,0
14/10/2021_07:22:05,0
14/10/2021_07:22:10,0
14/10/2021_07:22:15,0
14/10/2021_07:22:20,0
14/10/2021_07:22:25,0
14/10/2021_07:22:30,0
14/10/2021_07:22:35,0
14/10/2021_07:22:40,0
14/10/2021_07:22:45,0
14/10/2021_07:22:50,0
14/10/2021_07:22:55,0
14/10/2021_07:23:00,0
14/10/2021_07:23:05,0
14/10/2021_07:23:10,0
14/10/2021_07:23:15,0
14/10/2021_07:23:20,0
14/10/2021_07:23:25,0
14/10/2021_07:23:30,0
14/10/2021_07:23:35,0
14/10/2021_07:23:40,0
14/10/2021_07:23:45,0
14/10/2021_07:23:50,0
14/10/2021_07:23:55,0
14/10/2021_07:24:00,0
14/10/2021_07:24:05,0
14/10/2021_07:24:10,0
14/10/2021_07:24:15,0
14/10/2021_07:24:20,0
14/10/2021_07:24:25,0
14/10/2021_07:24:30,0
14/10/2021_07:24:35,0
14/10/2021_07:24:40,0
14/10/2021_07:24:45,0
14/10/2021_07:24:50,0
14/10/2021_07:24:55,0
14/10/2021_07:25:00,0
14/10/2021_07:25:05,0
14/10/2021_07:25:10,0
14/10/2021_07:25:15,0
14/10/2021_07:25:21,0
14/10/2021_07:25:26,0
14/10/2021_07:25:31,0
14/10/2021_07:25:36,0
14/10/2021_07:25:41,0
14/10/2021_07:25:46,0
14/10/2021_07:25:51,0
14/10/2021_07:25:56,0
14/10/2021_07:26:01,0
14/10/2021_07:26:06,0
14/10/2021_07:26:11,0
14/10/2021_07:26:16,0
14/10/2021_07:26:21,0
14/10/2021_07:26:26,0
14/10/2021_07:26:31,0
14/10/2021_07:26:36,0
14/10/2021_07:26:41,0
14/10/2021_07:26:46,0
14/10/2021_07:26:51,0
14/10/2021_07:26:56,0
14/10/2021_07:27:01,0
14/10/2021_07:27:06,0
14/10/2021_07:27:11,0
14/10/2021_07:27:16,0
14/10/2021_07:27:21,0
14/10/2021_07:27:26,0
14/10/2021_07:27:31,0
