Date_Time,CO2
13/10/2021_16:32:03,621
13/10/2021_16:32:08,619
13/10/2021_16:32:13,619
13/10/2021_16:32:18,767
13/10/2021_16:32:23,837
13/10/2021_16:32:28,844
13/10/2021_16:32:33,842
13/10/2021_16:32:38,841
13/10/2021_16:32:43,832
13/10/2021_16:32:48,764
13/10/2021_16:32:53,383
13/10/2021_16:32:58,278
13/10/2021_16:33:03,224
13/10/2021_16:33:08,181
13/10/2021_16:33:13,148
13/10/2021_16:33:18,130
13/10/2021_16:33:23,112
13/10/2021_16:33:28,84
13/10/2021_16:33:33,81
13/10/2021_16:33:38,78
13/10/2021_16:33:43,74
13/10/2021_16:33:48,66
13/10/2021_16:33:53,54
13/10/2021_16:33:58,43
13/10/2021_16:34:03,34
13/10/2021_16:34:08,25
13/10/2021_16:34:13,14
13/10/2021_16:34:18,2
13/10/2021_16:34:23,0
13/10/2021_16:34:28,0
13/10/2021_16:34:33,0
13/10/2021_16:34:38,0
13/10/2021_16:34:44,0
13/10/2021_16:34:49,0
13/10/2021_16:34:54,0
13/10/2021_16:34:59,0
13/10/2021_16:35:04,0
13/10/2021_16:35:09,0
13/10/2021_16:35:14,0
13/10/2021_16:35:19,0
13/10/2021_16:35:24,0
13/10/2021_16:35:29,0
13/10/2021_16:35:34,0
13/10/2021_16:35:39,0
13/10/2021_16:35:44,0
13/10/2021_16:35:49,0
13/10/2021_16:35:54,0
13/10/2021_16:35:59,0
13/10/2021_16:36:04,0
13/10/2021_16:36:09,0
13/10/2021_16:36:14,0
13/10/2021_16:36:19,0
13/10/2021_16:36:24,0
13/10/2021_16:36:29,0
13/10/2021_16:36:34,0
13/10/2021_16:36:39,0
13/10/2021_16:36:44,0
13/10/2021_16:36:49,0
13/10/2021_16:36:54,0
13/10/2021_16:36:59,0
13/10/2021_16:37:04,0
13/10/2021_16:37:09,0
13/10/2021_16:37:14,0
13/10/2021_16:37:19,0
13/10/2021_16:37:24,0
13/10/2021_16:37:29,0
13/10/2021_16:37:34,0
13/10/2021_16:37:39,0
13/10/2021_16:37:44,0
13/10/2021_16:37:49,0
13/10/2021_16:37:54,0
13/10/2021_16:37:59,0
13/10/2021_16:38:04,0
13/10/2021_16:38:09,0
13/10/2021_16:38:14,0
13/10/2021_16:38:19,0
13/10/2021_16:38:24,0
13/10/2021_16:38:30,0
13/10/2021_16:38:35,0
13/10/2021_16:38:40,0
13/10/2021_16:38:45,0
13/10/2021_16:38:50,0
13/10/2021_16:38:55,0
13/10/2021_16:39:00,0
13/10/2021_16:39:05,0
13/10/2021_16:39:10,0
13/10/2021_16:39:15,0
13/10/2021_16:39:20,0
13/10/2021_16:39:25,0
13/10/2021_16:39:30,0
13/10/2021_16:39:35,0
13/10/2021_16:39:40,0
13/10/2021_16:39:45,0
13/10/2021_16:39:50,0
13/10/2021_16:39:55,0
13/10/2021_16:40:00,0
13/10/2021_16:40:05,0
13/10/2021_16:40:10,0
13/10/2021_16:40:15,0
13/10/2021_16:40:20,0
