Date_Time,CO2
14/10/2021_00:45:52,0
14/10/2021_00:45:57,0
14/10/2021_00:46:02,0
14/10/2021_00:46:07,0
14/10/2021_00:46:12,0
14/10/2021_00:46:17,0
14/10/2021_00:46:22,0
14/10/2021_00:46:27,0
14/10/2021_00:46:32,0
14/10/2021_00:46:37,0
14/10/2021_00:46:42,0
14/10/2021_00:46:47,0
14/10/2021_00:46:52,0
14/10/2021_00:46:57,0
14/10/2021_00:47:02,0
14/10/2021_00:47:07,0
14/10/2021_00:47:12,0
14/10/2021_00:47:17,0
14/10/2021_00:47:22,0
14/10/2021_00:47:27,0
14/10/2021_00:47:32,0
14/10/2021_00:47:37,0
14/10/2021_00:47:42,0
14/10/2021_00:47:47,0
14/10/2021_00:47:52,0
14/10/2021_00:47:57,0
14/10/2021_00:48:02,0
14/10/2021_00:48:07,0
14/10/2021_00:48:12,0
14/10/2021_00:48:17,0
14/10/2021_00:48:22,0
14/10/2021_00:48:27,0
14/10/2021_00:48:32,0
14/10/2021_00:48:37,0
14/10/2021_00:48:42,0
14/10/2021_00:48:47,0
14/10/2021_00:48:52,0
14/10/2021_00:48:57,0
14/10/2021_00:49:02,0
14/10/2021_00:49:07,0
14/10/2021_00:49:12,0
14/10/2021_00:49:17,0
14/10/2021_00:49:22,0
14/10/2021_00:49:27,0
14/10/2021_00:49:32,0
14/10/2021_00:49:38,0
14/10/2021_00:49:43,0
14/10/2021_00:49:48,0
14/10/2021_00:49:53,0
14/10/2021_00:49:58,0
14/10/2021_00:50:03,0
14/10/2021_00:50:08,0
14/10/2021_00:50:13,0
14/10/2021_00:50:18,0
14/10/2021_00:50:23,0
14/10/2021_00:50:28,0
14/10/2021_00:50:33,0
14/10/2021_00:50:38,0
14/10/2021_00:50:43,0
14/10/2021_00:50:48,0
14/10/2021_00:50:53,0
14/10/2021_00:50:58,0
14/10/2021_00:51:03,0
14/10/2021_00:51:08,0
14/10/2021_00:51:13,0
14/10/2021_00:51:18,0
14/10/2021_00:51:23,0
14/10/2021_00:51:28,0
14/10/2021_00:51:33,0
14/10/2021_00:51:38,0
14/10/2021_00:51:43,0
14/10/2021_00:51:48,0
14/10/2021_00:51:53,0
14/10/2021_00:51:58,0
14/10/2021_00:52:03,0
14/10/2021_00:52:08,0
14/10/2021_00:52:13,0
14/10/2021_00:52:18,0
14/10/2021_00:52:23,0
14/10/2021_00:52:28,0
14/10/2021_00:52:33,0
14/10/2021_00:52:38,0
14/10/2021_00:52:43,0
14/10/2021_00:52:48,0
14/10/2021_00:52:53,0
14/10/2021_00:52:58,0
14/10/2021_00:53:03,0
14/10/2021_00:53:08,0
14/10/2021_00:53:13,0
14/10/2021_00:53:18,0
14/10/2021_00:53:23,0
14/10/2021_00:53:29,0
14/10/2021_00:53:34,0
14/10/2021_00:53:39,0
14/10/2021_00:53:44,0
14/10/2021_00:53:49,0
14/10/2021_00:53:54,0
14/10/2021_00:53:59,0
14/10/2021_00:54:04,0
14/10/2021_00:54:09,0
