Date_Time,CO2
14/10/2021_07:44:20,0
14/10/2021_07:44:25,0
14/10/2021_07:44:31,0
14/10/2021_07:44:36,0
14/10/2021_07:44:41,0
14/10/2021_07:44:46,0
14/10/2021_07:44:51,0
14/10/2021_07:44:56,0
14/10/2021_07:45:01,0
14/10/2021_07:45:06,0
14/10/2021_07:45:11,0
14/10/2021_07:45:16,0
14/10/2021_07:45:21,0
14/10/2021_07:45:26,0
14/10/2021_07:45:31,0
14/10/2021_07:45:36,0
14/10/2021_07:45:41,0
14/10/2021_07:45:46,0
14/10/2021_07:45:51,0
14/10/2021_07:45:56,0
14/10/2021_07:46:01,0
14/10/2021_07:46:06,0
14/10/2021_07:46:11,0
14/10/2021_07:46:16,0
14/10/2021_07:46:21,0
14/10/2021_07:46:26,0
14/10/2021_07:46:31,0
14/10/2021_07:46:36,0
14/10/2021_07:46:41,0
14/10/2021_07:46:46,0
14/10/2021_07:46:51,0
14/10/2021_07:46:56,0
14/10/2021_07:47:01,0
14/10/2021_07:47:06,0
14/10/2021_07:47:11,0
14/10/2021_07:47:16,0
14/10/2021_07:47:21,0
14/10/2021_07:47:26,0
14/10/2021_07:47:31,0
14/10/2021_07:47:36,0
14/10/2021_07:47:41,0
14/10/2021_07:47:46,0
14/10/2021_07:47:51,0
14/10/2021_07:47:56,0
14/10/2021_07:48:01,0
14/10/2021_07:48:06,0
14/10/2021_07:48:11,0
14/10/2021_07:48:16,0
14/10/2021_07:48:22,0
14/10/2021_07:48:27,0
14/10/2021_07:48:32,0
14/10/2021_07:48:37,0
14/10/2021_07:48:42,0
14/10/2021_07:48:47,0
14/10/2021_07:48:52,0
14/10/2021_07:48:57,0
14/10/2021_07:49:02,0
14/10/2021_07:49:07,0
14/10/2021_07:49:12,0
14/10/2021_07:49:17,0
14/10/2021_07:49:22,0
14/10/2021_07:49:27,0
14/10/2021_07:49:32,0
14/10/2021_07:49:37,0
14/10/2021_07:49:42,0
14/10/2021_07:49:47,0
14/10/2021_07:49:52,0
14/10/2021_07:49:57,0
14/10/2021_07:50:02,0
14/10/2021_07:50:07,0
14/10/2021_07:50:12,0
14/10/2021_07:50:17,0
14/10/2021_07:50:22,0
14/10/2021_07:50:27,0
14/10/2021_07:50:32,0
14/10/2021_07:50:37,0
14/10/2021_07:50:42,0
14/10/2021_07:50:47,0
14/10/2021_07:50:52,0
14/10/2021_07:50:57,0
14/10/2021_07:51:02,0
14/10/2021_07:51:07,0
14/10/2021_07:51:12,0
14/10/2021_07:51:17,0
14/10/2021_07:51:22,0
14/10/2021_07:51:27,0
14/10/2021_07:51:32,0
14/10/2021_07:51:37,0
14/10/2021_07:51:42,0
14/10/2021_07:51:47,0
14/10/2021_07:51:52,0
14/10/2021_07:51:57,0
14/10/2021_07:52:02,0
14/10/2021_07:52:08,0
14/10/2021_07:52:13,0
14/10/2021_07:52:18,0
14/10/2021_07:52:23,0
14/10/2021_07:52:28,0
14/10/2021_07:52:33,0
14/10/2021_07:52:38,0
