Date_Time,CO2
14/10/2021_08:51:18,0
14/10/2021_08:51:23,0
14/10/2021_08:51:28,0
14/10/2021_08:51:33,0
14/10/2021_08:51:38,0
14/10/2021_08:51:43,0
14/10/2021_08:51:48,0
14/10/2021_08:51:53,0
14/10/2021_08:51:58,0
14/10/2021_08:52:03,0
14/10/2021_08:52:08,0
14/10/2021_08:52:13,0
14/10/2021_08:52:18,0
14/10/2021_08:52:23,0
14/10/2021_08:52:28,0
14/10/2021_08:52:33,0
14/10/2021_08:52:38,0
14/10/2021_08:52:43,0
14/10/2021_08:52:48,0
14/10/2021_08:52:53,0
14/10/2021_08:52:58,0
14/10/2021_08:53:03,0
14/10/2021_08:53:08,0
14/10/2021_08:53:13,0
14/10/2021_08:53:18,0
14/10/2021_08:53:23,0
14/10/2021_08:53:28,0
14/10/2021_08:53:33,0
14/10/2021_08:53:39,0
14/10/2021_08:53:44,0
14/10/2021_08:53:49,0
14/10/2021_08:53:54,0
14/10/2021_08:53:59,0
14/10/2021_08:54:04,0
14/10/2021_08:54:09,0
14/10/2021_08:54:14,0
14/10/2021_08:54:19,0
14/10/2021_08:54:24,0
14/10/2021_08:54:29,0
14/10/2021_08:54:34,0
14/10/2021_08:54:39,0
14/10/2021_08:54:44,0
14/10/2021_08:54:49,0
14/10/2021_08:54:54,0
14/10/2021_08:54:59,0
14/10/2021_08:55:04,0
14/10/2021_08:55:09,0
14/10/2021_08:55:14,0
14/10/2021_08:55:19,0
14/10/2021_08:55:24,0
14/10/2021_08:55:29,0
14/10/2021_08:55:34,0
14/10/2021_08:55:39,0
14/10/2021_08:55:44,0
14/10/2021_08:55:49,0
14/10/2021_08:55:54,0
14/10/2021_08:55:59,0
14/10/2021_08:56:04,0
14/10/2021_08:56:09,0
14/10/2021_08:56:14,0
14/10/2021_08:56:19,0
14/10/2021_08:56:24,0
14/10/2021_08:56:29,0
14/10/2021_08:56:34,0
14/10/2021_08:56:39,0
14/10/2021_08:56:44,0
14/10/2021_08:56:49,0
14/10/2021_08:56:54,0
14/10/2021_08:56:59,0
14/10/2021_08:57:04,0
14/10/2021_08:57:09,0
14/10/2021_08:57:14,0
14/10/2021_08:57:19,0
14/10/2021_08:57:25,0
14/10/2021_08:57:30,0
14/10/2021_08:57:35,0
14/10/2021_08:57:40,0
14/10/2021_08:57:45,0
14/10/2021_08:57:50,0
14/10/2021_08:57:55,0
14/10/2021_08:58:00,0
14/10/2021_08:58:05,0
14/10/2021_08:58:10,0
14/10/2021_08:58:15,0
14/10/2021_08:58:20,0
14/10/2021_08:58:25,0
14/10/2021_08:58:30,0
14/10/2021_08:58:35,0
14/10/2021_08:58:40,0
14/10/2021_08:58:45,0
14/10/2021_08:58:50,0
14/10/2021_08:58:55,0
14/10/2021_08:59:00,0
14/10/2021_08:59:05,0
14/10/2021_08:59:10,0
14/10/2021_08:59:15,0
14/10/2021_08:59:20,0
14/10/2021_08:59:25,0
14/10/2021_08:59:30,0
14/10/2021_08:59:35,0
