Date_Time,CO2
14/10/2021_06:20:39,0
14/10/2021_06:20:44,0
14/10/2021_06:20:49,0
14/10/2021_06:20:54,0
14/10/2021_06:20:59,0
14/10/2021_06:21:04,0
14/10/2021_06:21:09,0
14/10/2021_06:21:14,0
14/10/2021_06:21:19,0
14/10/2021_06:21:24,0
14/10/2021_06:21:29,0
14/10/2021_06:21:34,0
14/10/2021_06:21:39,0
14/10/2021_06:21:44,0
14/10/2021_06:21:49,0
14/10/2021_06:21:54,0
14/10/2021_06:21:59,0
14/10/2021_06:22:04,0
14/10/2021_06:22:09,0
14/10/2021_06:22:14,0
14/10/2021_06:22:19,0
14/10/2021_06:22:24,0
14/10/2021_06:22:29,0
14/10/2021_06:22:34,0
14/10/2021_06:22:39,0
14/10/2021_06:22:44,0
14/10/2021_06:22:49,0
14/10/2021_06:22:54,0
14/10/2021_06:22:59,0
14/10/2021_06:23:04,0
14/10/2021_06:23:09,0
14/10/2021_06:23:14,0
14/10/2021_06:23:19,0
14/10/2021_06:23:24,0
14/10/2021_06:23:29,0
14/10/2021_06:23:34,0
14/10/2021_06:23:39,0
14/10/2021_06:23:44,0
14/10/2021_06:23:50,0
14/10/2021_06:23:55,0
14/10/2021_06:24:00,0
14/10/2021_06:24:05,0
14/10/2021_06:24:10,0
14/10/2021_06:24:15,0
14/10/2021_06:24:20,0
14/10/2021_06:24:25,0
14/10/2021_06:24:30,0
14/10/2021_06:24:35,0
14/10/2021_06:24:40,0
14/10/2021_06:24:45,0
14/10/2021_06:24:50,0
14/10/2021_06:24:55,0
14/10/2021_06:25:00,0
14/10/2021_06:25:05,0
14/10/2021_06:25:10,0
14/10/2021_06:25:15,0
14/10/2021_06:25:20,0
14/10/2021_06:25:25,0
14/10/2021_06:25:30,0
14/10/2021_06:25:35,0
14/10/2021_06:25:40,0
14/10/2021_06:25:45,0
14/10/2021_06:25:50,0
14/10/2021_06:25:55,0
14/10/2021_06:26:00,0
14/10/2021_06:26:05,0
14/10/2021_06:26:10,0
14/10/2021_06:26:15,0
14/10/2021_06:26:20,0
14/10/2021_06:26:25,0
14/10/2021_06:26:30,0
14/10/2021_06:26:35,0
14/10/2021_06:26:40,0
14/10/2021_06:26:45,0
14/10/2021_06:26:50,0
14/10/2021_06:26:55,0
14/10/2021_06:27:00,0
14/10/2021_06:27:05,0
14/10/2021_06:27:10,0
14/10/2021_06:27:15,0
14/10/2021_06:27:20,0
14/10/2021_06:27:25,0
14/10/2021_06:27:30,0
14/10/2021_06:27:35,0
14/10/2021_06:27:40,0
14/10/2021_06:27:46,0
14/10/2021_06:27:51,0
14/10/2021_06:27:56,0
14/10/2021_06:28:01,0
14/10/2021_06:28:06,0
14/10/2021_06:28:11,0
14/10/2021_06:28:16,0
14/10/2021_06:28:21,0
14/10/2021_06:28:26,0
14/10/2021_06:28:31,0
14/10/2021_06:28:36,0
14/10/2021_06:28:41,0
14/10/2021_06:28:46,0
14/10/2021_06:28:51,0
14/10/2021_06:28:56,0
