Date_Time,CO2
13/10/2021_18:20:51,240
13/10/2021_18:20:56,241
13/10/2021_18:21:01,241
13/10/2021_18:21:06,240
13/10/2021_18:21:11,240
13/10/2021_18:21:16,241
13/10/2021_18:21:21,241
13/10/2021_18:21:26,241
13/10/2021_18:21:31,241
13/10/2021_18:21:36,240
13/10/2021_18:21:41,240
13/10/2021_18:21:46,238
13/10/2021_18:21:51,237
13/10/2021_18:21:57,236
13/10/2021_18:22:02,238
13/10/2021_18:22:07,238
13/10/2021_18:22:12,241
13/10/2021_18:22:17,243
13/10/2021_18:22:22,244
13/10/2021_18:22:27,244
13/10/2021_18:22:32,244
13/10/2021_18:22:37,245
13/10/2021_18:22:42,245
13/10/2021_18:22:47,245
13/10/2021_18:22:52,246
13/10/2021_18:22:57,245
13/10/2021_18:23:02,244
13/10/2021_18:23:07,244
13/10/2021_18:23:12,243
13/10/2021_18:23:17,243
13/10/2021_18:23:22,242
13/10/2021_18:23:27,241
13/10/2021_18:23:32,240
13/10/2021_18:23:37,240
13/10/2021_18:23:42,238
13/10/2021_18:23:47,240
13/10/2021_18:23:52,241
13/10/2021_18:23:57,241
13/10/2021_18:24:02,241
13/10/2021_18:24:07,238
13/10/2021_18:24:12,237
13/10/2021_18:24:17,236
13/10/2021_18:24:22,236
13/10/2021_18:24:27,236
13/10/2021_18:24:32,235
13/10/2021_18:24:37,234
13/10/2021_18:24:42,234
13/10/2021_18:24:47,233
13/10/2021_18:24:52,234
13/10/2021_18:24:57,234
13/10/2021_18:25:02,234
13/10/2021_18:25:07,234
13/10/2021_18:25:12,230
13/10/2021_18:25:17,230
13/10/2021_18:25:22,230
13/10/2021_18:25:27,230
13/10/2021_18:25:32,227
13/10/2021_18:25:37,225
13/10/2021_18:25:42,227
13/10/2021_18:25:48,230
13/10/2021_18:25:53,230
13/10/2021_18:25:58,231
13/10/2021_18:26:03,230
13/10/2021_18:26:08,230
13/10/2021_18:26:13,232
13/10/2021_18:26:18,233
13/10/2021_18:26:23,232
13/10/2021_18:26:28,233
13/10/2021_18:26:33,234
13/10/2021_18:26:38,235
13/10/2021_18:26:43,236
13/10/2021_18:26:48,236
13/10/2021_18:26:53,236
13/10/2021_18:26:58,236
13/10/2021_18:27:03,237
13/10/2021_18:27:08,237
13/10/2021_18:27:13,237
13/10/2021_18:27:18,237
13/10/2021_18:27:23,236
13/10/2021_18:27:28,236
13/10/2021_18:27:33,236
13/10/2021_18:27:38,238
13/10/2021_18:27:43,237
13/10/2021_18:27:48,237
13/10/2021_18:27:53,237
13/10/2021_18:27:58,236
13/10/2021_18:28:03,236
13/10/2021_18:28:08,235
13/10/2021_18:28:13,234
13/10/2021_18:28:18,233
13/10/2021_18:28:23,233
13/10/2021_18:28:28,233
13/10/2021_18:28:33,231
13/10/2021_18:28:38,228
13/10/2021_18:28:43,228
13/10/2021_18:28:48,230
13/10/2021_18:28:53,228
13/10/2021_18:28:58,227
13/10/2021_18:29:03,226
13/10/2021_18:29:08,225
