Date_Time,CO2
13/10/2021_18:37:36,212
13/10/2021_18:37:41,213
13/10/2021_18:37:46,212
13/10/2021_18:37:51,212
13/10/2021_18:37:56,212
13/10/2021_18:38:01,212
13/10/2021_18:38:06,212
13/10/2021_18:38:11,213
13/10/2021_18:38:16,213
13/10/2021_18:38:21,212
13/10/2021_18:38:26,211
13/10/2021_18:38:31,211
13/10/2021_18:38:36,211
13/10/2021_18:38:41,208
13/10/2021_18:38:46,208
13/10/2021_18:38:51,207
13/10/2021_18:38:56,207
13/10/2021_18:39:01,206
13/10/2021_18:39:06,207
13/10/2021_18:39:11,207
13/10/2021_18:39:16,207
13/10/2021_18:39:21,186
13/10/2021_18:39:26,164
13/10/2021_18:39:31,148
13/10/2021_18:39:36,145
13/10/2021_18:39:41,143
13/10/2021_18:39:46,141
13/10/2021_18:39:51,140
13/10/2021_18:39:56,138
13/10/2021_18:40:01,140
13/10/2021_18:40:06,142
13/10/2021_18:40:11,141
13/10/2021_18:40:16,141
13/10/2021_18:40:21,158
13/10/2021_18:40:26,174
13/10/2021_18:40:31,190
13/10/2021_18:40:36,216
13/10/2021_18:40:41,222
13/10/2021_18:40:46,235
13/10/2021_18:40:51,244
13/10/2021_18:40:56,252
13/10/2021_18:41:02,202
13/10/2021_18:41:07,217
13/10/2021_18:41:12,222
13/10/2021_18:41:17,231
13/10/2021_18:41:22,238
13/10/2021_18:41:27,291
13/10/2021_18:41:32,326
13/10/2021_18:41:37,344
13/10/2021_18:41:42,353
13/10/2021_18:41:47,386
13/10/2021_18:41:52,400
13/10/2021_18:41:57,402
13/10/2021_18:42:02,402
13/10/2021_18:42:07,404
13/10/2021_18:42:12,404
13/10/2021_18:42:17,405
13/10/2021_18:42:22,406
13/10/2021_18:42:27,407
13/10/2021_18:42:32,407
13/10/2021_18:42:37,408
13/10/2021_18:42:42,408
13/10/2021_18:42:47,409
13/10/2021_18:42:52,409
13/10/2021_18:42:57,409
13/10/2021_18:43:02,409
13/10/2021_18:43:07,409
13/10/2021_18:43:12,411
13/10/2021_18:43:17,413
13/10/2021_18:43:22,413
13/10/2021_18:43:27,415
13/10/2021_18:43:32,415
13/10/2021_18:43:37,412
13/10/2021_18:43:42,409
13/10/2021_18:43:47,408
13/10/2021_18:43:52,407
13/10/2021_18:43:57,406
13/10/2021_18:44:02,406
13/10/2021_18:44:07,406
13/10/2021_18:44:12,406
13/10/2021_18:44:17,406
13/10/2021_18:44:22,405
13/10/2021_18:44:27,405
13/10/2021_18:44:32,405
13/10/2021_18:44:37,404
13/10/2021_18:44:42,404
13/10/2021_18:44:47,404
13/10/2021_18:44:53,403
13/10/2021_18:44:58,403
13/10/2021_18:45:03,403
13/10/2021_18:45:08,403
13/10/2021_18:45:13,403
13/10/2021_18:45:18,402
13/10/2021_18:45:23,402
13/10/2021_18:45:28,402
13/10/2021_18:45:33,402
13/10/2021_18:45:38,402
13/10/2021_18:45:43,402
13/10/2021_18:45:48,401
13/10/2021_18:45:53,402
