Date_Time,CO2
14/10/2021_11:05:13,115
14/10/2021_11:05:18,115
14/10/2021_11:05:23,118
14/10/2021_11:05:28,120
14/10/2021_11:05:33,117
14/10/2021_11:05:38,118
14/10/2021_11:05:43,121
14/10/2021_11:05:48,122
14/10/2021_11:05:53,124
14/10/2021_11:05:58,125
14/10/2021_11:06:03,126
14/10/2021_11:06:08,126
14/10/2021_11:06:13,127
14/10/2021_11:06:18,127
14/10/2021_11:06:23,128
14/10/2021_11:06:28,130
14/10/2021_11:06:33,130
14/10/2021_11:06:38,130
14/10/2021_11:06:43,131
14/10/2021_11:06:48,132
14/10/2021_11:06:53,136
14/10/2021_11:06:58,138
14/10/2021_11:07:03,141
14/10/2021_11:07:08,144
14/10/2021_11:07:13,145
14/10/2021_11:07:18,147
14/10/2021_11:07:23,150
14/10/2021_11:07:28,152
14/10/2021_11:07:33,154
14/10/2021_11:07:38,154
14/10/2021_11:07:43,156
14/10/2021_11:07:48,155
14/10/2021_11:07:53,155
14/10/2021_11:07:58,156
14/10/2021_11:08:04,158
14/10/2021_11:08:09,160
14/10/2021_11:08:14,162
14/10/2021_11:08:19,162
14/10/2021_11:08:24,164
14/10/2021_11:08:29,165
14/10/2021_11:08:34,167
14/10/2021_11:08:39,168
14/10/2021_11:08:44,172
14/10/2021_11:08:49,175
14/10/2021_11:08:54,176
14/10/2021_11:08:59,176
14/10/2021_11:09:04,177
14/10/2021_11:09:09,181
14/10/2021_11:09:14,181
14/10/2021_11:09:19,181
14/10/2021_11:09:24,182
14/10/2021_11:09:29,184
14/10/2021_11:09:34,186
14/10/2021_11:09:39,187
14/10/2021_11:09:44,188
14/10/2021_11:09:49,191
14/10/2021_11:09:54,192
14/10/2021_11:09:59,193
14/10/2021_11:10:04,193
14/10/2021_11:10:09,193
14/10/2021_11:10:14,195
14/10/2021_11:10:19,196
14/10/2021_11:10:24,198
14/10/2021_11:10:29,198
14/10/2021_11:10:34,200
14/10/2021_11:10:39,201
14/10/2021_11:10:44,202
14/10/2021_11:10:49,205
14/10/2021_11:10:54,206
14/10/2021_11:10:59,208
14/10/2021_11:11:04,208
14/10/2021_11:11:09,208
14/10/2021_11:11:14,208
14/10/2021_11:11:19,210
14/10/2021_11:11:24,210
14/10/2021_11:11:29,212
14/10/2021_11:11:34,213
14/10/2021_11:11:39,214
14/10/2021_11:11:44,215
14/10/2021_11:11:49,216
14/10/2021_11:11:55,216
14/10/2021_11:12:00,215
14/10/2021_11:12:05,217
14/10/2021_11:12:10,218
14/10/2021_11:12:15,220
14/10/2021_11:12:20,223
14/10/2021_11:12:25,223
14/10/2021_11:12:30,226
14/10/2021_11:12:35,226
14/10/2021_11:12:40,226
14/10/2021_11:12:45,226
14/10/2021_11:12:50,226
14/10/2021_11:12:55,226
14/10/2021_11:13:00,226
14/10/2021_11:13:05,227
14/10/2021_11:13:10,231
14/10/2021_11:13:15,232
14/10/2021_11:13:20,233
14/10/2021_11:13:25,236
14/10/2021_11:13:30,238
