Date_Time,CO2
14/10/2021_05:38:48,0
14/10/2021_05:38:53,0
14/10/2021_05:38:58,0
14/10/2021_05:39:03,0
14/10/2021_05:39:08,0
14/10/2021_05:39:13,0
14/10/2021_05:39:18,0
14/10/2021_05:39:23,0
14/10/2021_05:39:28,0
14/10/2021_05:39:33,0
14/10/2021_05:39:38,0
14/10/2021_05:39:43,0
14/10/2021_05:39:48,0
14/10/2021_05:39:53,0
14/10/2021_05:39:58,0
14/10/2021_05:40:03,0
14/10/2021_05:40:08,0
14/10/2021_05:40:13,0
14/10/2021_05:40:18,0
14/10/2021_05:40:23,0
14/10/2021_05:40:28,0
14/10/2021_05:40:33,0
14/10/2021_05:40:38,0
14/10/2021_05:40:43,0
14/10/2021_05:40:48,0
14/10/2021_05:40:53,0
14/10/2021_05:40:58,0
14/10/2021_05:41:03,0
14/10/2021_05:41:08,0
14/10/2021_05:41:13,0
14/10/2021_05:41:18,0
14/10/2021_05:41:23,0
14/10/2021_05:41:28,0
14/10/2021_05:41:34,0
14/10/2021_05:41:39,0
14/10/2021_05:41:44,0
14/10/2021_05:41:49,0
14/10/2021_05:41:54,0
14/10/2021_05:41:59,0
14/10/2021_05:42:04,0
14/10/2021_05:42:09,0
14/10/2021_05:42:14,0
14/10/2021_05:42:19,0
14/10/2021_05:42:24,0
14/10/2021_05:42:29,0
14/10/2021_05:42:34,0
14/10/2021_05:42:39,0
14/10/2021_05:42:44,0
14/10/2021_05:42:49,0
14/10/2021_05:42:54,0
14/10/2021_05:42:59,0
14/10/2021_05:43:04,0
14/10/2021_05:43:09,0
14/10/2021_05:43:14,0
14/10/2021_05:43:19,0
14/10/2021_05:43:24,0
14/10/2021_05:43:29,0
14/10/2021_05:43:34,0
14/10/2021_05:43:39,0
14/10/2021_05:43:44,0
14/10/2021_05:43:49,0
14/10/2021_05:43:54,0
14/10/2021_05:43:59,0
14/10/2021_05:44:04,0
14/10/2021_05:44:09,0
14/10/2021_05:44:14,0
14/10/2021_05:44:19,0
14/10/2021_05:44:24,0
14/10/2021_05:44:29,0
14/10/2021_05:44:34,0
14/10/2021_05:44:39,0
14/10/2021_05:44:44,0
14/10/2021_05:44:49,0
14/10/2021_05:44:54,0
14/10/2021_05:44:59,0
14/10/2021_05:45:04,0
14/10/2021_05:45:09,0
14/10/2021_05:45:14,0
14/10/2021_05:45:19,0
14/10/2021_05:45:25,0
14/10/2021_05:45:30,0
14/10/2021_05:45:35,0
14/10/2021_05:45:40,0
14/10/2021_05:45:45,0
14/10/2021_05:45:50,0
14/10/2021_05:45:55,0
14/10/2021_05:46:00,0
14/10/2021_05:46:05,0
14/10/2021_05:46:10,0
14/10/2021_05:46:15,0
14/10/2021_05:46:20,0
14/10/2021_05:46:25,0
14/10/2021_05:46:30,0
14/10/2021_05:46:35,0
14/10/2021_05:46:40,0
14/10/2021_05:46:45,0
14/10/2021_05:46:50,0
14/10/2021_05:46:55,0
14/10/2021_05:47:00,0
14/10/2021_05:47:05,0
