Date_Time,CO2
13/10/2021_18:45:58,401
13/10/2021_18:46:03,401
13/10/2021_18:46:08,401
13/10/2021_18:46:13,401
13/10/2021_18:46:18,401
13/10/2021_18:46:23,401
13/10/2021_18:46:28,401
13/10/2021_18:46:33,401
13/10/2021_18:46:38,402
13/10/2021_18:46:43,402
13/10/2021_18:46:48,402
13/10/2021_18:46:53,402
13/10/2021_18:46:58,402
13/10/2021_18:47:03,402
13/10/2021_18:47:08,402
13/10/2021_18:47:13,403
13/10/2021_18:47:18,403
13/10/2021_18:47:23,403
13/10/2021_18:47:28,403
13/10/2021_18:47:33,404
13/10/2021_18:47:38,404
13/10/2021_18:47:43,404
13/10/2021_18:47:48,404
13/10/2021_18:47:53,404
13/10/2021_18:47:58,405
13/10/2021_18:48:03,404
13/10/2021_18:48:08,404
13/10/2021_18:48:13,404
13/10/2021_18:48:18,404
13/10/2021_18:48:23,404
13/10/2021_18:48:28,404
13/10/2021_18:48:33,404
13/10/2021_18:48:38,404
13/10/2021_18:48:44,1418
13/10/2021_18:48:49,1592
13/10/2021_18:48:54,1712
13/10/2021_18:48:59,1714
13/10/2021_18:49:04,563
13/10/2021_18:49:09,500
13/10/2021_18:49:14,444
13/10/2021_18:49:19,407
13/10/2021_18:49:24,401
13/10/2021_18:49:29,368
13/10/2021_18:49:34,320
13/10/2021_18:49:39,297
13/10/2021_18:49:44,265
13/10/2021_18:49:49,232
13/10/2021_18:49:54,204
13/10/2021_18:49:59,167
13/10/2021_18:50:04,155
13/10/2021_18:50:09,147
13/10/2021_18:50:14,144
13/10/2021_18:50:19,135
13/10/2021_18:50:24,132
13/10/2021_18:50:29,128
13/10/2021_18:50:34,125
13/10/2021_18:50:39,122
13/10/2021_18:50:44,120
13/10/2021_18:50:49,115
13/10/2021_18:50:54,113
13/10/2021_18:50:59,111
13/10/2021_18:51:04,110
13/10/2021_18:51:09,107
13/10/2021_18:51:14,105
13/10/2021_18:51:19,104
13/10/2021_18:51:24,103
13/10/2021_18:51:29,103
13/10/2021_18:51:34,102
13/10/2021_18:51:39,101
13/10/2021_18:51:44,100
13/10/2021_18:51:49,100
13/10/2021_18:51:54,100
13/10/2021_18:51:59,100
13/10/2021_18:52:04,100
13/10/2021_18:52:09,100
13/10/2021_18:52:14,100
13/10/2021_18:52:19,100
13/10/2021_18:52:24,100
13/10/2021_18:52:29,98
13/10/2021_18:52:35,98
13/10/2021_18:52:40,98
13/10/2021_18:52:45,97
13/10/2021_18:52:50,100
13/10/2021_18:52:55,101
13/10/2021_18:53:00,100
13/10/2021_18:53:05,100
13/10/2021_18:53:10,100
13/10/2021_18:53:15,98
13/10/2021_18:53:20,97
13/10/2021_18:53:25,97
13/10/2021_18:53:30,96
13/10/2021_18:53:35,97
13/10/2021_18:53:40,98
13/10/2021_18:53:45,97
13/10/2021_18:53:50,100
13/10/2021_18:53:55,102
13/10/2021_18:54:00,103
13/10/2021_18:54:05,102
13/10/2021_18:54:10,104
13/10/2021_18:54:15,106
