Date_Time,CO2
13/10/2021_22:15:12,0
13/10/2021_22:15:17,0
13/10/2021_22:15:22,0
13/10/2021_22:15:27,0
13/10/2021_22:15:32,0
13/10/2021_22:15:37,0
13/10/2021_22:15:42,0
13/10/2021_22:15:47,0
13/10/2021_22:15:53,0
13/10/2021_22:15:58,0
13/10/2021_22:16:03,0
13/10/2021_22:16:08,0
13/10/2021_22:16:13,0
13/10/2021_22:16:18,0
13/10/2021_22:16:23,0
13/10/2021_22:16:28,0
13/10/2021_22:16:33,0
13/10/2021_22:16:38,0
13/10/2021_22:16:43,0
13/10/2021_22:16:48,0
13/10/2021_22:16:53,0
13/10/2021_22:16:58,0
13/10/2021_22:17:03,0
13/10/2021_22:17:08,0
13/10/2021_22:17:13,0
13/10/2021_22:17:18,0
13/10/2021_22:17:23,0
13/10/2021_22:17:28,0
13/10/2021_22:17:33,0
13/10/2021_22:17:38,0
13/10/2021_22:17:43,0
13/10/2021_22:17:48,0
13/10/2021_22:17:53,0
13/10/2021_22:17:58,0
13/10/2021_22:18:03,0
13/10/2021_22:18:08,0
13/10/2021_22:18:13,0
13/10/2021_22:18:18,0
13/10/2021_22:18:23,0
13/10/2021_22:18:28,0
13/10/2021_22:18:33,0
13/10/2021_22:18:38,0
13/10/2021_22:18:43,0
13/10/2021_22:18:48,0
13/10/2021_22:18:53,0
13/10/2021_22:18:58,0
13/10/2021_22:19:03,0
13/10/2021_22:19:08,0
13/10/2021_22:19:13,0
13/10/2021_22:19:18,0
13/10/2021_22:19:23,0
13/10/2021_22:19:28,0
13/10/2021_22:19:33,0
13/10/2021_22:19:38,0
13/10/2021_22:19:43,0
13/10/2021_22:19:49,0
13/10/2021_22:19:54,0
13/10/2021_22:19:59,0
13/10/2021_22:20:04,0
13/10/2021_22:20:09,0
13/10/2021_22:20:14,0
13/10/2021_22:20:19,0
13/10/2021_22:20:24,0
13/10/2021_22:20:29,0
13/10/2021_22:20:34,0
13/10/2021_22:20:39,0
13/10/2021_22:20:44,0
13/10/2021_22:20:49,0
13/10/2021_22:20:54,0
13/10/2021_22:20:59,0
13/10/2021_22:21:04,0
13/10/2021_22:21:09,0
13/10/2021_22:21:14,0
13/10/2021_22:21:19,0
13/10/2021_22:21:24,0
13/10/2021_22:21:29,0
13/10/2021_22:21:34,0
13/10/2021_22:21:39,0
13/10/2021_22:21:44,0
13/10/2021_22:21:49,0
13/10/2021_22:21:54,0
13/10/2021_22:21:59,0
13/10/2021_22:22:04,0
13/10/2021_22:22:09,0
13/10/2021_22:22:14,0
13/10/2021_22:22:19,0
13/10/2021_22:22:24,0
13/10/2021_22:22:29,0
13/10/2021_22:22:34,0
13/10/2021_22:22:39,0
13/10/2021_22:22:44,0
13/10/2021_22:22:49,0
13/10/2021_22:22:54,0
13/10/2021_22:22:59,0
13/10/2021_22:23:04,0
13/10/2021_22:23:09,0
13/10/2021_22:23:14,0
13/10/2021_22:23:19,0
13/10/2021_22:23:24,0
13/10/2021_22:23:29,0
