Date_Time,CO2
14/10/2021_03:08:09,0
14/10/2021_03:08:14,0
14/10/2021_03:08:19,0
14/10/2021_03:08:24,0
14/10/2021_03:08:29,0
14/10/2021_03:08:34,0
14/10/2021_03:08:39,0
14/10/2021_03:08:44,0
14/10/2021_03:08:49,0
14/10/2021_03:08:54,0
14/10/2021_03:08:59,0
14/10/2021_03:09:04,0
14/10/2021_03:09:09,0
14/10/2021_03:09:14,0
14/10/2021_03:09:19,0
14/10/2021_03:09:24,0
14/10/2021_03:09:29,0
14/10/2021_03:09:34,0
14/10/2021_03:09:39,0
14/10/2021_03:09:44,0
14/10/2021_03:09:49,0
14/10/2021_03:09:54,0
14/10/2021_03:09:59,0
14/10/2021_03:10:04,0
14/10/2021_03:10:09,0
14/10/2021_03:10:14,0
14/10/2021_03:10:19,0
14/10/2021_03:10:24,0
14/10/2021_03:10:29,0
14/10/2021_03:10:34,0
14/10/2021_03:10:39,0
14/10/2021_03:10:44,0
14/10/2021_03:10:49,0
14/10/2021_03:10:54,0
14/10/2021_03:10:59,0
14/10/2021_03:11:04,0
14/10/2021_03:11:09,0
14/10/2021_03:11:14,0
14/10/2021_03:11:19,0
14/10/2021_03:11:24,0
14/10/2021_03:11:29,0
14/10/2021_03:11:34,0
14/10/2021_03:11:39,0
14/10/2021_03:11:45,0
14/10/2021_03:11:50,0
14/10/2021_03:11:55,0
14/10/2021_03:12:00,0
14/10/2021_03:12:05,0
14/10/2021_03:12:10,0
14/10/2021_03:12:15,0
14/10/2021_03:12:20,0
14/10/2021_03:12:25,0
14/10/2021_03:12:30,0
14/10/2021_03:12:35,0
14/10/2021_03:12:40,0
14/10/2021_03:12:45,0
14/10/2021_03:12:50,0
14/10/2021_03:12:55,0
14/10/2021_03:13:00,0
14/10/2021_03:13:05,0
14/10/2021_03:13:10,0
14/10/2021_03:13:15,0
14/10/2021_03:13:20,0
14/10/2021_03:13:25,0
14/10/2021_03:13:30,0
14/10/2021_03:13:35,0
14/10/2021_03:13:40,0
14/10/2021_03:13:45,0
14/10/2021_03:13:50,0
14/10/2021_03:13:55,0
14/10/2021_03:14:00,0
14/10/2021_03:14:05,0
14/10/2021_03:14:10,0
14/10/2021_03:14:15,0
14/10/2021_03:14:20,0
14/10/2021_03:14:25,0
14/10/2021_03:14:30,0
14/10/2021_03:14:35,0
14/10/2021_03:14:40,0
14/10/2021_03:14:45,0
14/10/2021_03:14:50,0
14/10/2021_03:14:55,0
14/10/2021_03:15:00,0
14/10/2021_03:15:05,0
14/10/2021_03:15:10,0
14/10/2021_03:15:15,0
14/10/2021_03:15:20,0
14/10/2021_03:15:25,0
14/10/2021_03:15:30,0
14/10/2021_03:15:36,0
14/10/2021_03:15:41,0
14/10/2021_03:15:46,0
14/10/2021_03:15:51,0
14/10/2021_03:15:56,0
14/10/2021_03:16:01,0
14/10/2021_03:16:06,0
14/10/2021_03:16:11,0
14/10/2021_03:16:16,0
14/10/2021_03:16:21,0
14/10/2021_03:16:26,0
