Date_Time,CO2
13/10/2021_19:19:27,0
13/10/2021_19:19:32,0
13/10/2021_19:19:37,0
13/10/2021_19:19:42,0
13/10/2021_19:19:47,0
13/10/2021_19:19:52,0
13/10/2021_19:19:57,0
13/10/2021_19:20:02,0
13/10/2021_19:20:07,0
13/10/2021_19:20:12,0
13/10/2021_19:20:17,0
13/10/2021_19:20:22,0
13/10/2021_19:20:27,0
13/10/2021_19:20:32,0
13/10/2021_19:20:37,0
13/10/2021_19:20:42,0
13/10/2021_19:20:47,0
13/10/2021_19:20:52,0
13/10/2021_19:20:57,0
13/10/2021_19:21:02,0
13/10/2021_19:21:07,0
13/10/2021_19:21:12,0
13/10/2021_19:21:17,0
13/10/2021_19:21:22,0
13/10/2021_19:21:27,0
13/10/2021_19:21:32,0
13/10/2021_19:21:37,0
13/10/2021_19:21:42,0
13/10/2021_19:21:47,0
13/10/2021_19:21:52,0
13/10/2021_19:21:57,0
13/10/2021_19:22:02,0
13/10/2021_19:22:07,0
13/10/2021_19:22:12,0
13/10/2021_19:22:17,0
13/10/2021_19:22:22,0
13/10/2021_19:22:27,0
13/10/2021_19:22:32,0
13/10/2021_19:22:37,0
13/10/2021_19:22:42,0
13/10/2021_19:22:47,0
13/10/2021_19:22:52,0
13/10/2021_19:22:57,0
13/10/2021_19:23:02,0
13/10/2021_19:23:07,0
13/10/2021_19:23:13,0
13/10/2021_19:23:18,0
13/10/2021_19:23:23,0
13/10/2021_19:23:28,0
13/10/2021_19:23:33,0
13/10/2021_19:23:38,0
13/10/2021_19:23:43,0
13/10/2021_19:23:48,0
13/10/2021_19:23:53,0
13/10/2021_19:23:58,0
13/10/2021_19:24:03,0
13/10/2021_19:24:08,0
13/10/2021_19:24:13,0
13/10/2021_19:24:18,0
13/10/2021_19:24:23,0
13/10/2021_19:24:28,0
13/10/2021_19:24:33,0
13/10/2021_19:24:38,0
13/10/2021_19:24:43,0
13/10/2021_19:24:48,0
13/10/2021_19:24:53,0
13/10/2021_19:24:58,0
13/10/2021_19:25:03,0
13/10/2021_19:25:08,0
13/10/2021_19:25:13,0
13/10/2021_19:25:18,0
13/10/2021_19:25:23,0
13/10/2021_19:25:28,0
13/10/2021_19:25:33,0
13/10/2021_19:25:38,0
13/10/2021_19:25:43,0
13/10/2021_19:25:48,0
13/10/2021_19:25:53,0
13/10/2021_19:25:58,0
13/10/2021_19:26:03,0
13/10/2021_19:26:08,0
13/10/2021_19:26:13,0
13/10/2021_19:26:18,0
13/10/2021_19:26:23,0
13/10/2021_19:26:28,0
13/10/2021_19:26:33,0
13/10/2021_19:26:38,0
13/10/2021_19:26:43,0
13/10/2021_19:26:48,0
13/10/2021_19:26:53,0
13/10/2021_19:26:58,0
13/10/2021_19:27:04,0
13/10/2021_19:27:09,0
13/10/2021_19:27:14,0
13/10/2021_19:27:19,0
13/10/2021_19:27:24,0
13/10/2021_19:27:29,0
13/10/2021_19:27:34,0
13/10/2021_19:27:39,0
13/10/2021_19:27:44,0
