Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
26/03/2022_14:41:12,780,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.87,52.56,42.06,57.63,38.63,Prendido
26/03/2022_14:41:18,780,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.56,42.06,57.69,38.63,Prendido
26/03/2022_14:41:24,779,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.87,52.56,42.06,57.75,38.63,Prendido
26/03/2022_14:41:29,779,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.87,52.56,42.06,57.88,38.63,Prendido
26/03/2022_14:41:35,778,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.87,52.56,42.06,57.88,38.63,Prendido
26/03/2022_14:41:41,777,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.87,52.56,42.06,57.94,38.63,Prendido
26/03/2022_14:41:47,777,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.87,52.63,42.06,58.06,38.63,Prendido
26/03/2022_14:41:53,776,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.87,52.56,42.06,58.13,38.63,Prendido
26/03/2022_14:41:59,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.87,52.63,42.06,58.06,38.63,Prendido
26/03/2022_14:42:05,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.63,42.06,58.06,38.63,Prendido
26/03/2022_14:42:11,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.63,42.13,58.06,38.63,Prendido
26/03/2022_14:42:16,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.63,42.06,58.06,38.63,Prendido
26/03/2022_14:42:22,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.63,42.06,58.06,38.56,Prendido
26/03/2022_14:42:28,775,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.63,42.13,58.06,38.56,Prendido
26/03/2022_14:42:34,775,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.63,42.13,58.13,38.56,Prendido
26/03/2022_14:42:40,775,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.63,42.06,58.25,38.63,Prendido
26/03/2022_14:42:46,775,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.63,42.13,58.31,38.56,Prendido
26/03/2022_14:42:52,776,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.69,42.13,58.31,38.56,Prendido
26/03/2022_14:42:57,776,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.69,42.13,58.38,38.63,Prendido
26/03/2022_14:43:03,777,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.63,42.06,58.31,38.63,Prendido
26/03/2022_14:43:09,777,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.63,42.13,58.38,38.63,Prendido
26/03/2022_14:43:15,777,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.69,42.13,58.44,38.56,Prendido
26/03/2022_14:43:21,777,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.69,42.13,58.44,38.63,Prendido
26/03/2022_14:43:27,777,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.69,42.13,58.44,38.63,Prendido
26/03/2022_14:43:33,777,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.69,42.13,58.50,38.63,Prendido
26/03/2022_14:43:39,778,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.63,42.19,58.56,38.63,Prendido
26/03/2022_14:43:44,778,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.69,42.13,58.50,38.63,Prendido
26/03/2022_14:43:50,778,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.69,42.19,58.31,38.63,Prendido
26/03/2022_14:43:56,777,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.69,42.19,58.38,38.63,Prendido
26/03/2022_14:44:02,776,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,64.94,52.69,42.19,58.38,38.56,Prendido
26/03/2022_14:44:08,776,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.69,42.19,58.31,38.56,Prendido
26/03/2022_14:44:14,776,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.69,42.19,58.31,38.63,Prendido
26/03/2022_14:44:20,776,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.69,42.19,58.25,38.63,Prendido
26/03/2022_14:44:25,775,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.69,42.19,58.19,38.63,Prendido
26/03/2022_14:44:31,775,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.75,42.19,58.25,38.63,Prendido
26/03/2022_14:44:37,775,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.75,42.19,58.25,38.63,Prendido
26/03/2022_14:44:43,773,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.75,42.25,58.31,38.63,Prendido
26/03/2022_14:44:49,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.75,42.25,58.38,38.56,Prendido
26/03/2022_14:44:55,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.75,42.25,58.38,38.63,Prendido
26/03/2022_14:45:01,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.75,42.25,58.38,38.56,Prendido
26/03/2022_14:45:07,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.75,42.25,58.31,38.63,Prendido
26/03/2022_14:45:12,773,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.81,42.25,58.38,38.56,Prendido
26/03/2022_14:45:18,773,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.81,42.25,58.19,38.56,Prendido
26/03/2022_14:45:24,773,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.81,42.25,58.19,38.56,Prendido
26/03/2022_14:45:30,773,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.81,42.25,58.19,38.56,Prendido
26/03/2022_14:45:36,773,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.81,42.25,58.31,38.56,Prendido
26/03/2022_14:45:42,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.81,42.31,58.31,38.63,Prendido
26/03/2022_14:45:48,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.81,42.31,58.44,38.56,Prendido
26/03/2022_14:45:53,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.81,42.31,58.44,38.63,Prendido
26/03/2022_14:45:59,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.81,42.31,58.31,38.56,Prendido
26/03/2022_14:46:05,773,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.81,42.31,58.31,38.56,Prendido
26/03/2022_14:46:11,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.81,42.31,58.38,38.56,Prendido
26/03/2022_14:46:17,773,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.81,42.31,58.31,38.56,Prendido
26/03/2022_14:46:23,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.81,42.31,58.13,38.56,Prendido
26/03/2022_14:46:29,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.81,42.31,58.25,38.63,Prendido
26/03/2022_14:46:35,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.88,42.31,58.13,38.63,Prendido
26/03/2022_14:46:40,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.81,42.38,58.06,38.63,Prendido
26/03/2022_14:46:46,774,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.00,52.88,42.31,57.94,38.63,Prendido
26/03/2022_14:46:52,772,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.88,42.38,57.88,38.56,Prendido
26/03/2022_14:46:58,773,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.88,42.38,57.94,38.56,Prendido
26/03/2022_14:47:04,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.88,42.38,57.94,38.56,Prendido
26/03/2022_14:47:10,769,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.88,42.38,57.88,38.63,Prendido
26/03/2022_14:47:16,769,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.88,42.38,58.00,38.56,Prendido
26/03/2022_14:47:21,769,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.88,42.38,58.13,38.63,Prendido
26/03/2022_14:47:27,769,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.94,42.38,58.06,38.56,Prendido
26/03/2022_14:47:33,769,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.94,42.38,58.13,38.56,Prendido
26/03/2022_14:47:39,769,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.94,42.38,58.00,38.56,Prendido
26/03/2022_14:47:45,769,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.88,42.44,58.00,38.56,Prendido
26/03/2022_14:47:51,769,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,52.94,42.38,57.88,38.56,Prendido
26/03/2022_14:47:57,768,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,52.94,42.38,57.81,38.56,Prendido
26/03/2022_14:48:03,768,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.94,42.44,57.75,38.56,Prendido
26/03/2022_14:48:08,768,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,52.94,42.44,57.69,38.56,Prendido
26/03/2022_14:48:14,767,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.94,42.44,57.69,38.56,Prendido
26/03/2022_14:48:20,766,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.94,42.44,57.69,38.63,Prendido
26/03/2022_14:48:26,765,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,52.94,42.44,57.81,38.56,Prendido
26/03/2022_14:48:32,764,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.06,53.00,42.44,57.94,38.56,Prendido
26/03/2022_14:48:38,763,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,52.94,42.50,58.06,38.56,Prendido
26/03/2022_14:48:44,763,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,52.94,42.44,58.13,38.63,Prendido
26/03/2022_14:48:49,763,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,53.00,42.44,58.13,38.63,Prendido
26/03/2022_14:48:55,764,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,52.94,42.50,58.19,38.56,Prendido
26/03/2022_14:49:01,765,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,53.00,42.50,58.31,38.56,Prendido
26/03/2022_14:49:07,766,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,53.00,42.50,58.38,38.56,Prendido
26/03/2022_14:49:13,767,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,53.00,42.50,58.44,38.56,Prendido
26/03/2022_14:49:19,768,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,53.00,42.50,58.44,38.56,Prendido
26/03/2022_14:49:25,769,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,53.00,42.50,58.44,38.56,Prendido
26/03/2022_14:49:31,770,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,53.06,42.50,58.50,38.56,Prendido
26/03/2022_14:49:36,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,53.06,42.50,58.44,38.63,Prendido
26/03/2022_14:49:42,770,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,53.00,42.56,58.50,38.56,Prendido
26/03/2022_14:49:48,770,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,53.06,42.56,58.50,38.63,Prendido
26/03/2022_14:49:54,768,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,53.00,42.50,58.50,38.63,Prendido
