Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
26/03/2022_14:50:59,756,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.12,53.06,42.56,58.56,38.63,Prendido
26/03/2022_14:51:04,756,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.19,53.06,42.63,58.63,38.56,Prendido
26/03/2022_14:51:10,754,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.19,53.06,42.63,58.63,38.63,Prendido
26/03/2022_14:51:16,754,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.19,53.06,42.63,58.69,38.63,Prendido
26/03/2022_14:51:22,756,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.19,53.06,42.63,58.63,38.56,Prendido
26/03/2022_14:51:28,758,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.19,53.13,42.63,58.75,38.69,Prendido
26/03/2022_14:51:34,759,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.19,53.13,42.63,58.69,38.63,Prendido
26/03/2022_14:51:40,759,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.19,53.13,42.63,58.75,38.56,Prendido
26/03/2022_14:51:45,760,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.06,42.63,58.75,38.63,Prendido
26/03/2022_14:51:51,759,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.06,42.69,58.75,38.63,Prendido
26/03/2022_14:51:57,758,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.19,53.13,42.63,58.81,38.63,Prendido
26/03/2022_14:52:03,758,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.19,53.13,42.69,58.81,38.63,Prendido
26/03/2022_14:52:09,758,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.19,53.19,42.69,58.81,38.63,Prendido
26/03/2022_14:52:15,758,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.19,53.13,42.69,58.75,38.63,Prendido
26/03/2022_14:52:21,758,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.19,53.13,42.69,58.81,38.63,Prendido
26/03/2022_14:52:27,757,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.19,53.13,42.69,58.88,38.63,Prendido
26/03/2022_14:52:32,754,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.13,42.69,58.88,38.63,Prendido
26/03/2022_14:52:38,754,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.19,42.69,58.75,38.63,Prendido
26/03/2022_14:52:44,756,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.19,42.69,58.69,38.63,Prendido
26/03/2022_14:52:50,756,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.19,42.69,58.81,38.63,Prendido
26/03/2022_14:52:56,755,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.19,42.69,58.75,38.69,Prendido
26/03/2022_14:53:02,755,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.19,42.75,58.69,38.63,Prendido
26/03/2022_14:53:08,754,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.19,42.75,58.81,38.63,Prendido
26/03/2022_14:53:13,754,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.19,42.75,58.75,38.63,Prendido
26/03/2022_14:53:19,754,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.19,42.75,58.81,38.69,Prendido
26/03/2022_14:53:25,754,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.19,42.75,58.88,38.63,Prendido
26/03/2022_14:53:31,753,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.31,53.19,42.75,58.88,38.69,Prendido
26/03/2022_14:53:37,753,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.25,42.75,58.94,38.63,Prendido
26/03/2022_14:53:43,753,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.19,42.81,58.94,38.69,Prendido
26/03/2022_14:53:49,753,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.19,42.81,58.88,38.63,Prendido
26/03/2022_14:53:55,753,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.31,53.25,42.81,58.94,38.63,Prendido
26/03/2022_14:54:00,752,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.31,53.19,42.75,58.94,38.63,Prendido
26/03/2022_14:54:06,752,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.25,53.25,42.81,58.94,38.63,Prendido
26/03/2022_14:54:12,751,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.31,53.25,42.81,59.00,38.69,Prendido
26/03/2022_14:54:18,752,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.31,53.25,42.81,58.94,38.63,Prendido
26/03/2022_14:54:24,752,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.31,53.25,42.81,59.00,38.69,Prendido
26/03/2022_14:54:30,753,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.31,53.25,42.81,59.00,38.69,Prendido
26/03/2022_14:54:36,753,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.31,53.25,42.81,59.00,38.69,Prendido
26/03/2022_14:54:41,754,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.31,53.25,42.88,59.06,38.69,Prendido
26/03/2022_14:54:47,753,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.31,53.25,42.81,59.06,38.69,Prendido
26/03/2022_14:54:53,753,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.31,53.25,42.88,59.13,38.63,Prendido
26/03/2022_14:54:59,753,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.31,53.25,42.88,59.13,38.69,Prendido
26/03/2022_14:55:05,753,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.31,53.25,42.81,59.19,38.69,Prendido
