Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
27/03/2022_05:20:57,768,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.81,44.81,51.56,38.13,Prendido
27/03/2022_05:21:03,768,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.81,44.81,51.63,38.06,Prendido
27/03/2022_05:21:09,767,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.81,44.81,51.63,38.13,Prendido
27/03/2022_05:21:15,766,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.81,44.81,51.63,38.06,Prendido
27/03/2022_05:21:20,766,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.81,44.81,51.63,38.06,Prendido
27/03/2022_05:21:26,767,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.81,51.63,38.06,Prendido
27/03/2022_05:21:32,767,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.81,51.63,38.06,Prendido
27/03/2022_05:21:38,768,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.81,51.63,38.06,Prendido
27/03/2022_05:21:44,769,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.81,51.69,38.06,Prendido
27/03/2022_05:21:50,770,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.81,51.69,38.06,Prendido
27/03/2022_05:21:56,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.81,51.63,38.06,Prendido
27/03/2022_05:22:01,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.75,51.69,38.06,Prendido
27/03/2022_05:22:07,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.81,51.69,38.06,Prendido
27/03/2022_05:22:13,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.75,44.75,44.81,51.69,38.06,Prendido
27/03/2022_05:22:19,770,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.81,51.69,38.06,Prendido
27/03/2022_05:22:25,770,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.81,44.75,51.75,38.06,Prendido
27/03/2022_05:22:31,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.75,44.75,44.75,51.75,38.06,Prendido
27/03/2022_05:22:37,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.75,51.75,38.06,Prendido
27/03/2022_05:22:42,770,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.75,44.69,44.75,51.75,38.06,Prendido
27/03/2022_05:22:48,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.75,51.88,38.00,Prendido
27/03/2022_05:22:54,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.75,51.75,38.00,Prendido
27/03/2022_05:23:00,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.75,51.81,38.06,Prendido
27/03/2022_05:23:06,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.75,44.75,44.75,51.81,38.06,Prendido
27/03/2022_05:23:12,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.75,51.88,38.00,Prendido
27/03/2022_05:23:18,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.75,44.69,44.75,51.75,38.00,Prendido
27/03/2022_05:23:24,770,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.75,51.81,38.06,Prendido
27/03/2022_05:23:29,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.75,51.81,38.06,Prendido
27/03/2022_05:23:35,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.75,44.75,44.75,51.88,38.06,Prendido
27/03/2022_05:23:41,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.75,44.69,44.69,51.81,38.06,Prendido
27/03/2022_05:23:47,771,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.69,44.75,51.75,38.00,Prendido
27/03/2022_05:23:53,772,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.75,44.75,44.75,51.81,38.00,Prendido
27/03/2022_05:23:59,772,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.75,44.75,44.75,51.75,38.00,Prendido
27/03/2022_05:24:05,772,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.81,44.75,44.69,51.69,38.00,Prendido
27/03/2022_05:24:10,773,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.75,44.75,44.69,51.69,38.00,Prendido
27/03/2022_05:24:16,773,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.75,44.69,44.69,51.69,38.00,Prendido
