Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
26/03/2022_22:01:23,910,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,63.13,63.31,58.56,49.75,Prendido
26/03/2022_22:01:29,910,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,63.19,63.38,58.69,49.75,Prendido
26/03/2022_22:01:35,910,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,63.13,63.31,58.81,49.81,Prendido
26/03/2022_22:01:40,910,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.19,63.38,58.94,49.81,Prendido
26/03/2022_22:01:46,909,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,63.13,63.31,59.00,49.75,Prendido
26/03/2022_22:01:52,908,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,63.19,63.38,59.06,49.75,Prendido
26/03/2022_22:01:58,908,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.19,63.38,59.06,49.81,Prendido
26/03/2022_22:02:04,908,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,63.19,63.31,59.06,49.81,Prendido
26/03/2022_22:02:10,905,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,63.19,63.38,59.13,49.81,Prendido
26/03/2022_22:02:16,904,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.19,63.38,59.06,49.81,Prendido
26/03/2022_22:02:21,902,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,63.19,63.38,59.13,49.81,Prendido
26/03/2022_22:02:27,902,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.19,63.38,59.19,49.88,Prendido
26/03/2022_22:02:33,903,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.19,63.38,59.19,49.81,Prendido
26/03/2022_22:02:39,903,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.19,63.38,59.19,49.88,Prendido
26/03/2022_22:02:45,903,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.25,63.38,59.31,49.88,Prendido
26/03/2022_22:02:51,902,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.25,63.31,59.31,49.88,Prendido
26/03/2022_22:02:57,901,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.25,63.38,59.31,49.88,Prendido
26/03/2022_22:03:03,901,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.25,63.38,59.44,49.88,Prendido
26/03/2022_22:03:08,902,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.25,63.38,59.50,49.88,Prendido
26/03/2022_22:03:14,902,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.25,63.38,59.56,49.94,Prendido
26/03/2022_22:03:20,902,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.25,63.38,59.56,49.88,Prendido
26/03/2022_22:03:26,902,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.25,63.38,59.56,49.88,Prendido
26/03/2022_22:03:32,900,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.31,63.38,59.69,49.94,Prendido
26/03/2022_22:03:38,901,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.31,63.38,59.69,49.94,Prendido
26/03/2022_22:03:44,901,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.31,63.38,59.69,49.94,Prendido
26/03/2022_22:03:50,900,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.31,63.38,59.63,49.94,Prendido
26/03/2022_22:03:55,898,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.31,63.38,59.56,49.94,Prendido
26/03/2022_22:04:01,901,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.31,63.38,59.56,49.94,Prendido
26/03/2022_22:04:07,900,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.31,63.38,59.56,49.94,Prendido
26/03/2022_22:04:13,898,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.38,63.38,59.56,50.00,Prendido
26/03/2022_22:04:19,897,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.38,63.38,63.38,59.63,49.94,Prendido
