Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
27/03/2022_03:13:52,873,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.31,47.56,47.81,51.81,40.00,Prendido
27/03/2022_03:13:57,872,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.31,47.56,47.88,51.81,40.00,Prendido
27/03/2022_03:14:03,872,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.31,47.56,47.81,51.75,39.94,Prendido
27/03/2022_03:14:09,872,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.31,47.56,47.81,51.81,40.00,Prendido
27/03/2022_03:14:15,872,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.31,47.50,47.81,51.69,40.00,Prendido
27/03/2022_03:14:21,872,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.31,47.56,47.81,51.75,40.00,Prendido
27/03/2022_03:14:27,872,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.31,47.50,47.81,51.69,40.00,Prendido
27/03/2022_03:14:33,872,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.31,47.56,47.81,51.69,39.94,Prendido
27/03/2022_03:14:39,872,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.31,47.56,47.81,51.69,40.00,Prendido
27/03/2022_03:14:44,872,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.31,47.56,47.81,51.75,40.00,Prendido
27/03/2022_03:14:50,872,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.31,47.56,47.81,51.75,40.00,Prendido
27/03/2022_03:14:56,872,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,63.31,47.56,47.81,51.75,39.94,Prendido
