Date_Time,CO2,Estado_Valvula_1,Estado_Valvula_2,Estado_Valvula_3,Estado_Valvula_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
26/03/2022_21:41:49,1013,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.63,57.31,48.56,Prendido
26/03/2022_21:41:55,1013,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.63,57.19,48.56,Prendido
26/03/2022_21:42:00,1012,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.63,57.19,48.63,Prendido
26/03/2022_21:42:06,1010,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.69,57.19,48.63,Prendido
26/03/2022_21:42:12,1010,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.69,57.13,48.63,Prendido
26/03/2022_21:42:18,1011,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.69,57.00,48.63,Prendido
26/03/2022_21:42:24,1012,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.25,62.38,63.63,57.00,48.63,Prendido
26/03/2022_21:42:30,1014,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.63,56.88,48.63,Prendido
26/03/2022_21:42:36,1014,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.69,56.88,48.63,Prendido
26/03/2022_21:42:42,1014,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.25,62.38,63.63,56.81,48.63,Prendido
26/03/2022_21:42:47,1013,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.69,56.75,48.69,Prendido
26/03/2022_21:42:53,1011,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.69,56.75,48.69,Prendido
26/03/2022_21:42:59,1011,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.69,56.69,48.63,Prendido
26/03/2022_21:43:05,1011,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.69,56.50,48.69,Prendido
26/03/2022_21:43:11,1011,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.69,56.38,48.69,Prendido
26/03/2022_21:43:17,1010,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.63,56.31,48.69,Prendido
26/03/2022_21:43:23,1010,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.63,56.19,48.69,Prendido
26/03/2022_21:43:29,1010,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.69,56.19,48.69,Prendido
26/03/2022_21:43:34,1009,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.63,56.25,48.75,Prendido
26/03/2022_21:43:40,1008,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.69,56.19,48.69,Prendido
26/03/2022_21:43:46,1008,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.69,56.38,48.75,Prendido
26/03/2022_21:43:52,1006,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.44,63.63,56.44,48.75,Prendido
26/03/2022_21:43:58,1006,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.44,63.63,56.50,48.69,Prendido
26/03/2022_21:44:04,1005,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.63,56.31,48.75,Prendido
26/03/2022_21:44:10,1003,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.44,63.63,56.31,48.75,Prendido
26/03/2022_21:44:15,1002,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.38,63.63,56.19,48.75,Prendido
26/03/2022_21:44:21,1002,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.44,63.63,56.25,48.75,Prendido
26/03/2022_21:44:27,999,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,62.31,62.44,63.63,56.13,48.75,Prendido
