Date_Time, CO2
20/09/2021_14:47:57,325
20/09/2021_14:47:57,322
20/09/2021_14:47:57,322
20/09/2021_14:47:59,322
20/09/2021_14:48:01,317
20/09/2021_14:48:03,317
20/09/2021_14:48:05,310
20/09/2021_14:48:07,310
20/09/2021_14:48:09,310
20/09/2021_14:48:11,306
20/09/2021_14:48:13,306
20/09/2021_14:48:15,302
20/09/2021_14:48:17,302
20/09/2021_14:48:19,302
20/09/2021_14:48:21,302
20/09/2021_14:48:23,302
20/09/2021_14:48:25,300
20/09/2021_14:48:27,300
20/09/2021_14:48:30,298
20/09/2021_14:48:32,298
20/09/2021_14:48:34,298
20/09/2021_14:48:36,298
20/09/2021_14:48:38,298
20/09/2021_14:48:40,298
20/09/2021_14:48:42,298
20/09/2021_14:48:44,298
20/09/2021_14:48:46,295
20/09/2021_14:48:48,295
20/09/2021_14:48:50,294
20/09/2021_14:48:52,294
20/09/2021_14:48:54,294
20/09/2021_14:48:56,294
20/09/2021_14:48:58,294
20/09/2021_14:49:00,291
20/09/2021_14:49:02,291
20/09/2021_14:49:04,291
20/09/2021_14:49:06,287
20/09/2021_14:49:08,287
20/09/2021_14:49:10,284
20/09/2021_14:49:12,284
20/09/2021_14:49:14,284
20/09/2021_14:49:16,280
20/09/2021_14:49:18,280
20/09/2021_14:49:20,276
20/09/2021_14:49:22,276
20/09/2021_14:49:24,276
20/09/2021_14:49:26,273
20/09/2021_14:49:28,273
20/09/2021_14:49:30,268
20/09/2021_14:49:32,268
20/09/2021_14:49:34,268
20/09/2021_14:49:36,268
20/09/2021_14:49:38,268
20/09/2021_14:49:40,264
20/09/2021_14:49:42,264
20/09/2021_14:49:44,262
20/09/2021_14:49:46,262
20/09/2021_14:49:48,262
20/09/2021_14:49:50,260
20/09/2021_14:49:52,260
20/09/2021_14:49:54,258
20/09/2021_14:49:56,258
20/09/2021_14:49:58,258
20/09/2021_14:50:01,256
20/09/2021_14:50:03,256
20/09/2021_14:50:05,255
20/09/2021_14:50:07,255
20/09/2021_14:50:09,255
20/09/2021_14:50:11,254
20/09/2021_14:50:13,254
20/09/2021_14:50:15,255
20/09/2021_14:50:17,255
20/09/2021_14:50:19,255
20/09/2021_14:50:21,255
20/09/2021_14:50:23,255
20/09/2021_14:50:25,253
20/09/2021_14:50:27,253
20/09/2021_14:50:29,253
20/09/2021_14:50:31,253
20/09/2021_14:50:33,253
20/09/2021_14:50:35,248
20/09/2021_14:50:37,248
20/09/2021_14:50:39,248
20/09/2021_14:50:41,245
20/09/2021_14:50:43,245
20/09/2021_14:50:45,241
20/09/2021_14:50:47,241
20/09/2021_14:50:49,237
20/09/2021_14:50:51,237
20/09/2021_14:50:53,237
20/09/2021_14:50:55,235
20/09/2021_14:50:57,235
20/09/2021_14:50:59,234
20/09/2021_14:51:01,234
20/09/2021_14:51:03,234
20/09/2021_14:51:05,234
20/09/2021_14:51:07,234
20/09/2021_14:51:09,232
20/09/2021_14:51:11,232
20/09/2021_14:51:13,232
