Date_Time, CO2
20/09/2021_15:04:44,235
20/09/2021_15:04:46,235
20/09/2021_15:04:48,237
20/09/2021_15:04:50,237
20/09/2021_15:04:52,237
20/09/2021_15:04:54,238
20/09/2021_15:04:56,238
20/09/2021_15:04:58,240
20/09/2021_15:05:01,240
20/09/2021_15:05:03,238
20/09/2021_15:05:05,238
20/09/2021_15:05:07,238
20/09/2021_15:05:09,237
20/09/2021_15:05:11,237
20/09/2021_15:05:13,238
20/09/2021_15:05:15,238
20/09/2021_15:05:17,238
20/09/2021_15:05:19,237
20/09/2021_15:05:21,237
20/09/2021_15:05:23,237
20/09/2021_15:05:25,237
20/09/2021_15:05:27,237
20/09/2021_15:05:29,236
20/09/2021_15:05:31,236
20/09/2021_15:05:33,236
20/09/2021_15:05:35,236
20/09/2021_15:05:37,236
20/09/2021_15:05:39,236
20/09/2021_15:05:41,236
20/09/2021_15:05:43,234
20/09/2021_15:05:45,234
20/09/2021_15:05:47,234
20/09/2021_15:05:49,234
20/09/2021_15:05:51,234
20/09/2021_15:05:53,234
20/09/2021_15:05:55,234
20/09/2021_15:05:57,234
20/09/2021_15:05:59,234
20/09/2021_15:06:01,234
20/09/2021_15:06:03,234
20/09/2021_15:06:05,234
20/09/2021_15:06:07,234
20/09/2021_15:06:09,234
20/09/2021_15:06:11,234
20/09/2021_15:06:13,234
20/09/2021_15:06:15,234
20/09/2021_15:06:17,235
20/09/2021_15:06:19,235
20/09/2021_15:06:21,235
20/09/2021_15:06:23,235
20/09/2021_15:06:25,235
20/09/2021_15:06:27,235
20/09/2021_15:06:30,235
20/09/2021_15:06:32,235
20/09/2021_15:06:34,234
20/09/2021_15:06:36,234
20/09/2021_15:06:38,233
20/09/2021_15:06:40,233
20/09/2021_15:06:42,233
20/09/2021_15:06:44,234
20/09/2021_15:06:46,234
20/09/2021_15:06:48,233
20/09/2021_15:06:50,233
20/09/2021_15:06:52,233
20/09/2021_15:06:54,232
20/09/2021_15:06:56,232
20/09/2021_15:06:58,233
20/09/2021_15:07:00,233
20/09/2021_15:07:02,233
20/09/2021_15:07:04,233
20/09/2021_15:07:06,233
20/09/2021_15:07:08,232
20/09/2021_15:07:10,232
20/09/2021_15:07:12,232
20/09/2021_15:07:14,231
20/09/2021_15:07:16,231
20/09/2021_15:07:18,230
20/09/2021_15:07:20,230
20/09/2021_15:07:22,230
20/09/2021_15:07:24,231
20/09/2021_15:07:26,231
20/09/2021_15:07:28,230
20/09/2021_15:07:30,230
20/09/2021_15:07:32,230
20/09/2021_15:07:34,230
20/09/2021_15:07:36,230
20/09/2021_15:07:38,228
20/09/2021_15:07:40,228
20/09/2021_15:07:42,228
20/09/2021_15:07:44,228
20/09/2021_15:07:46,228
20/09/2021_15:07:48,228
20/09/2021_15:07:50,228
20/09/2021_15:07:52,228
20/09/2021_15:07:54,228
20/09/2021_15:07:56,228
20/09/2021_15:07:58,228
20/09/2021_15:08:01,228
20/09/2021_15:08:03,227
20/09/2021_15:08:05,227
