Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
24/03/2022_16:43:10,752,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.87,53.81,49.38,53.13,43.00,Prendido
24/03/2022_16:43:16,752,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.94,53.81,49.31,53.19,43.00,Prendido
24/03/2022_16:43:22,751,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.94,53.88,49.38,53.19,43.00,Prendido
24/03/2022_16:43:27,750,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.94,53.81,49.38,53.13,43.00,Prendido
24/03/2022_16:43:33,748,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.94,53.81,49.38,53.06,43.06,Prendido
24/03/2022_16:43:39,748,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.94,53.88,49.38,53.13,43.00,Prendido
24/03/2022_16:43:45,748,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.94,53.88,49.38,53.06,43.00,Prendido
24/03/2022_16:43:51,748,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.94,53.88,49.38,53.00,43.00,Prendido
24/03/2022_16:43:57,748,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,66.00,53.81,49.38,53.00,43.00,Prendido
24/03/2022_16:44:03,749,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,66.00,53.88,49.38,53.06,43.00,Prendido
24/03/2022_16:44:08,748,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.94,53.88,49.38,53.19,43.00,Prendido
24/03/2022_16:44:14,748,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,65.94,53.88,49.38,53.25,43.00,Prendido
24/03/2022_16:44:20,748,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,66.00,53.88,49.38,53.25,43.00,Prendido
24/03/2022_16:44:26,748,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,66.00,53.88,49.38,53.13,43.00,Prendido
