Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
24/03/2022_18:40:31,1655,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.31,49.00,52.13,40.50,Prendido
24/03/2022_18:40:37,1655,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.31,49.00,52.25,40.56,Prendido
24/03/2022_18:40:43,1657,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.31,49.00,52.25,40.50,Prendido
24/03/2022_18:40:49,1656,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.31,49.00,52.25,40.50,Prendido
24/03/2022_18:40:55,1655,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.31,49.00,52.19,40.50,Prendido
24/03/2022_18:41:01,1653,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.31,49.00,52.13,40.56,Prendido
24/03/2022_18:41:07,1651,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.25,49.00,52.06,40.50,Prendido
24/03/2022_18:41:13,1648,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.31,49.00,52.00,40.44,Prendido
24/03/2022_18:41:18,1644,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.25,48.94,52.06,40.50,Prendido
24/03/2022_18:41:24,1641,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.31,48.94,52.00,40.50,Prendido
24/03/2022_18:41:30,1640,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.31,49.00,52.00,40.50,Prendido
24/03/2022_18:41:36,1638,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.25,49.00,52.06,40.56,Prendido
24/03/2022_18:41:42,1636,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.25,48.94,52.06,40.50,Prendido
24/03/2022_18:41:48,1639,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.25,48.94,52.06,40.50,Prendido
24/03/2022_18:41:54,1641,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.25,48.94,52.13,40.50,Prendido
24/03/2022_18:42:00,1643,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.62,55.31,48.94,52.13,40.50,Prendido
24/03/2022_18:42:05,1647,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.25,48.94,52.19,40.50,Prendido
24/03/2022_18:42:11,1648,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.25,48.94,52.13,40.50,Prendido
24/03/2022_18:42:17,1652,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.31,48.94,52.13,40.50,Prendido
24/03/2022_18:42:23,1652,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.25,48.94,52.25,40.50,Prendido
24/03/2022_18:42:29,1653,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.31,48.88,52.25,40.44,Prendido
24/03/2022_18:42:35,1653,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.25,48.94,52.19,40.50,Prendido
24/03/2022_18:42:41,1650,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.75,55.25,48.94,52.19,40.50,Prendido
24/03/2022_18:42:46,1651,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.25,48.88,52.13,40.44,Prendido
24/03/2022_18:42:52,1649,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.69,55.25,48.94,52.13,40.50,Prendido
24/03/2022_18:42:58,1645,Apagado,Prendido,Apagado,Prendido,Apagado,Prendido,Prendido,Apagado,66.75,55.25,48.94,52.13,40.44,Prendido
