Date_Time,Temp_Compost,Temp_Suncho,Estado
14/06/2021_19:03:13,36.44,54.69,Prendido
14/06/2021_19:03:14,36.44,54.69,Prendido
14/06/2021_19:03:16,36.44,54.69,Prendido
14/06/2021_19:03:18,36.44,54.75,Prendido
14/06/2021_19:03:19,36.44,54.75,Prendido
14/06/2021_19:03:21,36.44,54.69,Prendido
14/06/2021_19:03:22,36.50,54.75,Prendido
14/06/2021_19:03:24,36.50,54.75,Prendido
14/06/2021_19:03:26,36.50,54.81,Prendido
14/06/2021_19:03:27,36.50,54.75,Prendido
14/06/2021_19:03:29,36.50,54.75,Prendido
14/06/2021_19:03:30,36.50,54.75,Prendido
14/06/2021_19:03:32,36.56,54.81,Prendido
14/06/2021_19:03:34,36.56,54.81,Prendido
14/06/2021_19:03:35,36.56,54.81,Prendido
14/06/2021_19:03:37,36.56,54.88,Prendido
14/06/2021_19:03:38,36.56,54.88,Prendido
14/06/2021_19:03:40,36.56,54.81,Prendido
14/06/2021_19:03:42,36.56,54.88,Prendido
14/06/2021_19:03:43,36.56,54.81,Prendido
14/06/2021_19:03:45,36.56,54.81,Prendido
14/06/2021_19:03:46,36.56,54.81,Prendido
14/06/2021_19:03:48,36.63,54.81,Prendido
14/06/2021_19:03:50,36.63,54.75,Prendido
14/06/2021_19:03:51,36.63,54.75,Prendido
14/06/2021_19:03:53,36.63,54.75,Prendido
14/06/2021_19:03:55,36.63,54.75,Prendido
14/06/2021_19:03:56,36.69,54.88,Prendido
14/06/2021_19:03:58,36.69,54.81,Prendido
14/06/2021_19:03:59,36.69,54.81,Prendido
14/06/2021_19:04:01,36.69,54.81,Prendido
14/06/2021_19:04:03,36.69,54.81,Prendido
14/06/2021_19:04:04,36.69,54.81,Prendido
14/06/2021_19:04:06,36.75,54.88,Prendido
14/06/2021_19:04:07,36.75,54.88,Prendido
14/06/2021_19:04:09,36.75,54.81,Prendido
14/06/2021_19:04:11,36.75,54.81,Prendido
14/06/2021_19:04:12,36.75,54.88,Prendido
14/06/2021_19:04:14,36.81,54.88,Prendido
14/06/2021_19:04:15,36.81,54.88,Prendido
14/06/2021_19:04:17,36.81,54.88,Prendido
14/06/2021_19:04:19,36.81,54.88,Prendido
14/06/2021_19:04:20,36.81,54.88,Prendido
14/06/2021_19:04:22,36.81,54.88,Prendido
14/06/2021_19:04:24,36.81,54.88,Prendido
14/06/2021_19:04:25,36.81,54.81,Prendido
14/06/2021_19:04:27,36.88,54.88,Prendido
14/06/2021_19:04:28,36.88,54.88,Prendido
14/06/2021_19:04:30,36.88,54.81,Prendido
14/06/2021_19:04:32,36.88,54.81,Prendido
14/06/2021_19:04:33,36.88,54.81,Prendido
14/06/2021_19:04:35,36.94,54.81,Prendido
14/06/2021_19:04:36,36.94,54.81,Prendido
14/06/2021_19:04:38,36.94,54.81,Prendido
14/06/2021_19:04:40,36.94,54.81,Prendido
14/06/2021_19:04:41,36.94,54.81,Prendido
14/06/2021_19:04:43,36.94,54.88,Prendido
14/06/2021_19:04:44,36.94,54.88,Prendido
14/06/2021_19:04:46,37.00,54.81,Prendido
14/06/2021_19:04:48,37.00,54.81,Prendido
14/06/2021_19:04:49,37.00,54.81,Prendido
14/06/2021_19:04:51,37.00,54.81,Prendido
14/06/2021_19:04:52,37.00,54.75,Prendido
14/06/2021_19:04:54,37.00,54.81,Prendido
14/06/2021_19:04:56,37.00,54.81,Prendido
14/06/2021_19:04:57,37.00,54.88,Prendido
14/06/2021_19:04:59,37.06,54.88,Prendido
14/06/2021_19:05:00,37.06,54.94,Prendido
14/06/2021_19:05:02,37.06,54.88,Prendido
14/06/2021_19:05:04,37.06,54.88,Prendido
14/06/2021_19:05:05,37.06,54.88,Prendido
14/06/2021_19:05:07,37.06,54.94,Prendido
14/06/2021_19:05:09,37.13,54.94,Prendido
14/06/2021_19:05:10,37.13,54.94,Prendido
14/06/2021_19:05:12,37.13,54.94,Prendido
14/06/2021_19:05:13,37.13,54.94,Prendido
14/06/2021_19:05:15,37.13,54.94,Prendido
14/06/2021_19:05:17,37.13,54.94,Prendido
14/06/2021_19:05:18,37.13,54.94,Prendido
14/06/2021_19:05:20,37.13,55.00,Prendido
14/06/2021_19:05:21,37.13,55.00,Prendido
14/06/2021_19:05:23,37.19,55.00,Prendido
14/06/2021_19:05:25,37.19,55.00,Prendido
14/06/2021_19:05:26,37.19,55.00,Prendido
14/06/2021_19:05:28,37.25,55.00,Prendido
14/06/2021_19:05:29,37.19,54.94,Prendido
14/06/2021_19:05:31,37.19,54.94,Prendido
14/06/2021_19:05:33,37.19,54.94,Prendido
14/06/2021_19:05:34,37.25,54.88,Prendido
14/06/2021_19:05:36,37.25,54.88,Prendido
14/06/2021_19:05:38,37.25,54.88,Prendido
14/06/2021_19:05:39,37.25,54.88,Prendido
14/06/2021_19:05:41,37.25,54.88,Prendido
14/06/2021_19:05:42,37.31,54.88,Prendido
14/06/2021_19:05:44,37.25,54.94,Prendido
14/06/2021_19:05:46,37.25,54.94,Prendido
14/06/2021_19:05:47,37.31,54.94,Prendido
14/06/2021_19:05:49,37.31,54.94,Prendido
14/06/2021_19:05:50,37.31,55.00,Prendido
14/06/2021_19:05:52,37.31,55.00,Prendido
