Date_Time,Temp_Compost,Temp_Suncho,Estado
15/06/2021_01:42:42,51.19,54.56,Prendido
15/06/2021_01:42:43,51.19,54.56,Prendido
15/06/2021_01:42:45,51.19,54.50,Prendido
15/06/2021_01:42:47,51.19,54.56,Prendido
15/06/2021_01:42:48,51.19,54.56,Prendido
15/06/2021_01:42:50,51.19,54.56,Prendido
15/06/2021_01:42:51,51.19,54.63,Prendido
15/06/2021_01:42:53,51.19,54.63,Prendido
15/06/2021_01:42:55,51.25,54.69,Prendido
15/06/2021_01:42:56,51.25,54.75,Prendido
15/06/2021_01:42:58,51.25,54.81,Prendido
15/06/2021_01:42:59,51.19,54.88,Prendido
15/06/2021_01:43:01,51.19,54.94,Prendido
15/06/2021_01:43:03,51.19,55.00,Prendido
15/06/2021_01:43:04,51.25,55.06,Apagado
15/06/2021_01:43:06,51.38,55.25,Apagado
15/06/2021_01:43:07,51.38,55.31,Apagado
15/06/2021_01:43:09,51.38,55.31,Apagado
15/06/2021_01:43:11,51.38,55.38,Apagado
15/06/2021_01:43:12,51.38,55.38,Apagado
15/06/2021_01:43:14,51.38,55.31,Apagado
15/06/2021_01:43:15,51.38,55.31,Apagado
15/06/2021_01:43:17,51.38,55.25,Apagado
15/06/2021_01:43:19,51.38,55.25,Apagado
15/06/2021_01:43:20,51.38,55.13,Apagado
15/06/2021_01:43:22,51.38,55.13,Apagado
15/06/2021_01:43:24,51.38,55.06,Apagado
15/06/2021_01:43:25,51.38,55.00,Prendido
15/06/2021_01:43:27,51.19,54.75,Prendido
15/06/2021_01:43:28,51.19,54.69,Prendido
15/06/2021_01:43:30,51.19,54.63,Prendido
15/06/2021_01:43:32,51.19,54.56,Prendido
15/06/2021_01:43:33,51.25,54.50,Prendido
15/06/2021_01:43:35,51.19,54.44,Prendido
15/06/2021_01:43:36,51.25,54.38,Prendido
15/06/2021_01:43:38,51.25,54.31,Prendido
15/06/2021_01:43:40,51.25,54.31,Prendido
15/06/2021_01:43:41,51.25,54.38,Prendido
15/06/2021_01:43:43,51.25,54.38,Prendido
15/06/2021_01:43:44,51.19,54.38,Prendido
15/06/2021_01:43:46,51.25,54.31,Prendido
15/06/2021_01:43:48,51.19,54.38,Prendido
15/06/2021_01:43:49,51.25,54.38,Prendido
15/06/2021_01:43:51,51.25,54.44,Prendido
15/06/2021_01:43:52,51.25,54.44,Prendido
15/06/2021_01:43:54,51.19,54.50,Prendido
15/06/2021_01:43:56,51.19,54.50,Prendido
15/06/2021_01:43:57,51.25,54.50,Prendido
15/06/2021_01:43:59,51.19,54.50,Prendido
15/06/2021_01:44:01,51.19,54.56,Prendido
15/06/2021_01:44:02,51.19,54.56,Prendido
15/06/2021_01:44:04,51.19,54.56,Prendido
15/06/2021_01:44:05,51.19,54.63,Prendido
15/06/2021_01:44:07,51.19,54.63,Prendido
15/06/2021_01:44:09,51.25,54.69,Prendido
15/06/2021_01:44:10,51.19,54.75,Prendido
15/06/2021_01:44:12,51.19,54.75,Prendido
15/06/2021_01:44:13,51.19,54.81,Prendido
15/06/2021_01:44:15,51.25,54.81,Prendido
15/06/2021_01:44:17,51.19,54.81,Prendido
15/06/2021_01:44:18,51.19,54.81,Prendido
15/06/2021_01:44:20,51.19,54.88,Prendido
15/06/2021_01:44:21,51.19,54.94,Prendido
15/06/2021_01:44:23,51.25,54.94,Prendido
15/06/2021_01:44:25,51.19,54.94,Prendido
15/06/2021_01:44:26,51.25,54.94,Prendido
15/06/2021_01:44:28,51.19,55.00,Prendido
15/06/2021_01:44:29,51.19,55.06,Apagado
15/06/2021_01:44:31,51.38,55.25,Apagado
15/06/2021_01:44:33,51.38,55.31,Apagado
15/06/2021_01:44:34,51.38,55.31,Apagado
15/06/2021_01:44:36,51.38,55.31,Apagado
15/06/2021_01:44:38,51.38,55.31,Apagado
15/06/2021_01:44:39,51.38,55.31,Apagado
15/06/2021_01:44:41,51.38,55.25,Apagado
15/06/2021_01:44:42,51.38,55.25,Apagado
15/06/2021_01:44:44,51.38,55.13,Apagado
15/06/2021_01:44:46,51.38,55.06,Apagado
15/06/2021_01:44:47,51.38,55.00,Prendido
15/06/2021_01:44:49,51.19,54.81,Prendido
15/06/2021_01:44:50,51.19,54.63,Prendido
15/06/2021_01:44:52,51.19,54.56,Prendido
15/06/2021_01:44:54,51.19,54.50,Prendido
15/06/2021_01:44:55,51.19,54.50,Prendido
15/06/2021_01:44:57,51.19,54.50,Prendido
15/06/2021_01:44:58,51.19,54.44,Prendido
15/06/2021_01:45:00,51.19,54.44,Prendido
15/06/2021_01:45:02,51.19,54.44,Prendido
15/06/2021_01:45:03,51.19,54.44,Prendido
15/06/2021_01:45:05,51.19,54.50,Prendido
15/06/2021_01:45:06,51.19,54.50,Prendido
15/06/2021_01:45:08,51.19,54.50,Prendido
15/06/2021_01:45:10,51.19,54.50,Prendido
15/06/2021_01:45:11,51.19,54.50,Prendido
15/06/2021_01:45:13,51.19,54.50,Prendido
15/06/2021_01:45:14,51.19,54.56,Prendido
15/06/2021_01:45:16,51.19,54.56,Prendido
15/06/2021_01:45:18,51.19,54.56,Prendido
15/06/2021_01:45:19,51.19,54.63,Prendido
15/06/2021_01:45:21,51.19,54.69,Prendido
