Date_Time,Temp_Compost,Temp_Suncho,Estado
14/06/2021_21:50:37,48.19,51.94,Prendido
14/06/2021_21:50:38,48.25,51.94,Prendido
14/06/2021_21:50:40,48.31,52.00,Prendido
14/06/2021_21:50:41,48.31,52.00,Prendido
14/06/2021_21:50:43,48.38,52.06,Apagado
14/06/2021_21:50:45,48.50,52.25,Apagado
14/06/2021_21:50:46,48.50,52.25,Apagado
14/06/2021_21:50:48,48.50,52.31,Apagado
14/06/2021_21:50:49,48.44,52.25,Apagado
14/06/2021_21:50:51,48.50,52.25,Apagado
14/06/2021_21:50:53,48.44,52.25,Apagado
14/06/2021_21:50:54,48.50,52.19,Apagado
14/06/2021_21:50:56,48.50,52.13,Apagado
14/06/2021_21:50:58,48.50,52.06,Apagado
14/06/2021_21:50:59,48.44,52.00,Prendido
14/06/2021_21:51:01,48.31,51.75,Prendido
14/06/2021_21:51:02,48.31,51.69,Prendido
14/06/2021_21:51:04,48.38,51.69,Prendido
14/06/2021_21:51:06,48.31,51.63,Prendido
14/06/2021_21:51:07,48.31,51.63,Prendido
14/06/2021_21:51:09,48.31,51.63,Prendido
14/06/2021_21:51:10,48.31,51.63,Prendido
14/06/2021_21:51:12,48.31,51.63,Prendido
14/06/2021_21:51:14,48.31,51.63,Prendido
14/06/2021_21:51:15,48.31,51.69,Prendido
14/06/2021_21:51:17,48.25,51.75,Prendido
14/06/2021_21:51:18,48.31,51.75,Prendido
14/06/2021_21:51:20,48.25,51.75,Prendido
14/06/2021_21:51:22,48.31,51.81,Prendido
14/06/2021_21:51:23,48.31,51.88,Prendido
14/06/2021_21:51:25,48.31,51.88,Prendido
14/06/2021_21:51:26,48.38,51.94,Prendido
14/06/2021_21:51:28,48.31,51.94,Prendido
14/06/2021_21:51:30,48.31,52.00,Prendido
14/06/2021_21:51:31,48.31,52.13,Apagado
14/06/2021_21:51:33,48.44,52.25,Apagado
14/06/2021_21:51:34,48.50,52.31,Apagado
14/06/2021_21:51:36,48.44,52.31,Apagado
14/06/2021_21:51:38,48.50,52.38,Apagado
14/06/2021_21:51:39,48.50,52.38,Apagado
14/06/2021_21:51:41,48.50,52.38,Apagado
14/06/2021_21:51:43,48.44,52.38,Apagado
14/06/2021_21:51:44,48.44,52.38,Apagado
14/06/2021_21:51:46,48.50,52.31,Apagado
14/06/2021_21:51:47,48.50,52.25,Apagado
14/06/2021_21:51:49,48.50,52.19,Apagado
14/06/2021_21:51:51,48.44,52.06,Apagado
14/06/2021_21:51:52,48.50,52.06,Apagado
14/06/2021_21:51:54,48.50,51.94,Prendido
14/06/2021_21:51:55,48.31,51.69,Prendido
14/06/2021_21:51:57,48.31,51.63,Prendido
14/06/2021_21:51:59,48.31,51.50,Prendido
14/06/2021_21:52:00,48.31,51.50,Prendido
14/06/2021_21:52:02,48.31,51.44,Prendido
14/06/2021_21:52:03,48.31,51.44,Prendido
14/06/2021_21:52:05,48.25,51.44,Prendido
14/06/2021_21:52:07,48.31,51.44,Prendido
14/06/2021_21:52:08,48.31,51.44,Prendido
14/06/2021_21:52:10,48.31,51.50,Prendido
14/06/2021_21:52:11,48.31,51.50,Prendido
14/06/2021_21:52:13,48.31,51.50,Prendido
14/06/2021_21:52:15,48.31,51.63,Prendido
14/06/2021_21:52:16,48.31,51.63,Prendido
14/06/2021_21:52:18,48.38,51.69,Prendido
14/06/2021_21:52:20,48.31,51.75,Prendido
14/06/2021_21:52:21,48.31,51.75,Prendido
14/06/2021_21:52:23,48.38,51.81,Prendido
14/06/2021_21:52:24,48.31,51.88,Prendido
14/06/2021_21:52:26,48.31,51.94,Prendido
14/06/2021_21:52:28,48.38,52.00,Prendido
14/06/2021_21:52:29,48.31,52.06,Apagado
14/06/2021_21:52:31,48.50,52.19,Apagado
14/06/2021_21:52:32,48.50,52.25,Apagado
14/06/2021_21:52:34,48.50,52.25,Apagado
14/06/2021_21:52:36,48.44,52.25,Apagado
14/06/2021_21:52:37,48.50,52.25,Apagado
14/06/2021_21:52:39,48.50,52.25,Apagado
14/06/2021_21:52:40,48.44,52.19,Apagado
14/06/2021_21:52:42,48.50,52.13,Apagado
14/06/2021_21:52:44,48.50,52.06,Apagado
14/06/2021_21:52:45,48.50,52.00,Prendido
14/06/2021_21:52:47,48.38,51.81,Prendido
14/06/2021_21:52:48,48.31,51.75,Prendido
14/06/2021_21:52:50,48.31,51.69,Prendido
14/06/2021_21:52:52,48.31,51.69,Prendido
14/06/2021_21:52:53,48.31,51.69,Prendido
14/06/2021_21:52:55,48.31,51.63,Prendido
14/06/2021_21:52:56,48.31,51.63,Prendido
14/06/2021_21:52:58,48.38,51.63,Prendido
14/06/2021_21:53:00,48.31,51.63,Prendido
14/06/2021_21:53:01,48.38,51.69,Prendido
14/06/2021_21:53:03,48.44,51.69,Prendido
14/06/2021_21:53:05,48.31,51.75,Prendido
14/06/2021_21:53:06,48.25,51.75,Prendido
14/06/2021_21:53:08,48.31,51.75,Prendido
14/06/2021_21:53:09,48.31,51.75,Prendido
14/06/2021_21:53:11,48.38,51.81,Prendido
14/06/2021_21:53:13,48.31,51.81,Prendido
14/06/2021_21:53:14,48.44,51.88,Prendido
14/06/2021_21:53:16,48.38,51.88,Prendido
