Date_Time,Temp_Compost,Temp_Suncho,Estado
15/06/2021_01:34:39,51.19,55.06,Apagado
15/06/2021_01:34:41,51.38,55.25,Apagado
15/06/2021_01:34:42,51.38,55.25,Apagado
15/06/2021_01:34:44,51.38,55.31,Apagado
15/06/2021_01:34:46,51.38,55.31,Apagado
15/06/2021_01:34:47,51.38,55.31,Apagado
15/06/2021_01:34:49,51.31,55.25,Apagado
15/06/2021_01:34:50,51.38,55.25,Apagado
15/06/2021_01:34:52,51.31,55.13,Apagado
15/06/2021_01:34:54,51.38,55.13,Apagado
15/06/2021_01:34:55,51.38,55.00,Prendido
15/06/2021_01:34:57,51.25,54.81,Prendido
15/06/2021_01:34:58,51.19,54.75,Prendido
15/06/2021_01:35:00,51.25,54.69,Prendido
15/06/2021_01:35:02,51.19,54.63,Prendido
15/06/2021_01:35:03,51.19,54.63,Prendido
15/06/2021_01:35:05,51.25,54.63,Prendido
15/06/2021_01:35:06,51.19,54.69,Prendido
15/06/2021_01:35:08,51.25,54.63,Prendido
15/06/2021_01:35:10,51.25,54.63,Prendido
15/06/2021_01:35:11,51.19,54.63,Prendido
15/06/2021_01:35:13,51.25,54.63,Prendido
15/06/2021_01:35:14,51.19,54.63,Prendido
15/06/2021_01:35:16,51.19,54.69,Prendido
15/06/2021_01:35:18,51.25,54.69,Prendido
15/06/2021_01:35:19,51.25,54.69,Prendido
15/06/2021_01:35:21,51.25,54.69,Prendido
15/06/2021_01:35:23,51.19,54.69,Prendido
15/06/2021_01:35:24,51.19,54.69,Prendido
15/06/2021_01:35:26,51.25,54.75,Prendido
15/06/2021_01:35:27,51.19,54.75,Prendido
15/06/2021_01:35:29,51.19,54.75,Prendido
15/06/2021_01:35:31,51.19,54.75,Prendido
15/06/2021_01:35:32,51.19,54.81,Prendido
15/06/2021_01:35:34,51.19,54.88,Prendido
15/06/2021_01:35:35,51.19,54.94,Prendido
15/06/2021_01:35:37,51.19,55.00,Prendido
15/06/2021_01:35:39,51.25,55.00,Prendido
15/06/2021_01:35:40,51.25,55.06,Apagado
15/06/2021_01:35:42,51.38,55.13,Apagado
15/06/2021_01:35:43,51.38,55.19,Apagado
15/06/2021_01:35:45,51.38,55.25,Apagado
15/06/2021_01:35:47,51.38,55.25,Apagado
15/06/2021_01:35:48,51.38,55.25,Apagado
15/06/2021_01:35:50,51.38,55.25,Apagado
15/06/2021_01:35:51,51.38,55.19,Apagado
15/06/2021_01:35:53,51.38,55.13,Apagado
15/06/2021_01:35:55,51.38,55.00,Prendido
15/06/2021_01:35:56,51.25,54.88,Prendido
15/06/2021_01:35:58,51.19,54.81,Prendido
15/06/2021_01:36:00,51.25,54.81,Prendido
15/06/2021_01:36:01,51.19,54.75,Prendido
15/06/2021_01:36:03,51.25,54.69,Prendido
15/06/2021_01:36:04,51.25,54.69,Prendido
15/06/2021_01:36:06,51.19,54.69,Prendido
15/06/2021_01:36:08,51.19,54.69,Prendido
15/06/2021_01:36:09,51.19,54.69,Prendido
15/06/2021_01:36:11,51.19,54.69,Prendido
15/06/2021_01:36:12,51.19,54.75,Prendido
15/06/2021_01:36:14,51.19,54.75,Prendido
15/06/2021_01:36:16,51.25,54.75,Prendido
15/06/2021_01:36:17,51.25,54.75,Prendido
15/06/2021_01:36:19,51.19,54.81,Prendido
15/06/2021_01:36:20,51.19,54.81,Prendido
15/06/2021_01:36:22,51.25,54.81,Prendido
15/06/2021_01:36:24,51.19,54.81,Prendido
15/06/2021_01:36:25,51.25,54.88,Prendido
15/06/2021_01:36:27,51.25,54.88,Prendido
15/06/2021_01:36:29,51.25,54.94,Prendido
15/06/2021_01:36:30,51.19,54.94,Prendido
15/06/2021_01:36:32,51.19,55.00,Prendido
15/06/2021_01:36:33,51.25,55.06,Apagado
15/06/2021_01:36:35,51.38,55.19,Apagado
15/06/2021_01:36:37,51.38,55.25,Apagado
15/06/2021_01:36:38,51.38,55.25,Apagado
15/06/2021_01:36:40,51.38,55.25,Apagado
15/06/2021_01:36:41,51.38,55.25,Apagado
15/06/2021_01:36:43,51.38,55.19,Apagado
15/06/2021_01:36:45,51.38,55.13,Apagado
15/06/2021_01:36:46,51.38,55.06,Apagado
15/06/2021_01:36:48,51.38,55.00,Prendido
15/06/2021_01:36:49,51.19,54.81,Prendido
15/06/2021_01:36:51,51.19,54.75,Prendido
15/06/2021_01:36:53,51.19,54.63,Prendido
15/06/2021_01:36:54,51.19,54.63,Prendido
15/06/2021_01:36:56,51.25,54.56,Prendido
15/06/2021_01:36:57,51.19,54.56,Prendido
15/06/2021_01:36:59,51.19,54.56,Prendido
15/06/2021_01:37:01,51.19,54.56,Prendido
15/06/2021_01:37:02,51.25,54.56,Prendido
15/06/2021_01:37:04,51.19,54.50,Prendido
15/06/2021_01:37:06,51.19,54.50,Prendido
15/06/2021_01:37:07,51.25,54.50,Prendido
15/06/2021_01:37:09,51.19,54.50,Prendido
15/06/2021_01:37:10,51.25,54.56,Prendido
15/06/2021_01:37:12,51.19,54.56,Prendido
15/06/2021_01:37:14,51.19,54.56,Prendido
15/06/2021_01:37:15,51.19,54.63,Prendido
15/06/2021_01:37:17,51.19,54.63,Prendido
15/06/2021_01:37:18,51.25,54.69,Prendido
