Date_Time,Temp_Compost,Temp_Suncho,Estado
14/06/2021_23:09:53,50.63,54.81,Prendido
14/06/2021_23:09:55,50.63,54.75,Prendido
14/06/2021_23:09:56,50.63,54.75,Prendido
14/06/2021_23:09:58,50.63,54.81,Prendido
14/06/2021_23:09:59,50.63,54.81,Prendido
14/06/2021_23:10:01,50.63,54.94,Prendido
14/06/2021_23:10:03,50.63,55.00,Prendido
14/06/2021_23:10:04,50.63,55.00,Prendido
14/06/2021_23:10:06,50.63,55.06,Apagado
14/06/2021_23:10:07,50.75,55.19,Apagado
14/06/2021_23:10:09,50.81,55.25,Apagado
14/06/2021_23:10:11,50.75,55.25,Apagado
14/06/2021_23:10:12,50.75,55.25,Apagado
14/06/2021_23:10:14,50.75,55.19,Apagado
14/06/2021_23:10:15,50.75,55.13,Apagado
14/06/2021_23:10:17,50.81,55.06,Apagado
14/06/2021_23:10:19,50.81,55.06,Apagado
14/06/2021_23:10:20,50.75,55.00,Prendido
14/06/2021_23:10:22,50.63,54.81,Prendido
14/06/2021_23:10:23,50.63,54.75,Prendido
14/06/2021_23:10:25,50.63,54.69,Prendido
14/06/2021_23:10:27,50.63,54.63,Prendido
14/06/2021_23:10:28,50.63,54.56,Prendido
14/06/2021_23:10:30,50.63,54.56,Prendido
14/06/2021_23:10:32,50.63,54.56,Prendido
14/06/2021_23:10:33,50.63,54.63,Prendido
14/06/2021_23:10:35,50.63,54.63,Prendido
14/06/2021_23:10:36,50.63,54.56,Prendido
14/06/2021_23:10:38,50.63,54.56,Prendido
14/06/2021_23:10:40,50.69,54.63,Prendido
14/06/2021_23:10:41,50.69,54.69,Prendido
14/06/2021_23:10:43,50.69,54.69,Prendido
14/06/2021_23:10:44,50.63,54.69,Prendido
14/06/2021_23:10:46,50.63,54.75,Prendido
14/06/2021_23:10:48,50.63,54.81,Prendido
14/06/2021_23:10:49,50.63,54.88,Prendido
14/06/2021_23:10:51,50.63,54.88,Prendido
14/06/2021_23:10:52,50.69,54.88,Prendido
14/06/2021_23:10:54,50.63,54.94,Prendido
14/06/2021_23:10:56,50.69,54.94,Prendido
14/06/2021_23:10:57,50.69,55.00,Prendido
14/06/2021_23:10:59,50.63,55.00,Prendido
14/06/2021_23:11:00,50.63,55.06,Apagado
14/06/2021_23:11:02,50.81,55.13,Apagado
14/06/2021_23:11:04,50.81,55.25,Apagado
14/06/2021_23:11:05,50.81,55.25,Apagado
14/06/2021_23:11:07,50.81,55.25,Apagado
14/06/2021_23:11:09,50.81,55.25,Apagado
14/06/2021_23:11:10,50.81,55.19,Apagado
14/06/2021_23:11:12,50.81,55.13,Apagado
14/06/2021_23:11:13,50.81,55.06,Apagado
14/06/2021_23:11:15,50.81,55.00,Prendido
14/06/2021_23:11:17,50.63,54.81,Prendido
14/06/2021_23:11:18,50.69,54.75,Prendido
14/06/2021_23:11:20,50.63,54.69,Prendido
14/06/2021_23:11:21,50.69,54.63,Prendido
14/06/2021_23:11:23,50.69,54.56,Prendido
14/06/2021_23:11:25,50.69,54.56,Prendido
14/06/2021_23:11:26,50.69,54.56,Prendido
14/06/2021_23:11:28,50.63,54.63,Prendido
14/06/2021_23:11:29,50.63,54.63,Prendido
14/06/2021_23:11:31,50.63,54.69,Prendido
14/06/2021_23:11:33,50.69,54.69,Prendido
14/06/2021_23:11:34,50.63,54.69,Prendido
14/06/2021_23:11:36,50.69,54.75,Prendido
14/06/2021_23:11:37,50.63,54.81,Prendido
14/06/2021_23:11:39,50.69,54.81,Prendido
14/06/2021_23:11:41,50.63,54.88,Prendido
14/06/2021_23:11:42,50.69,54.88,Prendido
14/06/2021_23:11:44,50.69,54.94,Prendido
14/06/2021_23:11:45,50.69,54.94,Prendido
14/06/2021_23:11:47,50.69,55.00,Prendido
14/06/2021_23:11:49,50.69,54.94,Prendido
14/06/2021_23:11:50,50.69,54.94,Prendido
14/06/2021_23:11:52,50.69,55.00,Prendido
14/06/2021_23:11:54,50.69,55.06,Apagado
14/06/2021_23:11:55,50.81,55.25,Apagado
14/06/2021_23:11:57,50.81,55.31,Apagado
14/06/2021_23:11:58,50.81,55.31,Apagado
14/06/2021_23:12:00,50.81,55.31,Apagado
14/06/2021_23:12:02,50.81,55.31,Apagado
14/06/2021_23:12:03,50.88,55.25,Apagado
14/06/2021_23:12:05,50.81,55.19,Apagado
14/06/2021_23:12:06,50.81,55.13,Apagado
14/06/2021_23:12:08,50.81,55.13,Apagado
14/06/2021_23:12:10,50.81,55.06,Apagado
14/06/2021_23:12:11,50.88,55.00,Prendido
14/06/2021_23:12:13,50.69,54.81,Prendido
14/06/2021_23:12:14,50.69,54.75,Prendido
14/06/2021_23:12:16,50.69,54.69,Prendido
14/06/2021_23:12:18,50.69,54.63,Prendido
14/06/2021_23:12:19,50.75,54.56,Prendido
14/06/2021_23:12:21,50.69,54.56,Prendido
14/06/2021_23:12:22,50.69,54.56,Prendido
14/06/2021_23:12:24,50.69,54.56,Prendido
14/06/2021_23:12:26,50.69,54.50,Prendido
14/06/2021_23:12:27,50.69,54.50,Prendido
14/06/2021_23:12:29,50.69,54.50,Prendido
14/06/2021_23:12:31,50.69,54.50,Prendido
14/06/2021_23:12:32,50.69,54.50,Prendido
