Date_Time,Temp_Compost,Temp_Suncho,Estado
15/06/2021_01:05:10,51.25,54.94,Prendido
15/06/2021_01:05:11,51.25,55.00,Prendido
15/06/2021_01:05:13,51.25,55.06,Apagado
15/06/2021_01:05:15,51.38,55.25,Apagado
15/06/2021_01:05:16,51.38,55.25,Apagado
15/06/2021_01:05:18,51.38,55.25,Apagado
15/06/2021_01:05:19,51.38,55.25,Apagado
15/06/2021_01:05:21,51.38,55.19,Apagado
15/06/2021_01:05:23,51.38,55.19,Apagado
15/06/2021_01:05:24,51.38,55.13,Apagado
15/06/2021_01:05:26,51.38,55.00,Prendido
15/06/2021_01:05:27,51.19,54.81,Prendido
15/06/2021_01:05:29,51.25,54.75,Prendido
15/06/2021_01:05:31,51.25,54.75,Prendido
15/06/2021_01:05:32,51.25,54.69,Prendido
15/06/2021_01:05:34,51.25,54.69,Prendido
15/06/2021_01:05:35,51.25,54.63,Prendido
15/06/2021_01:05:37,51.25,54.63,Prendido
15/06/2021_01:05:39,51.25,54.56,Prendido
15/06/2021_01:05:40,51.25,54.56,Prendido
15/06/2021_01:05:42,51.25,54.63,Prendido
15/06/2021_01:05:44,51.25,54.56,Prendido
15/06/2021_01:05:45,51.25,54.63,Prendido
15/06/2021_01:05:47,51.25,54.63,Prendido
15/06/2021_01:05:48,51.25,54.69,Prendido
15/06/2021_01:05:50,51.25,54.63,Prendido
15/06/2021_01:05:52,51.25,54.69,Prendido
15/06/2021_01:05:53,51.25,54.69,Prendido
15/06/2021_01:05:55,51.25,54.75,Prendido
15/06/2021_01:05:56,51.25,54.75,Prendido
15/06/2021_01:05:58,51.25,54.81,Prendido
15/06/2021_01:06:00,51.25,54.88,Prendido
15/06/2021_01:06:01,51.25,54.88,Prendido
15/06/2021_01:06:03,51.19,54.88,Prendido
15/06/2021_01:06:04,51.19,54.94,Prendido
15/06/2021_01:06:06,51.19,54.94,Prendido
15/06/2021_01:06:08,51.25,55.00,Prendido
15/06/2021_01:06:09,51.25,55.00,Prendido
15/06/2021_01:06:11,51.19,55.06,Apagado
15/06/2021_01:06:12,51.38,55.25,Apagado
15/06/2021_01:06:14,51.38,55.25,Apagado
15/06/2021_01:06:16,51.38,55.25,Apagado
15/06/2021_01:06:17,51.38,55.31,Apagado
15/06/2021_01:06:19,51.38,55.31,Apagado
15/06/2021_01:06:21,51.38,55.31,Apagado
15/06/2021_01:06:22,51.38,55.25,Apagado
15/06/2021_01:06:24,51.38,55.19,Apagado
15/06/2021_01:06:25,51.38,55.06,Apagado
15/06/2021_01:06:27,51.38,55.00,Prendido
15/06/2021_01:06:29,51.25,54.81,Prendido
15/06/2021_01:06:30,51.25,54.69,Prendido
15/06/2021_01:06:32,51.25,54.63,Prendido
15/06/2021_01:06:33,51.25,54.56,Prendido
15/06/2021_01:06:35,51.25,54.50,Prendido
15/06/2021_01:06:37,51.25,54.50,Prendido
15/06/2021_01:06:38,51.25,54.50,Prendido
15/06/2021_01:06:40,51.25,54.50,Prendido
15/06/2021_01:06:41,51.25,54.50,Prendido
15/06/2021_01:06:43,51.25,54.56,Prendido
15/06/2021_01:06:45,51.25,54.56,Prendido
15/06/2021_01:06:46,51.25,54.50,Prendido
15/06/2021_01:06:48,51.25,54.56,Prendido
15/06/2021_01:06:49,51.25,54.56,Prendido
15/06/2021_01:06:51,51.25,54.56,Prendido
15/06/2021_01:06:53,51.19,54.63,Prendido
15/06/2021_01:06:54,51.19,54.63,Prendido
15/06/2021_01:06:56,51.19,54.75,Prendido
15/06/2021_01:06:58,51.19,54.75,Prendido
15/06/2021_01:06:59,51.25,54.75,Prendido
15/06/2021_01:07:01,51.19,54.81,Prendido
15/06/2021_01:07:02,51.19,54.81,Prendido
15/06/2021_01:07:04,51.19,54.88,Prendido
15/06/2021_01:07:06,51.25,54.88,Prendido
15/06/2021_01:07:07,51.25,54.94,Prendido
15/06/2021_01:07:09,51.19,55.00,Prendido
15/06/2021_01:07:10,51.25,55.00,Prendido
15/06/2021_01:07:12,51.19,55.00,Prendido
15/06/2021_01:07:14,51.19,55.00,Prendido
15/06/2021_01:07:15,51.19,55.06,Apagado
15/06/2021_01:07:17,51.38,55.19,Apagado
15/06/2021_01:07:18,51.38,55.25,Apagado
15/06/2021_01:07:20,51.38,55.25,Apagado
15/06/2021_01:07:22,51.38,55.25,Apagado
15/06/2021_01:07:23,51.38,55.25,Apagado
15/06/2021_01:07:25,51.38,55.25,Apagado
15/06/2021_01:07:26,51.38,55.19,Apagado
15/06/2021_01:07:28,51.44,55.13,Apagado
15/06/2021_01:07:30,51.38,55.06,Apagado
15/06/2021_01:07:31,51.38,55.00,Prendido
15/06/2021_01:07:33,51.25,54.81,Prendido
15/06/2021_01:07:35,51.25,54.69,Prendido
15/06/2021_01:07:36,51.19,54.69,Prendido
15/06/2021_01:07:38,51.25,54.63,Prendido
15/06/2021_01:07:39,51.19,54.56,Prendido
15/06/2021_01:07:41,51.25,54.50,Prendido
15/06/2021_01:07:43,51.25,54.50,Prendido
15/06/2021_01:07:44,51.25,54.50,Prendido
15/06/2021_01:07:46,51.25,54.56,Prendido
15/06/2021_01:07:47,51.19,54.56,Prendido
15/06/2021_01:07:49,51.25,54.56,Prendido
