Date_Time,Temp_Compost,Temp_Suncho,Estado
14/06/2021_23:42:03,51.00,54.75,Prendido
14/06/2021_23:42:05,51.00,54.81,Prendido
14/06/2021_23:42:06,51.00,54.94,Prendido
14/06/2021_23:42:08,51.00,55.00,Prendido
14/06/2021_23:42:10,51.00,55.06,Apagado
14/06/2021_23:42:11,51.13,55.19,Apagado
14/06/2021_23:42:13,51.13,55.25,Apagado
14/06/2021_23:42:14,51.13,55.25,Apagado
14/06/2021_23:42:16,51.13,55.25,Apagado
14/06/2021_23:42:18,51.13,55.19,Apagado
14/06/2021_23:42:19,51.13,55.19,Apagado
14/06/2021_23:42:21,51.13,55.13,Apagado
14/06/2021_23:42:22,51.13,55.00,Prendido
14/06/2021_23:42:24,51.00,54.88,Prendido
14/06/2021_23:42:26,51.00,54.81,Prendido
14/06/2021_23:42:27,51.00,54.69,Prendido
14/06/2021_23:42:29,51.00,54.69,Prendido
14/06/2021_23:42:31,50.94,54.63,Prendido
14/06/2021_23:42:32,51.00,54.63,Prendido
14/06/2021_23:42:34,50.94,54.69,Prendido
14/06/2021_23:42:35,51.00,54.69,Prendido
14/06/2021_23:42:37,50.94,54.69,Prendido
14/06/2021_23:42:39,50.94,54.63,Prendido
14/06/2021_23:42:40,51.00,54.63,Prendido
14/06/2021_23:42:42,51.00,54.69,Prendido
14/06/2021_23:42:43,50.94,54.63,Prendido
14/06/2021_23:42:45,51.00,54.63,Prendido
14/06/2021_23:42:47,50.94,54.56,Prendido
14/06/2021_23:42:48,51.00,54.69,Prendido
14/06/2021_23:42:50,51.00,54.69,Prendido
14/06/2021_23:42:51,51.00,54.63,Prendido
14/06/2021_23:42:53,51.00,54.69,Prendido
14/06/2021_23:42:55,51.00,54.69,Prendido
14/06/2021_23:42:56,51.00,54.75,Prendido
14/06/2021_23:42:58,51.00,54.81,Prendido
14/06/2021_23:42:59,51.00,54.81,Prendido
14/06/2021_23:43:01,51.00,54.88,Prendido
14/06/2021_23:43:03,50.94,54.94,Prendido
14/06/2021_23:43:04,51.00,54.94,Prendido
14/06/2021_23:43:06,51.00,55.00,Prendido
14/06/2021_23:43:08,51.00,55.00,Prendido
14/06/2021_23:43:09,51.00,55.00,Prendido
14/06/2021_23:43:11,51.00,55.06,Apagado
14/06/2021_23:43:12,51.13,55.19,Apagado
14/06/2021_23:43:14,51.13,55.25,Apagado
14/06/2021_23:43:16,51.13,55.25,Apagado
14/06/2021_23:43:17,51.13,55.25,Apagado
14/06/2021_23:43:19,51.19,55.19,Apagado
14/06/2021_23:43:20,51.13,55.06,Apagado
14/06/2021_23:43:22,51.13,55.00,Prendido
14/06/2021_23:43:24,51.00,54.81,Prendido
14/06/2021_23:43:25,51.00,54.81,Prendido
14/06/2021_23:43:27,51.00,54.75,Prendido
14/06/2021_23:43:28,51.00,54.75,Prendido
14/06/2021_23:43:30,51.00,54.69,Prendido
14/06/2021_23:43:32,51.00,54.69,Prendido
14/06/2021_23:43:33,51.00,54.69,Prendido
14/06/2021_23:43:35,51.00,54.69,Prendido
14/06/2021_23:43:36,51.00,54.69,Prendido
14/06/2021_23:43:38,51.00,54.69,Prendido
14/06/2021_23:43:40,51.00,54.75,Prendido
14/06/2021_23:43:41,51.00,54.81,Prendido
14/06/2021_23:43:43,51.00,54.81,Prendido
14/06/2021_23:43:45,51.00,54.88,Prendido
14/06/2021_23:43:46,51.00,54.94,Prendido
14/06/2021_23:43:48,51.00,55.00,Prendido
14/06/2021_23:43:49,51.00,55.06,Apagado
14/06/2021_23:43:51,51.13,55.19,Apagado
14/06/2021_23:43:53,51.13,55.19,Apagado
14/06/2021_23:43:54,51.13,55.25,Apagado
14/06/2021_23:43:56,51.13,55.25,Apagado
14/06/2021_23:43:57,51.13,55.19,Apagado
14/06/2021_23:43:59,51.19,55.13,Apagado
14/06/2021_23:44:01,51.13,55.06,Apagado
14/06/2021_23:44:02,51.13,55.00,Prendido
14/06/2021_23:44:04,51.00,54.88,Prendido
14/06/2021_23:44:05,51.00,54.81,Prendido
14/06/2021_23:44:07,51.00,54.75,Prendido
14/06/2021_23:44:09,51.00,54.75,Prendido
14/06/2021_23:44:10,51.00,54.75,Prendido
14/06/2021_23:44:12,51.00,54.69,Prendido
14/06/2021_23:44:13,51.00,54.69,Prendido
14/06/2021_23:44:15,51.00,54.69,Prendido
14/06/2021_23:44:17,51.00,54.63,Prendido
14/06/2021_23:44:18,51.00,54.63,Prendido
14/06/2021_23:44:20,51.00,54.69,Prendido
14/06/2021_23:44:22,51.00,54.63,Prendido
14/06/2021_23:44:23,51.00,54.69,Prendido
14/06/2021_23:44:25,51.00,54.69,Prendido
14/06/2021_23:44:26,51.00,54.69,Prendido
14/06/2021_23:44:28,51.00,54.69,Prendido
14/06/2021_23:44:30,51.00,54.75,Prendido
14/06/2021_23:44:31,51.00,54.75,Prendido
14/06/2021_23:44:33,51.00,54.81,Prendido
14/06/2021_23:44:34,51.00,54.81,Prendido
14/06/2021_23:44:36,51.00,54.81,Prendido
14/06/2021_23:44:38,51.00,54.88,Prendido
14/06/2021_23:44:39,51.00,55.00,Prendido
14/06/2021_23:44:41,51.06,55.00,Prendido
14/06/2021_23:44:42,51.00,55.06,Apagado
