Date_Time,Temp_Compost,Temp_Suncho,Estado
15/06/2021_02:57:46,51.25,54.75,Prendido
15/06/2021_02:57:47,51.19,54.75,Prendido
15/06/2021_02:57:49,51.25,54.75,Prendido
15/06/2021_02:57:50,51.25,54.88,Prendido
15/06/2021_02:57:52,51.19,54.88,Prendido
15/06/2021_02:57:54,51.25,54.94,Prendido
15/06/2021_02:57:55,51.25,54.94,Prendido
15/06/2021_02:57:57,51.19,55.00,Prendido
15/06/2021_02:57:58,51.19,55.00,Prendido
15/06/2021_02:58:00,51.19,55.06,Apagado
15/06/2021_02:58:02,51.38,55.19,Apagado
15/06/2021_02:58:03,51.31,55.19,Apagado
15/06/2021_02:58:05,51.38,55.19,Apagado
15/06/2021_02:58:06,51.38,55.19,Apagado
15/06/2021_02:58:08,51.38,55.13,Apagado
15/06/2021_02:58:10,51.38,55.13,Apagado
15/06/2021_02:58:11,51.38,55.06,Apagado
15/06/2021_02:58:13,51.38,55.00,Prendido
15/06/2021_02:58:14,51.19,54.81,Prendido
15/06/2021_02:58:16,51.19,54.75,Prendido
15/06/2021_02:58:18,51.19,54.69,Prendido
15/06/2021_02:58:19,51.25,54.69,Prendido
15/06/2021_02:58:21,51.25,54.69,Prendido
15/06/2021_02:58:23,51.25,54.69,Prendido
15/06/2021_02:58:24,51.25,54.69,Prendido
15/06/2021_02:58:26,51.19,54.69,Prendido
15/06/2021_02:58:27,51.25,54.69,Prendido
15/06/2021_02:58:29,51.19,54.69,Prendido
15/06/2021_02:58:31,51.19,54.69,Prendido
15/06/2021_02:58:32,51.19,54.75,Prendido
15/06/2021_02:58:34,51.19,54.75,Prendido
15/06/2021_02:58:35,51.19,54.81,Prendido
15/06/2021_02:58:37,51.19,54.81,Prendido
15/06/2021_02:58:39,51.19,54.81,Prendido
15/06/2021_02:58:40,51.19,54.88,Prendido
15/06/2021_02:58:42,51.25,54.88,Prendido
15/06/2021_02:58:43,51.19,54.94,Prendido
15/06/2021_02:58:45,51.19,54.94,Prendido
15/06/2021_02:58:47,51.19,54.94,Prendido
15/06/2021_02:58:48,51.19,55.00,Prendido
15/06/2021_02:58:50,51.19,55.00,Prendido
15/06/2021_02:58:51,51.25,55.06,Apagado
15/06/2021_02:58:53,51.38,55.25,Apagado
15/06/2021_02:58:55,51.38,55.25,Apagado
15/06/2021_02:58:56,51.38,55.31,Apagado
15/06/2021_02:58:58,51.38,55.25,Apagado
15/06/2021_02:59:00,51.38,55.25,Apagado
15/06/2021_02:59:01,51.31,55.19,Apagado
15/06/2021_02:59:03,51.38,55.19,Apagado
15/06/2021_02:59:04,51.38,55.06,Apagado
15/06/2021_02:59:06,51.31,55.00,Prendido
15/06/2021_02:59:08,51.19,54.88,Prendido
15/06/2021_02:59:09,51.19,54.75,Prendido
15/06/2021_02:59:11,51.19,54.75,Prendido
15/06/2021_02:59:12,51.19,54.69,Prendido
15/06/2021_02:59:14,51.19,54.69,Prendido
15/06/2021_02:59:16,51.19,54.69,Prendido
15/06/2021_02:59:17,51.19,54.63,Prendido
15/06/2021_02:59:19,51.19,54.63,Prendido
15/06/2021_02:59:20,51.19,54.69,Prendido
15/06/2021_02:59:22,51.19,54.69,Prendido
15/06/2021_02:59:24,51.19,54.69,Prendido
15/06/2021_02:59:25,51.19,54.69,Prendido
15/06/2021_02:59:27,51.19,54.69,Prendido
15/06/2021_02:59:28,51.19,54.75,Prendido
15/06/2021_02:59:30,51.19,54.69,Prendido
15/06/2021_02:59:32,51.19,54.75,Prendido
15/06/2021_02:59:33,51.19,54.81,Prendido
15/06/2021_02:59:35,51.19,54.81,Prendido
15/06/2021_02:59:37,51.19,54.88,Prendido
15/06/2021_02:59:38,51.25,54.88,Prendido
15/06/2021_02:59:40,51.19,54.94,Prendido
15/06/2021_02:59:41,51.19,54.94,Prendido
15/06/2021_02:59:43,51.19,54.94,Prendido
15/06/2021_02:59:45,51.19,54.94,Prendido
15/06/2021_02:59:46,51.25,55.00,Prendido
15/06/2021_02:59:48,51.25,55.06,Apagado
15/06/2021_02:59:49,51.38,55.19,Apagado
15/06/2021_02:59:51,51.38,55.25,Apagado
15/06/2021_02:59:53,51.38,55.25,Apagado
15/06/2021_02:59:54,51.38,55.31,Apagado
15/06/2021_02:59:56,51.38,55.31,Apagado
15/06/2021_02:59:57,51.38,55.25,Apagado
15/06/2021_02:59:59,51.38,55.25,Apagado
15/06/2021_03:00:01,51.38,55.19,Apagado
15/06/2021_03:00:02,51.38,55.06,Apagado
15/06/2021_03:00:04,51.38,55.00,Prendido
15/06/2021_03:00:05,51.25,54.81,Prendido
15/06/2021_03:00:07,51.25,54.75,Prendido
15/06/2021_03:00:09,51.19,54.69,Prendido
15/06/2021_03:00:10,51.19,54.56,Prendido
15/06/2021_03:00:12,51.25,54.50,Prendido
15/06/2021_03:00:14,51.19,54.50,Prendido
15/06/2021_03:00:15,51.19,54.44,Prendido
15/06/2021_03:00:17,51.19,54.50,Prendido
15/06/2021_03:00:18,51.25,54.50,Prendido
15/06/2021_03:00:20,51.19,54.50,Prendido
15/06/2021_03:00:22,51.19,54.50,Prendido
15/06/2021_03:00:23,51.19,54.50,Prendido
15/06/2021_03:00:25,51.19,54.56,Prendido
