Date_Time,Temp_Compost,Temp_Suncho,Estado
14/06/2021_22:18:57,49.00,55.19,Apagado
14/06/2021_22:18:58,49.06,55.25,Apagado
14/06/2021_22:19:00,49.06,55.25,Apagado
14/06/2021_22:19:01,49.06,55.25,Apagado
14/06/2021_22:19:03,49.06,55.19,Apagado
14/06/2021_22:19:05,49.06,55.13,Apagado
14/06/2021_22:19:06,49.06,55.06,Apagado
14/06/2021_22:19:08,49.06,55.00,Prendido
14/06/2021_22:19:09,48.88,54.81,Prendido
14/06/2021_22:19:11,48.88,54.69,Prendido
14/06/2021_22:19:13,48.88,54.63,Prendido
14/06/2021_22:19:14,48.94,54.63,Prendido
14/06/2021_22:19:16,48.94,54.56,Prendido
14/06/2021_22:19:18,48.94,54.56,Prendido
14/06/2021_22:19:19,48.88,54.56,Prendido
14/06/2021_22:19:21,48.94,54.56,Prendido
14/06/2021_22:19:22,48.94,54.56,Prendido
14/06/2021_22:19:24,48.94,54.63,Prendido
14/06/2021_22:19:26,48.94,54.63,Prendido
14/06/2021_22:19:27,48.94,54.63,Prendido
14/06/2021_22:19:29,48.94,54.69,Prendido
14/06/2021_22:19:30,48.88,54.75,Prendido
14/06/2021_22:19:32,48.88,54.75,Prendido
14/06/2021_22:19:34,48.94,54.81,Prendido
14/06/2021_22:19:35,48.94,54.88,Prendido
14/06/2021_22:19:37,48.94,54.88,Prendido
14/06/2021_22:19:38,48.94,54.88,Prendido
14/06/2021_22:19:40,48.94,54.88,Prendido
14/06/2021_22:19:42,48.94,54.94,Prendido
14/06/2021_22:19:43,48.94,54.94,Prendido
14/06/2021_22:19:45,48.94,55.00,Prendido
14/06/2021_22:19:46,48.94,55.00,Prendido
14/06/2021_22:19:48,48.94,55.06,Apagado
14/06/2021_22:19:50,49.13,55.25,Apagado
14/06/2021_22:19:51,49.06,55.25,Apagado
14/06/2021_22:19:53,49.06,55.25,Apagado
14/06/2021_22:19:55,49.13,55.25,Apagado
14/06/2021_22:19:56,49.06,55.19,Apagado
14/06/2021_22:19:58,49.13,55.19,Apagado
14/06/2021_22:19:59,49.13,55.13,Apagado
14/06/2021_22:20:01,49.13,55.06,Apagado
14/06/2021_22:20:03,49.06,55.00,Prendido
14/06/2021_22:20:04,48.94,54.75,Prendido
14/06/2021_22:20:06,48.94,54.69,Prendido
14/06/2021_22:20:07,48.94,54.63,Prendido
14/06/2021_22:20:09,48.94,54.56,Prendido
14/06/2021_22:20:11,48.94,54.56,Prendido
14/06/2021_22:20:12,48.94,54.56,Prendido
14/06/2021_22:20:14,48.94,54.50,Prendido
14/06/2021_22:20:15,49.00,54.56,Prendido
14/06/2021_22:20:17,48.94,54.56,Prendido
14/06/2021_22:20:19,48.94,54.50,Prendido
14/06/2021_22:20:20,48.94,54.50,Prendido
14/06/2021_22:20:22,48.94,54.56,Prendido
14/06/2021_22:20:23,49.00,54.63,Prendido
14/06/2021_22:20:25,49.00,54.63,Prendido
14/06/2021_22:20:27,48.94,54.63,Prendido
14/06/2021_22:20:28,49.00,54.56,Prendido
14/06/2021_22:20:30,49.00,54.63,Prendido
14/06/2021_22:20:32,49.00,54.63,Prendido
14/06/2021_22:20:33,49.00,54.69,Prendido
14/06/2021_22:20:35,49.00,54.75,Prendido
14/06/2021_22:20:36,49.00,54.75,Prendido
14/06/2021_22:20:38,49.00,54.75,Prendido
14/06/2021_22:20:40,49.00,54.75,Prendido
14/06/2021_22:20:41,49.00,54.75,Prendido
14/06/2021_22:20:43,49.00,54.81,Prendido
14/06/2021_22:20:44,49.00,54.81,Prendido
14/06/2021_22:20:46,49.00,54.81,Prendido
14/06/2021_22:20:48,49.00,54.88,Prendido
14/06/2021_22:20:49,49.00,54.88,Prendido
14/06/2021_22:20:51,49.00,54.94,Prendido
14/06/2021_22:20:52,49.00,54.94,Prendido
14/06/2021_22:20:54,49.00,55.00,Prendido
14/06/2021_22:20:56,49.00,55.00,Prendido
14/06/2021_22:20:57,49.00,55.00,Prendido
14/06/2021_22:20:59,49.00,55.06,Apagado
14/06/2021_22:21:00,49.19,55.19,Apagado
14/06/2021_22:21:02,49.13,55.19,Apagado
14/06/2021_22:21:04,49.13,55.19,Apagado
14/06/2021_22:21:05,49.19,55.19,Apagado
14/06/2021_22:21:07,49.19,55.13,Apagado
14/06/2021_22:21:09,49.13,55.06,Apagado
14/06/2021_22:21:10,49.13,55.06,Apagado
14/06/2021_22:21:12,49.19,54.94,Prendido
14/06/2021_22:21:13,49.00,54.81,Prendido
14/06/2021_22:21:15,49.00,54.69,Prendido
14/06/2021_22:21:17,49.00,54.63,Prendido
14/06/2021_22:21:18,49.00,54.63,Prendido
14/06/2021_22:21:20,49.00,54.56,Prendido
14/06/2021_22:21:21,49.00,54.50,Prendido
14/06/2021_22:21:23,49.00,54.50,Prendido
14/06/2021_22:21:25,49.00,54.50,Prendido
14/06/2021_22:21:26,49.00,54.50,Prendido
14/06/2021_22:21:28,49.00,54.50,Prendido
14/06/2021_22:21:29,49.00,54.56,Prendido
14/06/2021_22:21:31,49.00,54.63,Prendido
14/06/2021_22:21:33,49.00,54.69,Prendido
14/06/2021_22:21:34,49.00,54.75,Prendido
14/06/2021_22:21:36,49.00,54.81,Prendido
