Date_Time,Temp_Compost,Temp_Suncho,Estado
15/06/2021_01:29:17,51.19,54.88,Prendido
15/06/2021_01:29:19,51.19,54.88,Prendido
15/06/2021_01:29:21,51.19,54.94,Prendido
15/06/2021_01:29:22,51.19,55.00,Prendido
15/06/2021_01:29:24,51.19,55.00,Prendido
15/06/2021_01:29:25,51.19,55.06,Apagado
15/06/2021_01:29:27,51.38,55.25,Apagado
15/06/2021_01:29:29,51.31,55.31,Apagado
15/06/2021_01:29:30,51.38,55.38,Apagado
15/06/2021_01:29:32,51.38,55.31,Apagado
15/06/2021_01:29:33,51.31,55.31,Apagado
15/06/2021_01:29:35,51.38,55.25,Apagado
15/06/2021_01:29:37,51.31,55.19,Apagado
15/06/2021_01:29:38,51.38,55.13,Apagado
15/06/2021_01:29:40,51.38,55.00,Prendido
15/06/2021_01:29:42,51.19,54.81,Prendido
15/06/2021_01:29:43,51.19,54.75,Prendido
15/06/2021_01:29:45,51.19,54.69,Prendido
15/06/2021_01:29:46,51.19,54.63,Prendido
15/06/2021_01:29:48,51.19,54.63,Prendido
15/06/2021_01:29:50,51.19,54.63,Prendido
15/06/2021_01:29:51,51.19,54.63,Prendido
15/06/2021_01:29:53,51.19,54.63,Prendido
15/06/2021_01:29:54,51.19,54.63,Prendido
15/06/2021_01:29:56,51.19,54.69,Prendido
15/06/2021_01:29:58,51.19,54.69,Prendido
15/06/2021_01:29:59,51.19,54.69,Prendido
15/06/2021_01:30:01,51.19,54.75,Prendido
15/06/2021_01:30:02,51.19,54.81,Prendido
15/06/2021_01:30:04,51.19,54.81,Prendido
15/06/2021_01:30:06,51.19,54.81,Prendido
15/06/2021_01:30:07,51.19,54.88,Prendido
15/06/2021_01:30:09,51.19,54.88,Prendido
15/06/2021_01:30:10,51.19,54.94,Prendido
15/06/2021_01:30:12,51.25,55.00,Prendido
15/06/2021_01:30:14,51.19,55.00,Prendido
15/06/2021_01:30:15,51.25,55.06,Apagado
15/06/2021_01:30:17,51.38,55.19,Apagado
15/06/2021_01:30:19,51.38,55.19,Apagado
15/06/2021_01:30:20,51.38,55.19,Apagado
15/06/2021_01:30:22,51.38,55.19,Apagado
15/06/2021_01:30:23,51.38,55.13,Apagado
15/06/2021_01:30:25,51.38,55.13,Apagado
15/06/2021_01:30:27,51.38,55.06,Apagado
15/06/2021_01:30:28,51.38,55.00,Prendido
15/06/2021_01:30:30,51.25,54.81,Prendido
15/06/2021_01:30:31,51.19,54.75,Prendido
15/06/2021_01:30:33,51.25,54.75,Prendido
15/06/2021_01:30:35,51.25,54.69,Prendido
15/06/2021_01:30:36,51.19,54.69,Prendido
15/06/2021_01:30:38,51.19,54.69,Prendido
15/06/2021_01:30:39,51.25,54.75,Prendido
15/06/2021_01:30:41,51.19,54.75,Prendido
15/06/2021_01:30:43,51.19,54.81,Prendido
15/06/2021_01:30:44,51.25,54.75,Prendido
15/06/2021_01:30:46,51.25,54.81,Prendido
15/06/2021_01:30:47,51.19,54.88,Prendido
15/06/2021_01:30:49,51.19,54.88,Prendido
15/06/2021_01:30:51,51.25,54.94,Prendido
15/06/2021_01:30:52,51.25,54.88,Prendido
15/06/2021_01:30:54,51.19,54.94,Prendido
15/06/2021_01:30:56,51.25,54.94,Prendido
15/06/2021_01:30:57,51.19,54.94,Prendido
15/06/2021_01:30:59,51.25,55.00,Prendido
15/06/2021_01:31:00,51.19,55.00,Prendido
15/06/2021_01:31:02,51.25,55.00,Prendido
15/06/2021_01:31:04,51.19,54.94,Prendido
15/06/2021_01:31:05,51.25,55.06,Apagado
15/06/2021_01:31:07,51.38,55.13,Apagado
15/06/2021_01:31:08,51.38,55.19,Apagado
15/06/2021_01:31:10,51.38,55.19,Apagado
15/06/2021_01:31:12,51.44,55.13,Apagado
15/06/2021_01:31:13,51.38,55.13,Apagado
15/06/2021_01:31:15,51.38,55.13,Apagado
15/06/2021_01:31:16,51.38,55.06,Apagado
15/06/2021_01:31:18,51.38,55.06,Apagado
15/06/2021_01:31:20,51.38,55.00,Prendido
15/06/2021_01:31:21,51.25,54.81,Prendido
15/06/2021_01:31:23,51.25,54.75,Prendido
15/06/2021_01:31:24,51.25,54.75,Prendido
15/06/2021_01:31:26,51.25,54.75,Prendido
15/06/2021_01:31:28,51.25,54.81,Prendido
15/06/2021_01:31:29,51.25,54.81,Prendido
15/06/2021_01:31:31,51.25,54.75,Prendido
15/06/2021_01:31:33,51.19,54.75,Prendido
15/06/2021_01:31:34,51.25,54.75,Prendido
15/06/2021_01:31:36,51.25,54.69,Prendido
15/06/2021_01:31:37,51.25,54.75,Prendido
15/06/2021_01:31:39,51.19,54.81,Prendido
15/06/2021_01:31:41,51.25,54.75,Prendido
15/06/2021_01:31:42,51.25,54.81,Prendido
15/06/2021_01:31:44,51.25,54.81,Prendido
15/06/2021_01:31:45,51.25,54.88,Prendido
15/06/2021_01:31:47,51.25,54.88,Prendido
15/06/2021_01:31:49,51.25,54.94,Prendido
15/06/2021_01:31:50,51.25,55.00,Prendido
15/06/2021_01:31:52,51.19,55.06,Apagado
15/06/2021_01:31:53,51.38,55.19,Apagado
15/06/2021_01:31:55,51.38,55.19,Apagado
15/06/2021_01:31:57,51.44,55.13,Apagado
