Date_Time, CO2
20/09/2021_16:18:07,127
20/09/2021_16:18:09,127
20/09/2021_16:18:11,128
20/09/2021_16:18:14,128
20/09/2021_16:18:16,131
20/09/2021_16:18:18,131
20/09/2021_16:18:20,131
20/09/2021_16:18:22,132
20/09/2021_16:18:24,132
20/09/2021_16:18:26,133
20/09/2021_16:18:28,133
20/09/2021_16:18:30,133
20/09/2021_16:18:32,134
20/09/2021_16:18:34,134
20/09/2021_16:18:36,135
20/09/2021_16:18:38,135
20/09/2021_16:18:40,136
20/09/2021_16:18:42,136
20/09/2021_16:18:44,136
20/09/2021_16:18:46,137
20/09/2021_16:18:48,137
20/09/2021_16:18:50,137
20/09/2021_16:18:52,137
20/09/2021_16:18:54,137
20/09/2021_16:18:56,137
20/09/2021_16:18:58,137
20/09/2021_16:19:00,142
20/09/2021_16:19:02,142
20/09/2021_16:19:04,142
20/09/2021_16:19:06,143
20/09/2021_16:19:08,143
20/09/2021_16:19:10,143
20/09/2021_16:19:12,143
20/09/2021_16:19:14,143
20/09/2021_16:19:16,143
20/09/2021_16:19:18,143
20/09/2021_16:19:20,143
20/09/2021_16:19:22,143
20/09/2021_16:19:24,143
20/09/2021_16:19:26,143
20/09/2021_16:19:28,143
20/09/2021_16:19:30,144
20/09/2021_16:19:32,144
20/09/2021_16:19:34,144
20/09/2021_16:19:36,143
20/09/2021_16:19:38,143
20/09/2021_16:19:40,144
20/09/2021_16:19:43,144
20/09/2021_16:19:45,144
20/09/2021_16:19:47,146
20/09/2021_16:19:49,146
20/09/2021_16:19:51,148
20/09/2021_16:19:53,148
20/09/2021_16:19:55,151
20/09/2021_16:19:57,151
20/09/2021_16:19:59,151
20/09/2021_16:20:01,152
20/09/2021_16:20:03,152
20/09/2021_16:20:05,153
20/09/2021_16:20:07,153
20/09/2021_16:20:09,153
20/09/2021_16:20:11,154
20/09/2021_16:20:13,154
20/09/2021_16:20:15,154
20/09/2021_16:20:17,154
20/09/2021_16:20:19,154
20/09/2021_16:20:21,154
20/09/2021_16:20:23,154
20/09/2021_16:20:25,155
20/09/2021_16:20:27,155
20/09/2021_16:20:29,155
20/09/2021_16:20:31,154
20/09/2021_16:20:33,154
20/09/2021_16:20:35,154
20/09/2021_16:20:37,154
20/09/2021_16:20:39,154
20/09/2021_16:20:41,155
20/09/2021_16:20:43,155
20/09/2021_16:20:45,155
20/09/2021_16:20:47,155
20/09/2021_16:20:49,155
20/09/2021_16:20:51,153
20/09/2021_16:20:53,153
20/09/2021_16:20:55,152
20/09/2021_16:20:57,152
20/09/2021_16:20:59,152
20/09/2021_16:21:01,152
20/09/2021_16:21:03,152
20/09/2021_16:21:05,153
20/09/2021_16:21:07,153
20/09/2021_16:21:09,151
20/09/2021_16:21:11,151
20/09/2021_16:21:14,151
20/09/2021_16:21:16,152
20/09/2021_16:21:18,152
20/09/2021_16:21:20,152
20/09/2021_16:21:22,152
20/09/2021_16:21:24,152
20/09/2021_16:21:26,152
20/09/2021_16:21:28,152
