Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
03/04/2022_16:59:14,750,64.06,47.63,55.13,55.75,43.44,Prendido
03/04/2022_16:59:20,750,64.06,47.56,55.13,55.81,43.44,Prendido
03/04/2022_16:59:26,750,64.00,47.63,55.13,55.75,43.50,Prendido
03/04/2022_16:59:32,750,64.00,47.63,55.13,55.81,43.50,Prendido
03/04/2022_16:59:37,750,64.06,47.63,55.06,55.81,43.50,Prendido
03/04/2022_16:59:43,749,64.00,47.63,55.13,55.75,43.44,Prendido
03/04/2022_16:59:49,747,64.00,47.63,55.13,55.69,43.44,Prendido
03/04/2022_16:59:55,747,64.00,47.63,55.13,55.75,43.44,Prendido
03/04/2022_17:00:01,746,64.00,47.63,55.13,55.75,43.44,Prendido
03/04/2022_17:00:07,745,64.00,47.63,55.19,55.75,43.44,Prendido
03/04/2022_17:00:13,745,64.00,47.56,55.13,55.75,43.50,Prendido
03/04/2022_17:00:18,743,64.00,47.63,55.19,55.75,43.44,Prendido
03/04/2022_17:00:24,740,64.00,47.63,55.19,55.81,43.44,Prendido
03/04/2022_17:00:30,740,64.00,47.63,55.19,55.81,43.44,Prendido
03/04/2022_17:00:36,738,64.00,47.63,55.19,55.88,43.44,Prendido
03/04/2022_17:00:42,736,63.94,47.63,55.13,55.88,43.44,Prendido
03/04/2022_17:00:48,734,63.94,47.63,55.19,55.81,43.44,Prendido
03/04/2022_17:00:54,733,64.00,47.63,55.19,55.75,43.44,Prendido
03/04/2022_17:00:59,732,64.00,47.69,55.19,55.81,43.44,Prendido
03/04/2022_17:01:05,732,63.94,47.63,55.19,55.75,43.44,Prendido
03/04/2022_17:01:11,732,63.94,47.63,55.19,55.81,43.44,Prendido
03/04/2022_17:01:17,732,63.94,47.63,55.19,55.81,43.50,Prendido
03/04/2022_17:01:23,732,63.94,47.63,55.19,55.88,43.44,Prendido
03/04/2022_17:01:29,730,63.94,47.63,55.19,55.94,43.44,Prendido
03/04/2022_17:01:35,730,63.94,47.63,55.19,55.94,43.44,Prendido
03/04/2022_17:01:40,730,63.94,47.63,55.19,55.94,43.50,Prendido
03/04/2022_17:01:46,730,63.94,47.63,55.19,55.94,43.50,Prendido
03/04/2022_17:01:52,730,63.88,47.63,55.25,55.94,43.50,Prendido
03/04/2022_17:01:58,732,63.88,47.63,55.25,56.00,43.44,Prendido
03/04/2022_17:02:04,732,63.88,47.63,55.19,55.94,43.50,Prendido
03/04/2022_17:02:10,732,63.88,47.63,55.25,55.94,43.44,Prendido
