Date_Time,CO2,Estado_Valvula_CO2_1,Estado_Valvula_Compost_1,Estado_Valvula_CO2_2,Estado_Valvula_Compost_2,Estado_Valvula_CO2_3,Estado_Valvula_Compost_3,Estado_Valvula_CO2_4,Estado_Valvula_Compost_4,Temp_Compost_1,Temp_Compost_2,Temp_Compost_3,Temp_Compost_4,Temp_Suncho,Estado_Suncho
03/04/2022_17:18:46,707,63.06,47.75,55.88,56.56,43.75,Prendido
03/04/2022_17:18:52,706,63.13,47.75,55.88,56.63,43.75,Prendido
03/04/2022_17:18:57,707,63.06,47.75,55.81,56.56,43.75,Prendido
03/04/2022_17:19:03,708,63.06,47.75,55.81,56.56,43.75,Prendido
03/04/2022_17:19:09,708,63.06,47.75,55.88,56.56,43.75,Prendido
03/04/2022_17:19:15,708,63.06,47.75,55.88,56.63,43.75,Prendido
03/04/2022_17:19:21,707,63.06,47.75,55.88,56.56,43.75,Prendido
03/04/2022_17:19:27,707,63.06,47.75,55.88,56.56,43.75,Prendido
03/04/2022_17:19:33,708,63.06,47.75,55.88,56.56,43.75,Prendido
03/04/2022_17:19:38,707,63.06,47.75,55.88,56.56,43.75,Prendido
03/04/2022_17:19:44,706,63.06,47.69,55.88,56.56,43.75,Prendido
03/04/2022_17:19:50,705,63.06,47.75,55.88,56.69,43.75,Prendido
03/04/2022_17:19:56,705,63.06,47.75,55.88,56.63,43.75,Prendido
03/04/2022_17:20:02,705,63.00,47.75,55.88,56.63,43.75,Prendido
03/04/2022_17:20:08,705,63.06,47.75,55.88,56.63,43.75,Prendido
03/04/2022_17:20:14,705,63.06,47.69,55.88,56.69,43.75,Prendido
03/04/2022_17:20:19,704,63.00,47.75,55.88,56.63,43.75,Prendido
03/04/2022_17:20:25,703,63.00,47.75,55.88,56.63,43.75,Prendido
03/04/2022_17:20:31,704,63.00,47.75,55.88,56.56,43.75,Prendido
03/04/2022_17:20:37,703,63.06,47.75,55.88,56.56,43.75,Prendido
03/04/2022_17:20:43,703,63.00,47.75,55.88,56.50,43.75,Prendido
03/04/2022_17:20:49,702,63.00,47.75,55.88,56.56,43.81,Prendido
03/04/2022_17:20:55,702,63.00,47.75,55.88,56.56,43.75,Prendido
03/04/2022_17:21:00,702,63.00,47.75,55.88,56.50,43.75,Prendido
03/04/2022_17:21:06,704,63.00,47.75,55.88,56.50,43.75,Prendido
03/04/2022_17:21:12,704,62.94,47.75,55.94,56.44,43.75,Prendido
03/04/2022_17:21:18,704,63.00,47.75,55.88,56.38,43.75,Prendido
03/04/2022_17:21:24,704,63.00,47.75,55.94,56.44,43.81,Prendido
03/04/2022_17:21:30,703,62.94,47.75,55.88,56.44,43.75,Prendido
03/04/2022_17:21:36,703,62.94,47.75,55.94,56.44,43.81,Prendido
03/04/2022_17:21:41,703,63.00,47.69,55.88,56.56,43.75,Prendido
03/04/2022_17:21:47,702,62.94,47.75,55.88,56.56,43.75,Prendido
03/04/2022_17:21:53,700,62.94,47.75,55.88,56.56,43.75,Prendido
03/04/2022_17:21:59,700,62.94,47.75,55.94,56.50,43.81,Prendido
03/04/2022_17:22:05,698,62.94,47.75,55.94,56.56,43.75,Prendido
03/04/2022_17:22:11,697,62.94,47.75,55.94,56.50,43.75,Prendido
03/04/2022_17:22:17,697,62.94,47.75,55.94,56.50,43.75,Prendido
03/04/2022_17:22:22,698,62.94,47.75,55.94,56.63,43.81,Prendido
03/04/2022_17:22:28,698,62.94,47.75,55.88,56.50,43.75,Prendido
03/04/2022_17:22:34,698,62.94,47.69,55.88,56.56,43.81,Prendido
03/04/2022_17:22:40,698,62.94,47.75,55.88,56.44,43.81,Prendido
03/04/2022_17:22:46,697,62.94,47.75,55.88,56.44,43.81,Prendido
03/04/2022_17:22:52,697,62.94,47.69,55.94,56.38,43.81,Prendido
03/04/2022_17:22:58,696,62.94,47.75,55.94,56.44,43.75,Prendido
03/04/2022_17:23:03,696,62.94,47.75,55.94,56.50,43.81,Prendido
03/04/2022_17:23:09,696,62.88,47.75,55.94,56.56,43.81,Prendido
03/04/2022_17:23:15,696,62.94,47.75,55.94,56.50,43.81,Prendido
03/04/2022_17:23:21,693,62.94,47.75,55.94,56.63,43.81,Prendido
03/04/2022_17:23:27,693,62.88,47.75,55.94,56.63,43.81,Prendido
